repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.3e-05,0.0115200002,0.003035,6.46604776,0.00329599995,6.49985,0
1,1.7e-05,0.0112960003,0.002409,6.21667194,0.0105919996,6.258503,0
2,1.6e-05,0.0112640001,0.002307,6.68671989,0.0030400001,6.918362,0
3,2e-05,0.0113920001,0.002269,6.21676779,0.0115520004,6.257832,0
4,1.7e-05,0.0106239999,0.002622,6.13388777,0.00815999974,6.346685,0
5,1.4e-05,0.0116480002,0.002481,7.11488008,0.0087360004,7.275297,0
6,1.3e-05,0.0159680005,0.002666,6.13535976,0.0112960003,6.180921,0
7,1.4e-05,0.0108160004,0.002456,6.75478411,0.00438399985,6.986839,0
8,1.4e-05,0.0112960003,0.002717,6.22131205,0.002752,6.253375,0
9,1.2e-05,0.011136,0.002229,6.12928009,0.00355200004,6.16301,0
10,1.3e-05,0.0113599999,0.002443,6.97491217,0.00368000008,7.00911,0
11,1.3e-05,0.0111680003,0.002135,6.18355179,0.00271999999,6.215266,0
12,1.3e-05,0.0108479997,0.002337,6.76480007,0.0102080004,7.062645,0
13,1.3e-05,0.0114240004,0.002706,6.29955196,0.00345600001,6.334573,0
14,1.3e-05,0.0108479997,0.002923,6.32659197,0.00310399989,6.359828,0
15,1.3e-05,0.011008,0.002797,6.977952,0.00358400005,7.01116,0
16,1.3e-05,0.011008,0.002453,6.21539211,0.0105919996,6.257806,0
17,1.2e-05,0.0113920001,0.002186,6.71852779,0.00611199997,7.006871,0
18,1.4e-05,0.0105919996,0.002667,6.30892801,0.00335999997,6.341007,0
19,1.3e-05,0.0109440004,0.002605,6.18627214,0.00339199998,6.218585,0
20,1.3e-05,0.0107199997,0.002153,7.02371216,0.00377600011,7.058877,0
21,1.3e-05,0.011616,0.002405,6.21897602,0.0113920001,6.262089,0
22,1.3e-05,0.0113279996,0.002584,6.15785599,0.00979200006,6.6995,0
23,1.3e-05,0.0111999996,0.002624,6.38211203,0.0113279996,6.422896,0
24,1.4e-05,0.0109120002,0.002133,6.23977613,0.00409599999,6.276564,0
25,1.4e-05,0.0109440004,0.004125,6.87731218,0.0117760003,7.117965,0
26,1.4e-05,0.0145279998,0.003193,6.23727989,0.0115200002,6.282011,0
27,1.4e-05,0.0113279996,0.002448,6.16323185,0.00460800016,6.80416,0
28,1.4e-05,0.0115839997,0.002286,6.49193621,0.0115200002,6.533934,0
29,1.3e-05,0.0111680003,0.002262,6.23526382,0.00950399972,6.441134,0
