repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.1e-05,0.127647996,0.003989,55.7791367,0.0317759998,56.284148,0
1,1.8e-05,0.108704001,0.01261,56.1987839,0.0229439996,56.367596,0
2,2e-05,0.107008003,0.00662,56.164257,0.0293760002,56.447835,0
3,1.8e-05,0.109439999,0.004614,56.1302414,0.0257600006,56.426935,0
4,1.8e-05,0.106016003,0.006057,55.5231667,0.0251199994,55.697366,0
5,1.8e-05,0.108992003,0.011394,56.3814087,0.0288319997,56.723389,0
6,1.7e-05,0.115327999,0.011719,56.2012482,0.0258239992,56.496913,0
7,1.9e-05,0.106016003,0.00835,56.174881,0.0287999995,56.458287,0
8,1.8e-05,0.105567999,0.005359,56.1583023,0.0225920007,56.613755,0
9,1.4e-05,0.107744001,0.006886,56.1737595,0.0236479994,56.33553,0
10,1.3e-05,0.106048003,0.004405,56.0981102,0.0241599996,56.265442,0
11,1.4e-05,0.110367998,0.006875,56.4682884,0.0221439991,56.633067,0
12,1.3e-05,0.107551999,0.006161,56.2169609,0.023968,56.560437,0
13,1.3e-05,0.110335998,0.005491,55.906208,0.0239039995,56.365764,0
14,1.3e-05,0.109215997,0.004511,56.0141754,0.0228160005,56.176434,0
15,1.2e-05,0.107167996,0.004201,56.4730568,0.0283199996,56.766075,0
16,1.3e-05,0.129439995,0.011293,56.6614723,0.0230400003,56.847786,0
17,1.3e-05,0.110399999,0.003999,55.4930878,0.0298560001,55.936047,0
18,1.3e-05,0.126335993,0.003062,55.7447662,0.0229439996,55.926942,0
19,1.3e-05,0.116608001,0.004176,56.5156174,0.0230720006,56.691769,0
20,1.3e-05,0.106559999,0.007228,56.0112305,0.0264320001,56.293694,0
21,1.3e-05,0.107104003,0.003759,55.9377937,0.0239359997,56.409073,0
22,1.3e-05,0.11056,0.007157,55.7703667,0.0226559993,55.937589,0
23,1.2e-05,0.106592,0.005282,56.7352638,0.0224319994,56.896789,0
24,1.3e-05,0.112415999,0.004001,56.0689926,0.0324480012,56.262226,0
25,1.4e-05,0.129472002,0.016175,56.4109116,0.0274880007,56.719704,0
26,1.4e-05,0.111359999,0.00499,55.8015366,0.0234239995,56.369602,0
27,1.3e-05,0.108447999,0.004261,55.7421761,0.0213440005,55.90365,0
28,1.3e-05,0.105375998,0.003778,56.431839,0.024704,56.710389,0
29,1.2e-05,0.106912002,0.002905,56.3116798,0.0224959999,56.47186,0
