repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.7e-05,0.0666560009,0.006684,58.2565117,0.0258559994,58.367811,0
1,1.7e-05,0.0650560036,0.006052,57.6858253,0.0258559994,57.803768,0
2,1.4e-05,0.0665600002,0.011657,57.5276489,0.0284800008,57.773802,0
3,1.3e-05,0.0624639988,0.005834,57.5407677,0.0302080009,58.015854,0
4,1.3e-05,0.067904003,0.00626,57.1016312,0.027392,57.414572,0
5,1.4e-05,0.0615679994,0.00759,57.2745285,0.0282879993,57.52881,0
6,2e-05,0.0774400011,0.009008,58.0448303,0.0304959994,58.318213,0
7,1.4e-05,0.0819199979,0.004508,56.9197121,0.0267200004,57.422169,0
8,1.3e-05,0.0757120028,0.00559,57.1889267,0.0228480007,57.30288,0
9,1.3e-05,0.0604799986,0.004814,57.4719353,0.0307519995,57.761444,0
10,1.3e-05,0.0760319978,0.005654,57.2752304,0.0257600006,57.536547,0
11,1.3e-05,0.0824640021,0.005762,56.9463348,0.0238719992,57.4508,0
12,1.4e-05,0.0654399991,0.011219,57.2176323,0.0271039996,57.335009,0
13,1.2e-05,0.0711359978,0.008361,57.4573746,0.0271359999,57.748444,0
14,1.1e-05,0.0616640002,0.005122,57.2520332,0.0273599997,57.806233,0
15,1.3e-05,0.0616319999,0.005473,57.6411858,0.0287679993,57.882973,0
16,1.4e-05,0.0635519996,0.00609,57.8200645,0.0270399991,58.057272,0
17,1.2e-05,0.0667840019,0.005414,57.206337,0.0226879995,57.49216,0
18,1.3e-05,0.0611840002,0.005739,58.1202888,0.0248319991,58.41568,0
19,1.7e-05,0.0632639974,0.004243,57.6760635,0.0290239993,57.930359,0
20,1.9e-05,0.0676800013,0.014845,57.6887665,0.0240640007,57.934653,0
21,2e-05,0.0671359971,0.009046,57.1640968,0.0282559991,57.65336,0
22,1.2e-05,0.0639040023,0.009155,57.0826225,0.0213120002,57.370515,0
23,1.4e-05,0.0819199979,0.010868,57.3252792,0.0291200001,57.602217,0
24,1.4e-05,0.0748160034,0.010927,57.3316803,0.0301440004,57.598367,0
25,1.4e-05,0.0740799978,0.008429,56.9017906,0.0292799994,57.401277,0
26,1.3e-05,0.0641279966,0.006925,57.2411842,0.0285439994,57.535995,0
27,1.2e-05,0.0619839989,0.009401,57.5821114,0.031072,57.858047,0
28,1.5e-05,0.074624002,0.008258,57.5661125,0.0260799993,57.936112,0
29,1.4e-05,0.0644799992,0.006499,57.4799995,0.0294080004,57.928719,0
