repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.3e-05,0.109760001,0.00827,190.599808,0.0285759997,193.150819,0
1,1.3e-05,0.114624001,0.007753,188.520355,0.0230080001,191.399164,0
2,1.3e-05,0.116127998,0.005787,146.879776,0.0270719994,147.447209,0
3,1.3e-05,0.124095999,0.00974,97.3716125,0.028128,97.819773,0
4,2.3e-05,0.113087997,0.016024,145.517242,0.0277440008,148.15882,0
5,1.8e-05,0.130015999,0.012541,188.492004,0.0215360001,191.259652,0
6,1.6e-05,0.109215997,0.01502,192.259293,0.0300799999,193.715396,0
7,1.3e-05,0.119231999,0.011338,189.705734,0.0307839997,192.556573,0
8,1.2e-05,0.129728004,0.009497,188.238297,0.0269760005,191.129695,0
9,1.4e-05,0.112191997,0.005851,191.973434,0.0267520007,194.730413,0
10,1.3e-05,0.128767997,0.011981,188.250107,0.0252800006,191.01427,0
11,1.2e-05,0.111936003,0.007245,192.067368,0.0270719994,194.945327,0
12,1.4e-05,0.111327998,0.008523,188.284775,0.028864,190.965936,0
13,1.3e-05,0.115135998,0.006102,188.713028,0.0271680001,191.440282,0
14,1.3e-05,0.110335998,0.004681,192.423645,0.0221439991,195.246295,0
15,1.2e-05,0.110367998,0.008502,188.309723,0.0292799994,191.129019,0
16,1.3e-05,0.113375999,0.005138,190.62999,0.0217279997,193.299276,0
17,1.2e-05,0.116736002,0.015636,187.699265,0.0252480004,190.392245,0
18,1.4e-05,0.131743997,0.010915,187.591812,0.0231679995,190.401231,0
19,1.3e-05,0.112032004,0.008298,191.428192,0.0263999999,193.916945,0
20,1.3e-05,0.118816003,0.011465,187.670334,0.0240640007,190.488452,0
21,1.4e-05,0.113600001,0.008028,191.010178,0.0252800006,193.696478,0
22,1.3e-05,0.108896002,0.006406,187.496292,0.0272320006,190.184929,0
23,1.4e-05,0.130559996,0.00683,187.680923,0.0271359999,190.356671,0
24,1.4e-05,0.112960003,0.004804,190.981659,0.0256319996,193.661651,0
25,1.4e-05,0.114496,0.006242,187.47081,0.0270080008,190.148268,0
26,1.3e-05,0.112063996,0.004161,191.299133,0.0279040001,194.102011,0
27,1.3e-05,0.120576002,0.006081,187.358978,0.0274240002,190.166969,0
28,1.2e-05,0.108191997,0.005174,189.560257,0.0362880006,190.153804,0
29,1.2e-05,0.198719993,0.005378,155.353027,0.0238080006,155.995332,0
