repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,2.4e-05,0.0154879997,0.016726,19.3273277,0.0135040004,19.802477,0
1,1.8e-05,0.0139520001,0.007572,19.9128323,0.0162879992,20.418442,0
2,1.2e-05,0.0135040004,0.003768,19.8190079,0.01712,20.18495,0
3,1.2e-05,0.0141759999,0.004169,19.0802231,0.0127680004,19.433506,0
4,1.2e-05,0.0137599995,0.004376,19.7827835,0.01712,20.274073,0
5,1.4e-05,0.01296,0.003319,19.7433929,0.0136000002,20.101902,0
6,1.2e-05,0.0131200003,0.003366,19.4469433,0.0146239996,19.808996,0
7,1.3e-05,0.0133760003,0.008217,19.2074871,0.0156800002,19.6827,0
8,1.2e-05,0.0125439996,0.002895,19.6443195,0.01712,20.118343,0
9,1.3e-05,0.0126719996,0.002702,19.1767044,0.0159360003,19.475607,0
10,2.5e-05,0.0164160002,0.018207,19.5007687,0.0126080001,19.925835,0
11,1.9e-05,0.0144959996,0.008983,19.3726711,0.0170879997,19.734046,0
12,1.3e-05,0.013088,0.004201,19.8101768,0.0112319998,20.204655,0
13,1.3e-05,0.0126080001,0.003018,20.1767044,0.01504,20.649164,0
14,1.4e-05,0.0121600004,0.002697,19.3953915,0.01712,19.795524,0
15,2.5e-05,0.0148799997,0.018688,20.2379837,0.0158079993,20.713359,0
16,1.6e-05,0.0135679999,0.0034,19.9473915,0.0160959996,20.306769,0
17,1.2e-05,0.0127999997,0.002534,19.1105595,0.0176320001,19.6157,0
18,1.2e-05,0.0128960004,0.002251,19.9280968,0.0154240001,20.28637,0
19,1.4e-05,0.0131200003,0.002663,19.1099205,0.0133440001,19.615756,0
20,1.8e-05,0.0136320004,0.003169,19.9443512,0.0142719997,20.416095,0
21,1.3e-05,0.0129279997,0.002392,18.8572807,0.0167040005,19.263319,0
22,1.3e-05,0.0347840004,0.002455,19.8192329,0.0158719998,20.21614,0
23,2e-05,0.0159680005,0.017969,19.1491203,0.0167040005,19.549041,0
24,3.4e-05,0.0156479999,0.014987,19.2878399,0.0165439993,19.767369,0
25,2.3e-05,0.015168,0.008601,20.6381111,0.0109120002,20.99562,0
26,1.2e-05,0.0141120004,0.007056,19.0276489,0.0136000002,19.439518,0
27,1.3e-05,0.0156800002,0.006383,19.5633926,0.0160319991,19.960792,0
28,1.2e-05,0.0123199997,0.00422,21.1844158,0.0142719997,21.264979,0
29,1.2e-05,0.0140800001,0.007113,18.7588158,0.0137919998,19.188391,0
