repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.4e-05,0.0744320005,0.010747,52.7553902,0.0283840001,52.915326,0
1,1.9e-05,0.108032003,0.017077,51.9069443,0.0182399992,52.08277,0
2,1.4e-05,0.0755840018,0.014605,52.7747192,0.0269440003,52.963891,0
3,1.5e-05,0.123520002,0.017764,51.9113922,0.0149760004,52.093743,0
4,1.3e-05,0.0739199966,0.006047,52.3063698,0.0248639993,52.731726,0
5,1.3e-05,0.0987519994,0.006148,52.0690575,0.0187519994,52.224197,0
6,1.3e-05,0.0976319984,0.003363,51.9132805,0.0159680005,52.074169,0
7,1.2e-05,0.0745920017,0.008154,52.9875183,0.0211839993,53.129626,0
8,1.3e-05,0.101696,0.008021,52.1625938,0.0127999997,52.317467,0
9,1.3e-05,0.0759999976,0.003208,53.0244179,0.0222399998,53.166971,0
10,1.3e-05,0.101439998,0.005498,52.1695023,0.0128960004,52.318898,0
11,1.2e-05,0.0753600001,0.002865,52.1724167,0.0126080001,52.301903,0
12,1.2e-05,0.0754240006,0.002897,52.1592941,0.0130240005,52.28773,0
13,1.3e-05,0.0741759986,0.003551,52.366848,0.0181440003,52.496736,0
14,1.3e-05,0.0871360004,0.004152,52.8506889,0.0222399998,53.000353,0
15,1.3e-05,0.115456,0.002982,52.1861115,0.01296,52.354517,0
16,1.3e-05,0.076063998,0.003101,53.0488968,0.0261439998,53.19524,0
17,1.3e-05,0.120448001,0.005811,52.1785583,0.0143680004,52.358054,0
18,1.2e-05,0.0756480023,0.004641,53.0234871,0.0226879995,53.166099,0
19,1.4e-05,0.101216003,0.00722,52.1834259,0.0167999994,52.351127,0
20,1.9e-05,0.0742719993,0.012198,52.8968315,0.0211200006,53.031703,0
21,1.3e-05,0.0991360024,0.005217,52.3285446,0.0312319994,52.519081,0
22,1.3e-05,0.120863996,0.019478,52.17696,0.0131519996,52.351549,0
23,1.2e-05,0.0739199966,0.005637,53.0383377,0.0242560003,53.181793,0
24,1.3e-05,0.123424001,0.004237,52.1655998,0.0132160001,52.341615,0
25,1.3e-05,0.0750079975,0.003039,52.1745262,0.0152000003,52.307715,0
26,1.1e-05,0.076448001,0.005615,52.1786575,0.0128319999,52.308113,0
27,1.2e-05,0.076063998,0.003116,53.0311699,0.0258239992,53.176746,0
28,1.3e-05,0.123296,0.004315,52.1812782,0.0136639997,52.35435,0
29,1.3e-05,0.0741759986,0.003843,52.377121,0.0209599994,52.510173,0
