repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.2e-05,0.0176640004,0.00403,35.0654716,0.0126719996,35.120082,0
1,1.2e-05,0.0173760001,0.002659,35.4169273,0.0135679999,35.477389,0
2,1.3e-05,0.0183359999,0.003124,35.8460464,0.0132480003,35.905159,0
3,1.2e-05,0.0178880002,0.003804,35.5022736,0.0201600008,35.565532,0
4,1.2e-05,0.0176320001,0.002476,35.7225914,0.0129279997,35.776597,0
5,1.3e-05,0.0174720008,0.002626,35.7949104,0.0127039999,35.85446,0
6,1.8e-05,0.0175039992,0.003906,35.7038078,0.0155520001,35.769883,0
7,1.3e-05,0.018592,0.00696,35.4858246,0.012352,35.542435,0
8,1.2e-05,0.0172479991,0.003084,35.2715836,0.0128960004,35.3261,0
9,1.2e-05,0.0175039992,0.002677,36.2733765,0.0135040004,36.330667,0
10,1.2e-05,0.0175999999,0.002941,36.6259537,0.0208960008,36.68813,0
11,1.2e-05,0.0173760001,0.002303,36.5643501,0.0123199997,36.61993,0
12,1.4e-05,0.0177280009,0.002721,35.9641266,0.0201280005,36.031598,0
13,1.3e-05,0.0180479996,0.002728,35.4950714,0.01248,35.548578,0
14,1.2e-05,0.0170879997,0.002415,36.1372147,0.0128960004,36.190665,0
15,1.2e-05,0.0175359994,0.002474,35.4774399,0.0130240005,35.533843,0
16,1.1e-05,0.0177280009,0.003526,36.4752312,0.01296,36.536564,0
17,1.1e-05,0.0182080008,0.002318,34.4450874,0.0201280005,34.506841,0
18,1.2e-05,0.0175039992,0.002068,35.9275208,0.0124159995,35.981473,0
19,1.3e-05,0.0174080003,0.0023,36.6491852,0.0141759999,36.706579,0
20,1.3e-05,0.0176640004,0.003753,36.1341743,0.0129920002,36.188625,0
21,1.3e-05,0.0171840005,0.002732,36.8334389,0.0154560003,36.897771,0
22,1.4e-05,0.0175039992,0.008012,35.5623665,0.0138879996,35.621094,0
23,1.4e-05,0.0186240003,0.004587,36.0609589,0.0127039999,36.117286,0
24,1.2e-05,0.0179200005,0.002502,35.2916794,0.01296,35.348119,0
25,1.3e-05,0.0173439998,0.002951,35.2578888,0.0130559998,35.314882,0
26,1.2e-05,0.0175999999,0.003488,37.1830063,0.0134720001,37.244662,0
27,1.3e-05,0.0183359999,0.003532,35.4726715,0.0207039993,35.534914,0
28,1.3e-05,0.0172160007,0.002457,35.9013443,0.0211839993,35.967776,0
29,1.2e-05,0.0181440003,0.002267,37.1738548,0.0135040004,37.23151,0
