target_id,seed_id,q0,q1,q2,q3,q4,q5,pos_err_mm,rot_err_deg,pose_cost,limit_score,total_loss,iters,success_loose,success_medium,success_strict,near_limit
0,0,-4.7117969153089012,-0.77815503953475906,-1.3118617030499642,-0.022901235880213769,2.0145107843010721,3.0798968148797981,1.46791776026,0.145274158191,8.5836055723843342e-06,0,4.2918027861921671e-06,37,1,1,1,0
0,1,6.0666262349170017,4.181251981970501,0.535378677715594,-5.3310380817438308,1.4201564193480132,-1.5690292864443958,0.0532787308016,0.272138759987,2.2562653851656678e-05,0,1.1281326925828339e-05,13,1,1,1,0
0,2,5.9593993243419732,3.9103570945314865,1.3446096525947533,3.2236886115742118,-1.6258201346316237,-4.0628447118251758,0.0686606789659,0.00796350843045,2.4032353857344726e-08,0,1.2016176928672363e-08,41,1,1,1,0
0,3,1.6047118372598095,-0.85192068719287362,-0.80756381548246448,2.8190290533627729,-2.0992162514048074,0.018440343964538586,1.23507070226,0.0220091170573,1.6729566935181578e-06,0,8.3647834675907892e-07,21,1,1,1,0
0,4,1.6322790960485203,-0.84587946149667403,-0.81882836549878801,2.8619192980463284,-2.1433318873514478,6.2604509895006304,2.86499211324,0.06206285301,9.3815044930889808e-06,0.0041300779241893668,0.0001285930899722255,31,1,1,1,1
0,5,-6.2831853071795862,5.0999077556572079,-1.4104057885001049,-6.2831853071795862,3.9548093897086969,-4.4405334248870005,169.711778192,49.0377393659,0.76131556110984122,0.015137999999999999,0.3811119205549206,60,0,0,0,1
0,6,-4.8364204021293071,-6.2831853071795862,-1.6807482793433295,1.1223750422576129,-3.2214241644204304,-6.2831853071795862,725.485768366,55.2389810004,1.4558224475711135,0.015137999999999999,0.72836536378555672,60,0,0,0,1
0,7,-0.40194528783942979,4.7357713343658387,-0.69648519517193697,-4.9325872371429416,1.7742844607937878,-1.1453386819496589,1.59113333199,0.0399636541489,3.018207827893274e-06,0,1.509103913946637e-06,33,1,1,1,0
0,8,5.6774468303944134,4.115270987370387,0.58006917093548083,0.69922366992587659,2.3169942179276783,-0.92473477241038193,0.0388312330396,0.307365202579,2.8779741389159056e-05,0,1.4389870694579528e-05,16,1,1,1,0
0,9,1.563170154529496,-0.78627251956956912,-1.3072182876622411,0.020815241854764712,-4.2709197841265079,-3.0454238734555528,1.38213488047,0.0136734443096,1.9672490386162349e-06,0,9.8362451930811744e-07,55,1,1,1,0
0,10,-4.7125945820030628,-1.6202440059610168,0.77551001353637816,1.9225661211225977,4.2663641945627964,-6.177275662648646,0.929427175952,0.119208399095,5.1926441013128396e-06,0,2.5963220506564198e-06,45,1,1,1,0
0,11,-1.6757108192684718,-0.6943523813092275,-1.8458554973622847,-3.8084652934925929,-5.2384971327212879,-1.3444089313733345,640.60008521,37.0164091412,0.82775968863900895,0,0.41387984431950448,60,0,0,0,0
0,12,6.2831853071795862,-5.9594544594713117,3.1415926535897931,-6.2141037357844855,-5.7493233560349246,-5.0876911416412343,960.252355753,12.7750590027,0.97179879924213664,0.015459070083668871,0.4863631717235784,60,0,0,0,1
0,13,-4.7493265044255111,-2.0299183666420109,1.3278015188443668,4.7574011110387229,-4.3575602747043343,3.0147338337683878,0.600131241795,0.0325550435405,6.8300044933865235e-07,0,3.4150022466932618e-07,40,1,1,1,0
0,14,5.7326473079977767,4.6909390010208254,-0.61618563142461302,1.3252036845235899,2.1507957125351966,-0.21529481726669186,0.0852235384831,0.404113640169,4.9753674127497344e-05,0,2.4876837063748672e-05,14,1,1,1,0
0,15,1.6293700248039371,-2.0361100249990103,1.1882143213487188,5.5196008964768968,2.1681918642042639,3.6544537884395223,1.0528801877,0.253135187158,2.0627655943681845e-05,0,1.0313827971840923e-05,11,1,1,1,0
1,0,-4.4185269579320767,-5.95680508949523,3.1415926535897931,0.55887308543488079,2.4877495564732985,-5.3605496292885659,964.865897558,25.7240750001,1.1325400867743358,0.0075689999999999993,0.56649711338716791,60,0,0,0,1
1,1,-4.7308648276850693,-0.90425228493867782,-0.71263575864661033,-3.7078852376603604,-1.9841577580547165,5.9785956323048666,1.79496273237,0.422606137187,5.7625327827501146e-05,0,2.8812663913750573e-05,20,1,1,1,0
1,2,-0.46437954075811783,5.0747852266807314,-1.440425618710617,-6.2831853071795862,4.2565191653385916,2.5339887214344294,158.182298855,54.1420705959,0.91796611944689688,0.0075689999999999993,0.45921012972344843,60,0,0,0,1
1,3,5.8542257978967385,3.895949090183032,1.3398772909580194,3.2458174810611076,-1.7988997369235624,-4.0327295973809152,3.08695611847,0.13353277085,1.496093156096879e-05,0,7.480465780484395e-06,60,1,1,1,0
1,4,1.5595707385750208,-0.7624752526869043,-1.3189294637456939,6.1826273049072533,-4.2804490442413039,2.8081085668945787,0.125828940503,0.0377203446384,4.4925001969685511e-07,0,2.2462500984842755e-07,21,1,1,1,0
1,5,5.9261082846233863,-2.3078454551717096,0.87598197466806393,0.2865099013314148,-4.6147832434791951,-0.25583588727745199,1.34086961461,0.663913711395,0.00013606762900951325,0,6.8033814504756627e-05,7,1,1,1,0
1,6,1.5940610074210537,-0.77475295440367364,-1.2988006715843949,6.2438393018692064,-4.2733416778615716,-3.220574817558604,8.52028948193,0.165493657837,8.0938240680480798e-05,0.0022709032098783503,0.00010859621663659091,60,1,1,0,1
1,7,-0.27665132107949292,-2.4160973213544366,1.3411717093264306,3.6098733352407844,-1.5114442038876379,1.425371178982932,0.128400795533,0.382215721179,4.4517697600568559e-05,0,2.225884880028428e-05,5,1,1,1,0
1,8,1.642672976340614,5.4586713363754464,-0.86175805601715483,-3.3062530448487326,4.0635099534372578,6.2831853071795862,1.58847820769,0.073944457824,4.1888449178734619e-06,0.0075689999999999993,0.00022916442245893672,28,1,1,1,1
1,9,6.0052536498198608,4.7345490944108688,-0.65531301798141472,1.4408144704348858,1.4199601503281465,-6.2831853071795862,10.1517847747,28.0220891903,0.23930007460033395,0.0075689999999999993,0.11987710730016697,60,0,0,0,1
1,10,-0.23121568813473012,-2.247173964843499,0.79538843147007465,-5.8127003196521869,1.42568407218351,-0.78751701174072797,0.164171978499,0.462657101902,6.5230796685764611e-05,0,3.2615398342882306e-05,8,1,1,1,0
1,11,-4.8756191594028246,-1.0503141161930216,-0.47792533243686297,2.1128909648750858,4.6225317146607896,-0.22256669295500997,0.141883951328,0.757598571317,0.00017485700355615133,0,8.7428501778075664e-05,12,1,1,1,0
1,12,-4.6078737620206853,-0.70276577605290536,-1.1390393469469391,-1.5461053694483358,-3.5911745604590659,2.2888790186998329,31.8022108993,50.4253120425,0.77556577812910577,0,0.38778288906455288,60,0,0,0,0
1,13,3.9479192984496398,-2.2307533950349798,1.4768818741723206,-5.4623301518797085,-0.72888055688422149,-1.8230903698334373,553.359871794,20.470575856,0.43385539472914997,0,0.21692769736457498,60,0,0,0,0
1,14,0.56728092658873452,5.3062054459039478,-1.3456746764286176,-6.124635232647444,6.2831853071795862,-1.920775424311193,77.9943394799,44.0320992282,0.59668321816087655,0.0075689999999999993,0.29856867908043827,60,0,0,0,1
1,15,-2.4090484356689386,-0.49122989365105046,-2.1359766766748107,-3.5624971644468011,-0.37899120034830192,5.1303717971042868,774.36537908,40.7177720988,1.1046782206691166,0,0.55233911033455829,60,0,0,0,0
2,0,1.6813199389129203,-0.89076830603485746,-1.1696186473799366,-5.8887270292251843,-3.9088242028721445,-3.1031439975645454,0.575511947796,0.316118338135,3.0771877583914271e-05,0,1.5385938791957136e-05,24,1,1,1,0
2,1,1.5747483988958377,5.3504107413613218,-0.65658378158124187,-3.8056389615114754,-2.0568428019214204,5.4227591690155297,2.19375835727,0.695070220785,0.00015198013918415253,0,7.5990069592076265e-05,31,1,1,1,0
2,2,1.5975630828643039,-2.037842156836291,1.2889016882510593,5.0320699206635577,2.1161504127611876,-3.2212683658527248,0.292702026426,0.0207266374303,2.1653613954742631e-07,0,1.0826806977371315e-07,24,1,1,1,0
2,3,1.6836767710175511,-6.2801159386978975,3.1415926535897931,-5.9331853071795866,3.401490566109973,-6.1337231571183404,964.11237806,42.9057353482,1.4902835331613424,0.014613350907062547,0.74558016710788311,60,0,0,0,1
2,4,-4.6848510651033539,-0.93156661204878077,-1.1389392465457082,-5.6507060844505874,2.1191425458484745,-2.32116291662564,0.0642606209366,0.475721914465,6.8942505856932587e-05,0,3.4471252928466293e-05,14,1,1,1,0
2,5,-0.07119265945842318,4.4032471463479439,0.21228747249611438,1.4638662945650043,-5.1562752097683431,-1.9068903300586888,0.0544280826319,0.950993450813,0.00027549546701854282,0,0.00013774773350927141,15,1,1,1,0
2,6,-5.6762276012922008,4.1373693068016859,1.0226740297281534,5.9046272454140603,6.2831853071795862,-1.9720621033685128,37.7902590919,53.9887404849,0.8893221151983165,0.0075689999999999993,0.44488812759915825,60,0,0,0,1
2,7,-4.726052626222188,4.2463879487095904,1.3138315160764495,-1.3837247637178798,2.0110356967905321,3.114260943244489,0.0281438974533,0.000133426098884,7.9750192274411901e-10,0,3.987509613720595e-10,18,1,1,1,0
2,8,1.4573335491076642,5.5568492142952719,-1.3407129462292064,-0.326263176292235,1.7778644002395521,3.0042131978744155,0.320590716366,0.539086368737,8.862889965042678e-05,0,4.431444982521339e-05,49,1,1,1,0
2,9,-4.7295886855504969,-1.6026257489763338,0.74542474151973825,1.8539987405428997,4.2846586400160627,6.0619100068400638,4.60420065025,0.76466036754,0.00019931013757586261,0,9.9655068787931304e-05,35,1,1,1,0
2,10,4.8458525379452944,-2.1306126842109623,0.60505357488992717,6.2831853071795862,-2.2164026381251816,0.35119800747057045,209.63393005,55.1670531793,0.97102018429970449,0.0075689999999999993,0.48573716214985224,60,0,0,0,1
2,11,-3.0131034856031134,-2.2020989204197745,1.2207203741133785,0.85620835826252228,2.3689334064821965,1.3225897354260789,382.123985614,52.2912173484,0.97895590457726356,0,0.48947795228863178,60,0,0,0,0
2,12,5.6777213088136165,4.6693254639676933,-0.5688306798455991,1.3403864719995922,-4.0276153763925562,5.7740641915369375,0.0534206139704,0.284207916949,2.4608063891427643e-05,0,1.2304031945713821e-05,20,1,1,1,0
2,13,-0.41597820024750382,-1.5453551966779879,-0.70484690916300685,-4.9335388587111417,1.7732282568742688,-1.1123048408124012,0.287604375691,0.00503253759169,9.0431150080530532e-08,0,4.5215575040265266e-08,13,1,1,1,0
2,14,1.6616034121491572,-6.2831853071795862,-1.5158407020427664,6.2831853071795862,-2.2465439262326519,-6.2831853071795862,774.646342098,57.1348955207,1.5944689291774472,0.022706999999999998,0.79791567458872359,60,0,0,0,1
2,15,5.7126889610805653,-2.198093378707024,0.63096576173791763,-5.6134761682962715,-4.1624348553383239,-0.50182359180692959,2.62752748871,0.123151963244,1.1523852182597009e-05,0,5.7619260912985043e-06,18,1,1,1,0
3,0,3.5865122449717051,-0.68283171523755648,-1.9507327621308068,-3.5851585402711663,-0.85899499551932812,-1.0084037843137761,697.380914056,41.7515007163,1.0173455128039528,0,0.5086727564019764,60,0,0,0,0
3,1,6.1956932090383185,3.9530594996986497,1.0305808102771745,6.2024084128868013,1.1313294513598864,-0.070025780157305637,0.218500876219,0.676041584332,0.00013926771938991615,3.8727044643173134e-05,7.0795671034253272e-05,42,1,1,1,1
3,2,-0.49141328520203459,-1.1097271581976778,-1.3364608219257788,-1.6324314310569294,-1.8990925820872464,2.2986632383853975,2.94587713503,0.179138309309,1.8453527719342845e-05,0,9.2267638596714225e-06,15,1,1,1,0
3,3,-4.6824280137716183,-6.2336649419294341,3.1415926535897931,-6.0596732494221648,-3.1888331780682568,3.9719083160671262,957.668899313,55.8808938072,1.8683507065855827,0.008973723020982002,0.93444456498342077,60,0,0,0,1
3,4,-4.6739628790385686,-1.656094316459874,0.86835043106739751,-4.2177411992104599,-2.1642836111865429,0.11059138062633846,0.316704037433,0.0103229500221,1.3276248395082674e-07,0,6.6381241975413368e-08,35,1,1,1,0
3,5,1.9465991965983347,4.4940048038311353,0.44812017835334028,-4.8978062605130193,5.0728228456018076,5.6155083153777179,374.815910391,31.1761196942,0.43656000162750047,0,0.21828000081375024,60,0,0,0,0
3,6,-0.30115032029952321,4.7348382950615076,-0.65546756553059837,-4.8508088617575309,-4.7649551592381565,4.9422726415007441,1.00024811827,0.125669783776,5.8112870881666583e-06,0,2.9056435440833292e-06,19,1,1,1,0
3,7,-4.7308939147808262,-1.7257354327657219,1.0521429006427603,-4.1997874742176577,4.6324497810159055,6.2436328071403873,40.4171508496,28.4665627476,0.24847880841795539,0.0022512652525302134,0.12430694216655359,60,0,0,0,1
3,8,-4.8629318410882858,5.2376737781848259,-0.47788439149881079,2.1093807719866562,4.5747062757258883,0.11414171060471831,0.0742902953763,0.466460289213,6.6285761685960825e-05,0,3.3142880842980412e-05,16,1,1,1,0
3,9,1.6140312382175095,-2.0379205942074647,1.2592157127593078,-1.0977097363651529,-4.1024525079972092,-3.10016997668995,0.0670041312452,0.0109365499903,4.0924272237091408e-08,0,2.0462136118545704e-08,18,1,1,1,0
3,10,1.4681866443737381,4.2698057757986945,1.3403560501116709,4.5794911150293798,1.8129496631672171,-3.0620999700982683,0.0975527739661,0.259809513231,2.0571491868539232e-05,0,1.0285745934269616e-05,18,1,1,1,0
3,11,-6.2831853071795862,-1.4122186825679035,-0.83266606412158539,1.2395791614324039,0.97601906271610983,-0.65982604093961839,2.35929564059,0.633609278852,0.00012785820405806998,0.0075689999999999993,0.00029099910202903497,60,1,1,1,1
3,12,6.0980798876081943,-2.304783321658546,0.93909329925800111,-6.2072943595995218,1.0406556433931258,-6.2831853071795862,22.4162600333,6.52669491881,0.013478504360705761,0.0076924110456688755,0.006970024511722947,60,1,0,0,1
3,13,5.6363243476877241,-2.3564033313094899,1.2756051439016594,3.2275117994077109,-2.3588112753517332,-4.6172532291325714,0.310864683251,0.143222538398,6.3451612289746285e-06,0,3.1725806144873143e-06,16,1,1,1,0
3,14,-0.43285313674095688,4.7471890744812892,-0.74088820243427156,1.3177326100710192,-4.4967943641126622,-0.7980784299202538,4.39534761446,0.236159688457,3.630802014627557e-05,0,1.8154010073137785e-05,22,1,1,1,0
3,15,-4.7052025133600974,-6.2007052707623131,-1.7205500200874544,5.3649257438875058,3.0985317071703395,-2.4013823421957046,605.07504506,54.7106242921,1.2779126361918798,2.0430070789177487e-05,0.63895693099806361,60,0,0,0,1
4,0,5.8974467672283248,-1.5032681397053591,-0.79353114974530214,1.3003016982842819,1.6534359565979186,-0.69628198513447603,1.85696721279,0.150095578411,1.0310956412003034e-05,0,5.155478206001517e-06,15,1,1,1,0
4,1,-0.45044898351623613,4.7144264162434562,-0.65702494288467639,1.3927696298172263,1.804073787549451,4.8362965087587773,0.0380953192344,0.166133043748,8.40894937604969e-06,0,4.204474688024845e-06,24,1,1,1,0
4,2,-0.8234464765159677,-2.2949025419593476,0.84714027899424982,6.2831853071795862,-5.7818259256144833,-6.2831853071795862,187.000487338,7.37367365963,0.051531555259628492,0.015137999999999999,0.026219917629814245,60,0,0,0,1
4,3,-5.0114949259304797,-6.0175103029885308,3.1415926535897931,-6.2831853071795862,-4.7491401785620759,-3.0972165215698149,948.645025042,0.423726128882,0.89998207571524869,0.015137999999999999,0.45044517785762433,60,0,0,0,1
4,4,-4.7500035377081398,-1.5968841303943249,0.73031529610419299,-4.4333846033611346,-1.9779319661853552,6.2080651940866804,0.267340130052,0.00264445205447,7.3600973338016617e-08,0.00014113171292534846,4.2707518744294622e-06,23,1,1,1,1
4,5,-4.619780821572224,5.4738391633536683,-0.8849848653452177,-3.197915750599996,3.9275258089564367,-0.074230180831664841,0.0918803100594,0.152453067514,7.0883411131657151e-06,0,3.5441705565828576e-06,14,1,1,1,0
4,6,-6.2831853071795862,-2.2826966283699019,1.3376094610403984,-3.2157767220291595,-0.974423149742357,-3.776106430632336,4.30936803218,0.632074191512,0.00014027072922841635,0.0075689999999999993,0.00029720536461420817,38,1,1,1,1
4,7,5.8590964322659795,-1.5351815438797995,-0.73173406798129226,-4.9598348995137105,-4.5713481214947347,5.4038512891372443,3.8804326096,0.0646685420379,1.633167347988812e-05,0,8.1658367399440599e-06,29,1,1,1,0
4,8,1.5570608343618479,-0.81423408849447765,-1.2873313730030018,0.20769968890559037,-4.2435077078306138,3.6476266177783372,1.19984315625,0.66431599739,0.00013587208696635731,0,6.7936043483178655e-05,17,1,1,1,0
4,9,3.613258948893959,5.473662402428868,-1.6748065676113153,-3.8163824401750661,-2.7528015381062572,1.4010507804518193,503.862158382,41.7908155934,0.78588295064474112,0,0.39294147532237056,60,0,0,0,0
4,10,1.5059128968390856,4.2445709059148458,1.3326157089906092,4.8313950318632886,1.9130215424751298,3.7595270964377354,0.527423019406,0.879981217417,0.00023616383518843234,0,0.00011808191759421617,46,1,1,1,0
4,11,1.7244709650912087,-0.7076820259861637,-1.2219362808482377,4.4226981717308265,3.6790159261571631,0.77548148858590138,0.0374074496666,0.558973301228,9.5179462892390493e-05,0,4.7589731446195246e-05,19,1,1,1,0
4,12,-2.3247048609733754,3.9306264836844336,1.688711153156176,-2.5101650580757915,5.6854687730609523,-3.0820586165196691,518.444544086,28.7616456819,0.52077410260877288,0,0.26038705130438644,60,0,0,0,0
4,13,5.8240946287105766,4.7352455833336968,-0.70910503778817591,1.3487864601926578,1.8181583568437385,-1.0780741379137053,0.759415327051,0.005697550582,5.8660015481365821e-07,0,2.933000774068291e-07,15,1,1,1,0
4,14,0.52364343395277524,-6.2831853071795862,3.1415926535897931,-5.9906392033381328,-4.8485306655791565,-6.2831853071795862,920.212272716,52.6299116634,1.6905527335347743,0.022706999999999998,0.84595757676738714,60,0,0,0,1
4,15,1.6322552066957738,-0.84485067920407475,-0.80968729468556999,2.86360641407496,4.0355881479354823,-0.21829803603847961,1.82636638932,0.406549722926,5.3683596855638922e-05,0,2.6841798427819461e-05,26,1,1,1,0
5,0,1.6497875899711245,4.6236696812161222,0.88050858005092603,2.1255529453544759,-2.316976855628643,6.2159670067955588,2.23306145508,0.536865911945,9.2784921537023108e-05,0.00039131563969656909,5.8131929959408623e-05,26,1,1,1,1
5,1,-0.40922121014697094,-1.4698059705030675,-0.87452344727991671,1.2019205480073467,-4.5917544398564809,-0.060620883305695684,0.0573520344426,0.618014598591,0.00011634948922895147,0,5.8174744614475733e-05,23,1,1,1,0
5,2,5.9468836384419808,-1.1798677419210812,-1.3140263730116022,5.2366282318415225,-1.5416340971438909,-5.3441844262871943,0.0361444919054,0.899592319081,0.00024651793100261742,0,0.00012325896550130871,51,1,1,1,0
5,3,-0.45936930912291979,4.7458286940036309,-0.73442760496216042,1.3310577368131531,-4.486237507574498,-0.88638734443406386,0.40869744419,0.00997061837021,1.9731660271094162e-07,0,9.8658301355470812e-08,10,1,1,1,0
5,4,2.6290277775736017,-6.2831853071795862,-1.4139751152875066,6.2831853071795862,4.5818508806529445,-6.2831853071795862,887.03142083,47.4166462298,1.4717077653803736,0.022706999999999998,0.7365350926901868,60,0,0,0,1
5,5,1.5184872920136092,4.2495537803257308,1.3349825466090472,-1.4786860271072637,1.9508036617632372,-3.1161292604251094,1.6678890059,0.0860839326172,5.03920390069675e-06,0,2.519601950348375e-06,12,1,1,1,0
5,6,-0.68563182436032299,-2.0794917270287359,0.41940584207321957,0.96913642030360425,-3.8490636523031081,5.9343007616269281,0.038858040066,0.582949415111,0.00010351965398204184,0,5.1759826991020921e-05,14,1,1,1,0
5,7,-0.024997229738356382,4.7412080612703607,-0.50573700142771016,1.5660290231563854,0.98743595729402467,-1.4313213558125908,0.278828610254,0.0992268808544,3.0770005537536532e-06,0,1.5385002768768266e-06,16,1,1,1,0
5,8,-4.5777754944185931,-6.2831853071795862,-1.6805529714306504,6.2831853071795862,2.4046022722920681,-3.2286147008198705,591.561613068,1.13328899771,0.35033637559679326,0.015137999999999999,0.17562232779839662,60,0,0,0,1
5,9,3.3240598567274238,-1.7964612665610169,2.6078642621475807,-5.2977260782400206,-0.0021382803712808054,5.9021675516054453,980.871873526,2.14408938553,0.96350999489142064,0,0.48175499744571032,60,0,0,0,0
5,10,5.5928849101984595,-1.9240983097582274,0.14104538996899621,-4.9398671094658546,-3.8300747357184441,0.16514664593364597,0.571105713578,2.95385334652,0.0026581891796809529,0,0.0013290945898404764,60,1,1,0,0
5,11,-4.8474271893693137,4.2763189189870099,1.3441747284897703,4.5171245698803819,1.7646400133033149,-3.3032543339186637,0.0445320692866,0.308817339142,2.9052782569589777e-05,0,1.4526391284794888e-05,11,1,1,1,0
5,12,-6.1158788252014809,-2.2802079153639525,1.3729170026771009,-3.1015019202502661,5.2068687365981665,2.2385903711560959,26.761830253,0.329288937177,0.00074922559212387647,0,0.00037461279606193824,60,1,0,0,0
5,13,-2.1638824250639668,-1.309480104890792,-1.0314111717745154,-5.3578045303758364,6.2831853071795862,0.56429698706988562,480.815221201,44.180474837,0.82577039195932811,0.0075689999999999993,0.41311226597966405,60,0,0,0,1
5,14,-4.5485262069932944,4.5666998902244025,0.55493413666083447,-5.6790408185603196,2.6934365201283725,3.8995642972733857,0.104507515386,0.953996925027,0.00027724632224527228,0,0.00013862316112263614,17,1,1,1,0
5,15,1.6334963671566651,-0.80850960962812723,-0.88530321581338645,3.0322817520543262,-2.269459425868162,-6.281073235559683,1.56567098952,0.33250565329,3.6129830463749864e-05,0.0072059603846644374,0.00023424372677180805,21,1,1,1,1
6,0,5.982576648807461,3.9445423351071396,1.3456255416956759,3.0176029474759885,-1.4499846812215342,2.7330922104470128,0.0420080382644,0.367460357144,4.1133375765222927e-05,0,2.0566687882611464e-05,7,1,1,1,0
6,1,-0.54409329814701135,-1.5363811951632582,-0.75708611340628862,-4.9993117047753755,1.9188187420112863,-6.2202096104045701,5.16581985212,0.0420660003944,2.7224730009057299e-05,0.00057716714544597,3.0927379367907752e-05,60,1,1,0,1
6,2,-4.7756004820475981,-0.91846920987872216,-0.67840353100642581,-3.8031569312349194,4.3946092158667236,6.2218315580886605,4.85254060767,0.0352386118632,2.3925412005028837e-05,0.00065773018569119282,3.1694611573250204e-05,44,1,1,1,1
6,3,2.6125229304879758,-6.2831853071795862,-1.870157332975084,6.2760395430779452,3.3246338699251607,-4.432714583988,631.786356315,37.291956112,0.82278239670399722,0.013945698990910761,0.41180956932172591,60,0,0,0,1
6,4,5.7058433893558549,-2.2312269672839165,0.68975049465446236,0.61429662976486377,-4.2154263948329165,-0.47087993426962249,1.92875898843,0.750411715458,0.00017525558505185709,0,8.7627792525928543e-05,23,1,1,1,0
6,5,1.5922142566299526,4.2448973970548227,1.216025753381017,5.4401299478853868,2.1685610503728849,3.6074706485621477,0.321123793678,0.286300966901,2.5072075375483866e-05,0,1.2536037687741933e-05,31,1,1,1,0
6,6,-4.6942331831666415,4.2420929836139267,1.2443666255246384,-0.96919181677696942,-4.1231172508616147,3.4667674540704674,0.289027124665,0.155629293191,7.4615158578187893e-06,0,3.7307579289093947e-06,19,1,1,1,0
6,7,-4.5799248801837589,4.7546035559870683,0.34612963317505846,-4.5400484137950947,-3.7299128724456381,-1.761182674948776,37.7280901758,7.7654462817,0.019792495942567545,0,0.0098962479712837725,60,0,0,0,0
6,8,1.5592440251683122,4.5930893189037638,0.94422181320154186,2.1110209071376178,-2.0593342892527033,0.63254205940133779,1.65418975227,0.577376556924,0.000104284730373552,0,5.2142365186775998e-05,34,1,1,1,0
6,9,-4.7146654113218318,-0.725922427178884,-1.0920517118071047,3.7684263999578831,-2.6287240895533346,-6.0050482327955486,35.0878270332,1.99217150398,0.0024401051686148549,0,0.0012200525843074274,60,0,0,0,0
6,10,-0.42418078173357709,-1.0935681984296273,-1.3576344368662494,-1.6053270190863449,4.5834193451798093,2.1419344701247467,1.67746043431,0.05703876977,3.8049222974102228e-06,0,1.9024611487051114e-06,33,1,1,1,0
6,11,-4.8035505921147736,4.7070146101003729,0.67425104581980866,-4.5460833581326039,-1.8800368125322009,5.9427222950852823,4.3622726275,0.592542148957,0.00012598248667091921,0,6.2991243335459605e-05,30,1,1,1,0
