repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.4e-05,0.0125439996,0.003249,20.2883511,0.0173439998,20.349621,0
1,1.2e-05,0.0124159995,0.002869,20.174017,0.0192959998,20.236311,0
2,1.3e-05,0.0132480003,0.002658,19.4833279,0.0193600003,19.549564,0
3,1.3e-05,0.0137599995,0.003214,20.4583359,0.0103359995,20.516464,0
4,1.3e-05,0.0137599995,0.005296,19.8325119,0.0176640004,19.897277,0
5,1.3e-05,0.0157440007,0.003234,19.8112316,0.0173760001,19.876492,0
6,1.3e-05,0.0136000002,0.003009,19.9594555,0.0099200001,20.014538,0
7,1.3e-05,0.0144640002,0.002785,19.5007038,0.0189759992,19.566764,0
8,1.3e-05,0.0152639998,0.003099,19.9574089,0.0111680003,20.01663,0
9,1.3e-05,0.0141439997,0.004421,20.0361271,0.0155520001,20.114512,0
10,1.2e-05,0.0160639994,0.01827,19.4271679,0.0128960004,19.493938,0
11,1.3e-05,0.0140479999,0.005272,21.0972157,0.0102399997,21.153816,0
12,1.3e-05,0.0133119998,0.003761,20.1029758,0.0121600004,20.1639,0
13,1.4e-05,0.0142400004,0.003975,20.3583355,0.0138560003,20.726867,0
14,1.1e-05,0.0155520001,0.003363,20.0362244,0.0139199998,20.41771,0
15,1.3e-05,0.0146880001,0.003429,19.9203835,0.0175679997,20.352319,0
16,1.9e-05,0.0150720002,0.003123,19.1811199,0.0167040005,19.609552,0
17,1.3e-05,0.0148480004,0.002765,20.0643196,0.0138560003,20.493295,0
18,1.4e-05,0.0142080002,0.005452,21.3830395,0.0100480001,21.571418,0
19,1.2e-05,0.0133119998,0.00369,19.221632,0.0184959993,19.415934,0
20,1.3e-05,0.0127360001,0.00333,20.1877117,0.020064,20.385812,0
21,1.4e-05,0.0137919998,0.003129,19.2961922,0.0132799996,19.602186,0
22,1.4e-05,0.0134399999,0.004147,19.979744,0.01456,20.290541,0
23,1.4e-05,0.0133119998,0.003992,19.8313923,0.0130240005,20.03924,0
24,1.3e-05,0.0131839998,0.003672,20.0225925,0.0125120003,20.210475,0
25,1.3e-05,0.0139520001,0.003237,19.6573448,0.0168319996,19.852272,0
26,1.3e-05,0.0123840002,0.002824,19.7185593,0.0185279995,19.912684,0
27,1.5e-05,0.0129279997,0.003555,19.8730888,0.0127360001,20.065165,0
28,1.3e-05,0.0136639997,0.005363,20.4435196,0.0107840002,20.638921,0
29,1.2e-05,0.01504,0.013028,19.9703369,0.0165439993,20.166624,0
