repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.2e-05,0.0380799994,0.003293,28.29072,0.00774399983,28.36553,0
1,2.3e-05,0.0393600017,0.002749,28.2953911,0.00764800003,28.371954,0
2,1.7e-05,0.038784001,0.004127,28.2969284,0.0101119997,28.378402,0
3,1.7e-05,0.0396480002,0.004867,28.6465282,0.0115839997,28.735761,0
4,1.8e-05,0.0397120006,0.010228,28.4991035,0.0141759999,28.743125,0
5,1.8e-05,0.0384959988,0.005126,28.7686729,0.00889599975,28.844717,0
6,1.2e-05,0.0521279983,0.00367,28.2911682,0.00767999981,28.378542,0
7,1.1e-05,0.0386880003,0.00256,28.2854404,0.00751999998,28.358046,0
8,1.3e-05,0.0387520008,0.002356,28.4839993,0.00832000002,28.560075,0
9,1.3e-05,0.0384959988,0.003865,28.9443836,0.00819199998,29.019441,0
10,1.2e-05,0.0384639986,0.003098,28.3053112,0.00774399983,28.378124,0
11,1.2e-05,0.0387200005,0.002969,28.2966404,0.00787200034,28.373879,0
12,1.2e-05,0.0394879989,0.004007,28.3042564,0.00860800035,28.3804,0
13,1.3e-05,0.0382400006,0.003904,29.1450233,0.00879999995,29.221853,0
14,2.3e-05,0.0393280014,0.004635,28.2806396,0.0148480004,28.364328,0
15,1.2e-05,0.0390719995,0.002451,28.2903996,0.00787200034,28.367159,0
16,1.2e-05,0.039264001,0.004428,28.2893753,0.0158719998,28.373614,0
17,1.2e-05,0.0392320007,0.002324,29.1403847,0.01088,29.221977,0
18,1.2e-05,0.0388160013,0.006308,28.2995205,0.00751999998,28.371383,0
19,1.3e-05,0.0380799994,0.00238,28.2916489,0.00780799985,28.364674,0
20,1.4e-05,0.0379199982,0.00304,28.2835522,0.00796800014,28.357824,0
21,1.3e-05,0.0383360013,0.003643,29.1380806,0.0164800007,29.239816,0
22,2.3e-05,0.0407040007,0.015601,28.3060799,0.00828799978,28.384483,0
23,1.7e-05,0.0394559987,0.003141,28.2980804,0.00889599975,28.376218,0
24,1.8e-05,0.0387520008,0.004748,28.2935352,0.010272,28.379232,0
25,1.2e-05,0.0391039997,0.007866,28.2992649,0.00854399987,28.378218,0
26,1.3e-05,0.0380799994,0.006536,28.2965431,0.00979200006,28.376785,0
27,1.3e-05,0.0380799994,0.00714,28.2946568,0.00764800003,28.367208,0
28,1.3e-05,0.0388480015,0.003457,28.2874565,0.00732799992,28.362805,0
29,1.2e-05,0.039264001,0.002377,28.2978554,0.0147839999,28.559139,0
