repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.3e-05,0.112095997,0.00373,57.5539513,0.0263999999,58.00082,0
1,1.2e-05,0.134335995,0.004731,57.1783981,0.0277759992,57.444376,0
2,2.5e-05,0.111135997,0.01548,57.7216949,0.0225920007,57.930425,0
3,1.7e-05,0.108064003,0.006615,57.5459824,0.0233280007,57.749199,0
4,1.2e-05,0.110912003,0.005297,57.3689613,0.0214719996,57.710551,0
5,2.4e-05,0.114784002,0.011535,57.3610229,0.0288319997,57.59569,0
6,2.5e-05,0.142048001,0.016458,57.7708817,0.0290879998,58.032602,0
7,4.7e-05,0.112287998,0.01745,57.8812141,0.0300159995,58.132013,0
8,2.2e-05,0.112608001,0.018831,57.9316483,0.0298560001,58.164448,0
9,2.4e-05,0.112736002,0.017273,57.4480629,0.0316799991,57.92658,0
10,2.7e-05,0.144191995,0.023333,57.5515823,0.0239039995,57.821288,0
11,1.4e-05,0.109824002,0.007259,57.9855995,0.0301440004,58.219175,0
12,1.4e-05,0.131200001,0.018873,57.8546867,0.0271680001,58.095112,0
13,1.7e-05,0.109664001,0.013588,57.5994568,0.0343360007,57.82202,0
14,1.2e-05,0.127136007,0.005013,57.4331207,0.0233919993,57.905001,0
15,1.4e-05,0.113664001,0.011684,57.32864,0.0256319996,57.545577,0
16,1.3e-05,0.128128007,0.005989,57.6522255,0.0216320008,57.874635,0
17,2.2e-05,0.111455999,0.005412,57.7250862,0.0203200001,58.045055,0
18,1.3e-05,0.110784002,0.005148,57.2512627,0.0314880013,57.719793,0
19,2.3e-05,0.133471996,0.007094,57.9166718,0.0289600007,58.416952,0
20,1.3e-05,0.139039993,0.006206,57.3330574,0.0240000002,57.573714,0
21,2.3e-05,0.109760001,0.009589,57.7706223,0.0231040008,57.972328,0
22,1.5e-05,0.108928002,0.003944,57.7229767,0.0223040003,57.923306,0
23,1.3e-05,0.111840002,0.003632,57.4298553,0.0494720004,57.795671,0
24,1.4e-05,0.116608001,0.005592,57.5492172,0.0232640002,57.758746,0
25,1.3e-05,0.107295997,0.00519,58.0894089,0.0220800005,58.31618,0
26,1.3e-05,0.110880002,0.003872,57.8624954,0.0262400005,58.081084,0
27,1.2e-05,0.132287994,0.005343,57.8503342,0.0292799994,58.080946,0
28,1.2e-05,0.109279998,0.003911,57.443615,0.0285759997,57.905509,0
29,1.4e-05,0.132896006,0.005324,57.4510727,0.0204160009,57.675592,0
