repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.3e-05,0.0114240004,0.002545,6.92995214,0.011744,6.975314,0
1,1.6e-05,0.0114559997,0.002358,6.92284822,0.00361600006,6.962196,0
2,1.7e-05,0.0114240004,0.003591,6.92777586,0.0106239999,6.972279,0
3,1.2e-05,0.0112319998,0.002519,6.92553616,0.0105919996,6.969984,0
4,1.3e-05,0.0112960003,0.002771,6.92873621,0.0114559997,6.973045,0
5,1.2e-05,0.0116800005,0.002367,6.92614412,0.00339199998,6.96197,0
6,1.3e-05,0.0110719996,0.002328,7.14422417,0.00368000008,7.18054,0
7,1.3e-05,0.0113279996,0.002563,7.44995213,0.00543999998,7.618141,0
8,1.8e-05,0.0111999996,0.002615,6.92707205,0.0115839997,6.971276,0
9,1.4e-05,0.011136,0.002543,6.92623997,0.00579199987,6.968332,0
10,1.3e-05,0.0110400002,0.005666,6.92895985,0.0106239999,6.972942,0
11,1.3e-05,0.0113279996,0.002488,6.92479992,0.0116480002,6.970234,0
12,2.1e-05,0.0114559997,0.002678,6.9316802,0.00345600001,6.967413,0
13,1.2e-05,0.0111680003,0.002293,6.92508793,0.011616,6.969059,0
14,1.2e-05,0.0111999996,0.002291,6.92985582,0.0115839997,6.973475,0
15,1.2e-05,0.0111680003,0.002177,6.92390394,0.0112960003,6.966987,0
16,1.2e-05,0.0113279996,0.002401,6.92889595,0.00316799991,6.964844,0
17,1.2e-05,0.0109440004,0.002262,6.92339182,0.0115839997,6.967691,0
18,1.2e-05,0.0111039998,0.002158,6.92806387,0.0115839997,6.97086,0
19,1.2e-05,0.0110719996,0.002238,6.92643213,0.0111680003,6.968715,0
20,1.3e-05,0.0111039998,0.002198,6.66870403,0.0114240004,6.711586,0
21,1.3e-05,0.011136,0.002154,6.13360023,0.011616,6.178425,0
22,1.4e-05,0.0112960003,0.002238,6.13375998,0.0115839997,6.177077,0
23,1.3e-05,0.011616,0.003613,6.13436794,0.0115839997,6.179536,0
24,1.4e-05,0.0112640001,0.002264,6.13465595,0.00543999998,6.17697,0
25,1.1e-05,0.0113599999,0.005518,6.12902403,0.011616,6.173773,0
26,1.3e-05,0.0112319998,0.002461,6.13366413,0.0114240004,6.177417,0
27,1.2e-05,0.0113279996,0.002479,6.13375998,0.0112960003,6.17778,0
28,1.2e-05,0.0112960003,0.002366,6.13747215,0.011616,6.182619,0
29,1.3e-05,0.0112640001,0.002154,6.12828779,0.0105600003,6.172159,0
