repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.7e-05,0.01088,0.003208,6.5172801,0.0112640001,6.878803,0
1,1.2e-05,0.0114879999,0.002211,6.65283203,0.0030400001,6.875225,0
2,1.2e-05,0.0109440004,0.002279,6.76847982,0.00950399972,6.957499,0
3,1.3e-05,0.0192959998,0.002081,6.3863678,0.0107840002,6.756886,0
4,1.3e-05,0.0113920001,0.002496,6.61430407,0.00553599978,6.836059,0
5,1.3e-05,0.0111680003,0.002876,6.70713615,0.00553599978,6.89237,0
6,1.3e-05,0.0118399998,0.003996,6.87638378,0.00956800021,7.069755,0
7,1.4e-05,0.0112640001,0.002473,6.5159359,0.0114879999,6.565724,0
8,1.3e-05,0.0111039998,0.002472,6.76611185,0.00438399985,6.948102,0
9,1.2e-05,0.0190399997,0.002205,6.89401579,0.00950399972,7.091486,0
10,1.6e-05,0.0135679999,0.002185,6.51507187,0.0114559997,6.566848,0
11,2.1e-05,0.0109120002,0.002348,6.7643199,0.0119679999,6.955865,0
12,1.3e-05,0.0114879999,0.002792,6.72601604,0.00553599978,7.022714,0
13,1.3e-05,0.0113920001,0.002229,6.51385593,0.00614400022,6.883742,0
14,1.2e-05,0.0115200002,0.002147,6.66678381,0.0115200002,6.896457,0
15,1.3e-05,0.0111039998,0.002123,6.48636818,0.00643200008,6.782375,0
16,1.4e-05,0.011136,0.002448,6.52012777,0.00454400014,6.924511,0
17,1.3e-05,0.0113920001,0.002232,6.55263996,0.00639999984,6.777192,0
18,1.2e-05,0.011136,0.003126,6.76227188,0.0107840002,6.952211,0
19,1.4e-05,0.011136,0.002262,6.35859203,0.0103359995,6.768757,0
20,1.3e-05,0.0112640001,0.002206,6.5459199,0.00639999984,6.767859,0
21,1.2e-05,0.0111999996,0.002249,6.70278406,0.0106560001,6.89102,0
22,1.4e-05,0.0114879999,0.002201,6.35734415,0.0102080004,6.768945,0
23,1.2e-05,0.0111039998,0.002541,6.54790401,0.00537599996,6.769001,0
24,1.3e-05,0.011744,0.002206,6.71600008,0.0118399998,6.907199,0
25,1.3e-05,0.0111999996,0.002327,6.69193602,0.0108160004,6.999173,0
26,1.3e-05,0.0112960003,0.002611,6.51814413,0.0113279996,6.568227,0
27,1.2e-05,0.0110719996,0.002849,6.76502419,0.01088,6.956075,0
28,1.4e-05,0.0117760003,0.002643,6.5931201,0.00854399987,6.939805,0
29,1.3e-05,0.0115839997,0.002083,6.78041601,0.00863999967,7.143328,0
