repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.3e-05,0.00556800002,0.004708,5.87868786,0.0107840002,6.036083,0
1,1.3e-05,0.00569600007,0.002683,5.26476812,0.006176,5.660181,0
2,1.2e-05,0.0060800002,0.004382,5.6469121,0.0030400001,5.681524,0
3,1.2e-05,0.00563200004,0.003036,5.45024014,0.00710400008,5.912148,0
4,1.2e-05,0.00563200004,0.002784,5.36028814,0.0115200002,5.401796,0
5,1.2e-05,0.005504,0.002281,5.50985622,0.00761599978,5.854318,0
6,1.3e-05,0.00576000009,0.002433,5.26739216,0.0104959998,5.308169,0
7,1.9e-05,0.00547200022,0.002186,5.87529612,0.011744,5.918888,0
8,1.2e-05,0.00569600007,0.00254,5.25871992,0.0104959998,5.299076,0
9,1.2e-05,0.0138560003,0.002398,5.81084824,0.0065919999,5.977065,0
10,1.3e-05,0.00569600007,0.002306,5.45359993,0.00966400001,5.889679,0
11,1.3e-05,0.00576000009,0.002401,5.26688004,0.0112319998,5.307812,0
12,1.3e-05,0.00598399993,0.002446,5.44483185,0.0117760003,5.885182,0
13,1.3e-05,0.00601600017,0.002229,5.262784,0.00412799977,5.300518,0
14,1.3e-05,0.00620799977,0.004644,5.87728024,0.0109440004,5.921011,0
15,1.2e-05,0.00572799984,0.002361,5.2661438,0.00335999997,5.300896,0
16,1.2e-05,0.00569600007,0.00396,5.82272005,0.00995200034,5.983248,0
17,2.2e-05,0.006176,0.004587,5.12326384,0.00543999998,5.53345,0
18,1.2e-05,0.00553599978,0.002488,5.65907192,0.00342399999,5.693151,0
19,1.3e-05,0.00563200004,0.002444,5.51676798,0.00800000038,5.841761,0
20,1.3e-05,0.00598399993,0.004312,5.26569605,0.0112640001,5.307971,0
21,1.3e-05,0.00598399993,0.002576,5.49833584,0.00486399978,5.932636,0
22,1.2e-05,0.006176,0.003148,5.26905584,0.0104959998,5.310402,0
23,1.3e-05,0.0140159996,0.00251,5.89683199,0.0064960001,6.062987,0
24,1.2e-05,0.00643200008,0.002181,5.12307215,0.00614400022,5.492659,0
25,1.3e-05,0.00511999987,0.002267,5.76355219,0.0115200002,5.804223,0
26,1.2e-05,0.00569600007,0.002244,5.45164824,0.0101119997,5.889753,0
27,1.3e-05,0.00582400011,0.002525,5.26716805,0.0111680003,5.308136,0
28,1.3e-05,0.00556800002,0.002292,5.50073624,0.00457599992,5.815045,0
29,1.4e-05,0.00591999991,0.002423,5.26793623,0.0114879999,5.308562,0
