repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,2.5e-05,0.0282240007,0.0188,40.1029778,0.0216639992,40.294112,0
1,1.7e-05,0.0265280008,0.012844,38.5666237,0.0211839993,38.928121,0
2,2.7e-05,0.0278079994,0.019621,39.4043846,0.0294400007,39.505018,0
3,2.3e-05,0.0287679993,0.017572,40.2303696,0.0204799995,40.302333,0
4,1.7e-05,0.027648,0.006944,38.5373459,0.0263039991,38.891135,0
5,1.8e-05,0.0251839999,0.003525,38.2572479,0.0221759994,38.64548,0
6,1.7e-05,0.0264640003,0.003806,38.6490555,0.0204479992,39.044506,0
7,1.4e-05,0.0260160007,0.004139,38.6794548,0.0212159995,38.746593,0
8,1.6e-05,0.0250879992,0.004229,39.1096649,0.0211839993,39.198973,0
9,2.1e-05,0.0231359992,0.00399,39.9043198,0.0202559996,39.96468,0
10,1.2e-05,0.0255679991,0.003403,38.853569,0.0223680008,38.918695,0
11,1.2e-05,0.0240640007,0.003599,40.0225296,0.0201919992,40.083617,0
12,2.3e-05,0.038656,0.003167,39.2333755,0.0194559991,39.30787,0
13,1.2e-05,0.0244800001,0.003813,40.1455345,0.0224319994,40.214077,0
14,1.3e-05,0.0245120004,0.006538,38.9557457,0.0323520005,39.153883,0
15,1.3e-05,0.0285759997,0.003241,40.2137299,0.0208960008,40.281912,0
16,1.4e-05,0.0257600006,0.003871,39.2436142,0.0199999996,39.309233,0
17,1.9e-05,0.0256639998,0.003201,38.5587845,0.0217920002,38.742828,0
18,1.3e-05,0.0232960004,0.002739,38.1515198,0.0265599992,38.643064,0
19,1.2e-05,0.0259840004,0.004781,40.1029434,0.0221120007,40.173416,0
20,1.2e-05,0.0291200001,0.004257,40.2392006,0.0222720001,40.310727,0
21,1.2e-05,0.0286720004,0.003934,39.0632973,0.0226559993,39.137563,0
22,1.3e-05,0.0300479997,0.003805,39.1299858,0.0319680013,39.549854,0
23,1.3e-05,0.0322239995,0.003651,40.2247696,0.027392,40.581297,0
24,1.4e-05,0.0249279998,0.003406,38.1176643,0.0280639995,38.502274,0
25,1.4e-05,0.0266559999,0.00418,38.9056015,0.0217279997,39.279922,0
26,1.3e-05,0.0251199994,0.00349,40.8560944,0.0248639993,41.326728,0
27,1.2e-05,0.0284160003,0.004044,38.139328,0.0260480009,38.537757,0
28,1.3e-05,0.0309759993,0.003246,38.4874573,0.0170239992,38.552992,0
29,1.3e-05,0.0255999994,0.003291,39.4135666,0.0285119992,39.484936,0
