repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.2e-05,0.125760004,0.009209,53.6187859,0.0221759994,54.121141,0
1,1.6e-05,0.110239998,0.004243,54.1964493,0.0263999999,54.50899,0
2,1.1e-05,0.128736004,0.012256,53.8870735,0.0283840001,54.109173,0
3,2.2e-05,0.128319994,0.010217,54.2182732,0.0267840009,54.433449,0
4,1.5e-05,0.126496002,0.008434,53.6932793,0.0241279993,53.900692,0
5,1.5e-05,0.106335998,0.010242,53.9009933,0.0276159998,54.482692,0
6,1.3e-05,0.111840002,0.004811,53.7645454,0.0260480009,53.966996,0
7,1.3e-05,0.109856002,0.014656,53.5824623,0.0254720002,53.773226,0
8,1.3e-05,0.128703997,0.00467,54.2138252,0.0236159991,54.418716,0
9,1.2e-05,0.107008003,0.006089,53.7958412,0.0323520005,53.988052,0
10,1.3e-05,0.127263993,0.004377,54.1296959,0.0254720002,54.786469,0
11,1.4e-05,0.115327999,0.006568,53.8334084,0.0216639992,54.019283,0
12,1.4e-05,0.109247997,0.004138,54.0377274,0.031072,54.638941,0
13,1.4e-05,0.128383994,0.011545,53.8017921,0.0283199996,54.158307,0
14,1.3e-05,0.136255994,0.004808,53.7257271,0.0251519997,53.944521,0
15,1.4e-05,0.112032004,0.007235,54.5,0.0225600004,54.685319,0
16,1.3e-05,0.110592,0.006429,53.8623695,0.0211839993,54.042666,0
17,1.8e-05,0.10864,0.003764,54.1023674,0.0280959997,54.572361,0
18,1.4e-05,0.111231998,0.004691,53.6542702,0.0265280008,53.846943,0
19,1.3e-05,0.132991999,0.005663,53.5523834,0.0268479995,54.085663,0
20,1.9e-05,0.123488002,0.021498,54.0688019,0.0229759999,54.388886,0
21,2.1e-05,0.108096004,0.019566,53.7256317,0.0254720002,53.919581,0
22,5.1e-05,0.112159997,0.013608,53.9592018,0.0223040003,54.438791,0
23,1.4e-05,0.106656,0.008223,53.6455994,0.0233600009,53.826588,0
24,1.2e-05,0.10864,0.008451,53.8947182,0.0288319997,54.474627,0
25,1.1e-05,0.109664001,0.004391,53.5741768,0.0279360004,53.882894,0
26,1.2e-05,0.113279998,0.012197,53.5754547,0.0313600004,53.767745,0
27,1.4e-05,0.104768001,0.004477,54.4142418,0.0215680003,54.590537,0
28,1.3e-05,0.10768,0.00561,53.8563843,0.0209919997,54.032592,0
29,1.2e-05,0.109728001,0.004008,54.0513916,0.0271039996,54.659588,0
