repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.2e-05,0.011744,0.003438,6.16771221,0.0104959998,6.210838,0
1,1.5e-05,0.0109440004,0.002362,6.39795208,0.01088,6.581671,0
2,1.8e-05,0.0113920001,0.002978,6.23235178,0.00675200019,6.664327,0
3,1.6e-05,0.0112960003,0.003692,6.16521597,0.00428800005,6.204106,0
4,1.6e-05,0.0114240004,0.004149,6.34127998,0.00470399996,6.521227,0
5,1.3e-05,0.0116800005,0.004239,6.4765439,0.00643200008,6.768881,0
6,1.3e-05,0.0112640001,0.002756,5.95247984,0.00950399972,6.177628,0
7,1.3e-05,0.0109759998,0.002076,6.42044783,0.00956800021,6.603331,0
8,1.3e-05,0.0111680003,0.002286,6.00054407,0.0071680001,6.364185,0
9,1.3e-05,0.0105600003,0.002267,6.30268812,0.0105280001,6.526353,0
10,1.3e-05,0.0112319998,0.00209,6.3960638,0.0116480002,6.44022,0
11,1.4e-05,0.0112640001,0.002359,6.16342402,0.00534400018,6.511064,0
12,1.3e-05,0.0117119998,0.002387,6.30435181,0.0054080002,6.525599,0
13,1.3e-05,0.0111039998,0.003408,6.16886377,0.00713599985,6.351864,0
14,1.3e-05,0.0112960003,0.002251,6.16048002,0.00639999984,6.557646,0
15,1.2e-05,0.0111039998,0.002396,6.19145584,0.0106239999,6.416538,0
16,1.3e-05,0.0114879999,0.002447,6.18249607,0.0106560001,6.366054,0
17,1.3e-05,0.0111039998,0.00235,6.16860819,0.0111999996,6.211345,0
18,1.4e-05,0.0110719996,0.002025,6.34099197,0.00748800021,6.522912,0
19,1.3e-05,0.0130240005,0.002133,6.3704958,0.0054080002,6.56929,0
20,1.2e-05,0.0111999996,0.002034,6.16163206,0.0105919996,6.204563,0
21,1.3e-05,0.0113599999,0.00198,6.36435223,0.00860800035,6.574856,0
22,1.3e-05,0.0114559997,0.002185,6.00716782,0.00448000012,6.422268,0
23,1.3e-05,0.0114879999,0.002674,6.19315195,0.0107199997,6.418555,0
24,1.3e-05,0.0114559997,0.002745,6.39942408,0.0115520004,6.443769,0
25,1.2e-05,0.0185599998,0.002102,6.12172794,0.0152319996,6.536437,0
26,1.2e-05,0.0109120002,0.002036,6.17337608,0.00947200041,6.421709,0
27,1.3e-05,0.0109759998,0.002358,6.19065619,0.006176,6.373817,0
28,1.3e-05,0.0193920005,0.002042,6.16128016,0.0112960003,6.575011,0
29,1.3e-05,0.0111680003,0.002227,6.17935991,0.0115839997,6.405612,0
