repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.2e-05,0.109888002,0.004752,57.5919342,0.0271680001,58.065641,0
1,1.9e-05,0.120640002,0.003618,57.6435852,0.0266239997,58.245153,0
2,1.5e-05,0.114944004,0.006065,57.4194221,0.0216639992,57.648477,0
3,1.3e-05,0.107327998,0.004181,57.9173126,0.0218880009,58.140687,0
4,1.2e-05,0.113055997,0.004384,57.5146255,0.0244479999,57.74983,0
5,1.2e-05,0.114335999,0.006296,57.5565758,0.0287679993,57.926135,0
6,1.3e-05,0.113536,0.004369,57.4934731,0.0217599999,57.722524,0
7,1.3e-05,0.113343999,0.003637,57.9476166,0.0221439991,58.175599,0
8,1.3e-05,0.113247998,0.003854,57.5288658,0.0277120005,57.881271,0
9,1.3e-05,0.113183998,0.003814,57.6094704,0.0225600004,57.842951,0
10,1.4e-05,0.113696001,0.005422,57.4448624,0.0245440006,57.920297,0
11,1.4e-05,0.115199998,0.004153,57.5726089,0.0220800005,57.803078,0
12,1.4e-05,0.111904003,0.003391,57.7272949,0.0215680003,57.95321,0
13,1.2e-05,0.110303998,0.00376,57.572319,0.0219839998,57.795864,0
14,1.2e-05,0.114944004,0.00526,57.6533775,0.0252480004,58.125962,0
15,1.4e-05,0.116448,0.003043,57.3346863,0.0256960001,57.573664,0
16,1.3e-05,0.130720004,0.005503,57.6984978,0.0225600004,57.94304,0
17,1.4e-05,0.109728001,0.004311,57.7322235,0.0273279995,57.968716,0
18,1.2e-05,0.130015999,0.005315,57.8060493,0.0242240001,58.059206,0
19,1.4e-05,0.131679997,0.003731,57.4346237,0.0259840004,57.926889,0
20,1.1e-05,0.113792002,0.003681,57.600193,0.0255360007,57.835578,0
21,1.4e-05,0.127583995,0.004393,58.0077438,0.022752,58.250062,0
22,1.3e-05,0.112159997,0.004886,57.6710091,0.026912,57.910433,0
23,1.2e-05,0.133407995,0.007159,57.5419502,0.0300479997,57.797803,0
24,1.2e-05,0.114335999,0.00393,56.9115829,0.02128,57.498983,0
25,1.3e-05,0.119071998,0.003388,57.2957115,0.0224959999,57.529227,0
26,1.3e-05,0.110399999,0.004488,57.9329605,0.0235520005,58.162955,0
27,1.3e-05,0.115231998,0.00613,57.8732147,0.0252160002,58.113459,0
28,1.3e-05,0.131392002,0.00423,57.6422729,0.0251199994,58.135021,0
29,1.3e-05,0.112608001,0.003801,57.5471992,0.03376,57.78926,0
