repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.3e-05,0.0142080002,0.003595,21.6340809,0.0167040005,21.695514,0
1,1.8e-05,0.0127999997,0.002574,22.6012478,0.0146880001,22.793217,0
2,1.2e-05,0.0145920003,0.005704,21.9914246,0.0169280004,22.195439,0
3,1.4e-05,0.0127360001,0.003397,21.6287365,0.0189759992,21.872911,0
4,1.2e-05,0.0125439996,0.003476,22.97328,0.0170559995,23.033739,0
5,1.2e-05,0.0135040004,0.003205,21.4294071,0.0126400003,21.621872,0
6,2.6e-05,0.0159360003,0.00344,21.0451832,0.0124159995,21.361187,0
7,1.3e-05,0.0160959996,0.002851,22.1600323,0.0111999996,22.359273,0
8,1.3e-05,0.0132160001,0.00341,21.5614719,0.0189120006,21.808055,0
9,1.3e-05,0.0134079996,0.002396,22.0923843,0.0187839996,22.159779,0
10,1.3e-05,0.0134720001,0.003047,22.6444798,0.0210880004,23.078681,0
11,1.4e-05,0.0177599993,0.003821,22.5113926,0.0184640009,22.723014,0
12,1.4e-05,0.0135359997,0.003765,21.2123528,0.00956800021,21.44901,0
13,1.1e-05,0.01248,0.003626,21.9547195,0.0184320007,22.017192,0
14,1.3e-05,0.0120959999,0.003304,21.6164169,0.013088,22.03202,0
15,1.2e-05,0.01456,0.003356,21.7688637,0.0101439999,21.957005,0
16,1.3e-05,0.0125759998,0.003633,22.2972488,0.0167999994,22.497113,0
17,1.3e-05,0.0126400003,0.003048,21.2113914,0.0100480001,21.443234,0
18,1.4e-05,0.0140800001,0.005776,21.3298244,0.0105280001,21.566966,0
19,1.2e-05,0.0123199997,0.00294,22.1465282,0.0114240004,22.558663,0
20,1.3e-05,0.0142719997,0.003933,22.3765755,0.0178239997,22.684574,0
21,5.2e-05,0.0120639997,0.002725,22.2771511,0.0124479998,22.481057,0
22,1.2e-05,0.0142719997,0.004343,21.1625595,0.0153919999,21.349074,0
23,1.2e-05,0.0130559998,0.003063,21.994112,0.0106239999,22.054991,0
24,1.3e-05,0.0138879996,0.006305,22.0347519,0.018592,22.418872,0
25,1.3e-05,0.0165119991,0.003508,21.8524151,0.0206400007,22.056509,0
26,1.4e-05,0.0152960001,0.003169,21.601696,0.0163519997,21.809434,0
27,1.3e-05,0.014304,0.003225,21.2969608,0.0102080004,21.532191,0
28,1.3e-05,0.0119040003,0.002767,21.8342075,0.00889599975,21.886453,0
29,1.3e-05,0.0125759998,0.003165,21.2729607,0.00819199998,21.327673,0
