method,N,K,warmup,repeat,gpu_stream_ms_mean,gpu_stream_ms_std,e2e_ms_mean,e2e_ms_std,raw_throughput_mean,raw_throughput_std,valid_throughput_strict,loose_sr,medium_sr,strict_sr,pos_p50_all_mm,pos_p95_all_mm,pos_p99_all_mm,pos_max_all_mm,pos_p95_suc_mm,rot_p50_all_deg,rot_p95_all_deg,rot_p95_suc_deg,near_limit_ratio,iter_mean,iter_p95,monotonic_pass,nan_count,inf_count
CUDA-V4-baseline-analytic-graph_off-precision_fp64-fallback_none,1000,16,10,30,651.178088,1.79195684,651.178088,1.79195684,1535.67821,0,1385.18174,0.918,0.904,0.902,0.270727502,63.1996593,117.099419,189.482694,2.46299809,0.0291827202,0.502319772,0.406903078,0.011,21,60,1,0,0
