repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.2e-05,0.111167997,0.008624,115.23053,0.0253759995,118.015475,0
1,1.2e-05,0.109920003,0.007121,115.514656,0.0320639983,118.192229,0
2,1.3e-05,0.128000006,0.007637,115.330429,0.0315520018,118.03067,0
3,1.4e-05,0.132287994,0.013015,114.917953,0.0300159995,117.753975,0
4,1.4e-05,0.115936004,0.008913,115.077057,0.0261119995,117.556585,0
5,1.3e-05,0.111295998,0.007398,115.183487,0.0244159997,117.84949,0
6,1.2e-05,0.116287999,0.007718,115.255676,0.032159999,117.9372,0
7,1.3e-05,0.131712005,0.005812,114.834396,0.0229439996,117.638075,0
8,1.3e-05,0.116127998,0.005821,115.276451,0.0294400007,118.072879,0
9,1.4e-05,0.113119997,0.005354,115.227203,0.0232319999,117.697335,0
10,1.3e-05,0.115936004,0.005279,115.0783,0.0282879993,117.787513,0
11,1.3e-05,0.131072,0.009092,115.136765,0.0299200006,117.824801,0
12,1.3e-05,0.1096,0.006164,114.694305,0.0232960004,117.498702,0
13,1.3e-05,0.116287999,0.008698,115.21373,0.0234559998,117.755513,0
14,1.3e-05,0.110784002,0.006778,115.227837,0.0333440006,117.972824,0
15,1.2e-05,0.145088002,0.006205,115.399872,0.0254079998,118.037391,0
16,1.8e-05,0.120191999,0.006386,115.014145,0.027648,117.746341,0
17,2.3e-05,0.113279998,0.006811,115.181824,0.0242240001,117.981744,0
18,1.2e-05,0.113920003,0.00523,115.446304,0.0330239981,118.000162,0
19,3.2e-05,0.131648004,0.005338,115.090141,0.0272320006,117.729656,0
20,1.3e-05,0.135424003,0.007877,115.263458,0.0231999997,117.807122,0
21,1.3e-05,0.110463999,0.005184,115.042625,0.0284480006,117.900726,0
22,1.2e-05,0.115967996,0.00585,115.51651,0.0249279998,118.068649,0
23,1.3e-05,0.112319998,0.006293,115.896866,0.0301120002,118.454035,0
24,1.2e-05,0.113632001,0.004955,115.329216,0.0391039997,118.080338,0
25,3.2e-05,0.141760007,0.006893,115.717026,0.0236799996,118.353111,0
26,1.3e-05,0.125088006,0.005962,115.351326,0.0235840008,118.040516,0
27,1.3e-05,0.111872002,0.00883,115.346878,0.0279360004,118.161549,0
28,1.1e-05,0.108864002,0.006088,115.711716,0.0269440003,118.247423,0
29,1.3e-05,0.107840002,0.006655,114.420547,0.0294400007,117.213578,0
