repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.2e-05,0.110111997,0.004885,57.5875206,0.0264960006,58.010864,0
1,1.7e-05,0.119584002,0.003403,57.4609909,0.0250240006,57.650924,0
2,1.8e-05,0.127744004,0.005727,57.9202232,0.0214079991,58.107333,0
3,1.3e-05,0.111936003,0.003971,57.7788811,0.0256639998,57.959186,0
4,1.7e-05,0.111455999,0.009339,57.5038719,0.0240320005,57.681997,0
5,1.8e-05,0.112544,0.008964,57.3987503,0.0279360004,57.822869,0
6,1.9e-05,0.119231999,0.005927,57.3444176,0.026176,57.537576,0
7,1.2e-05,0.146559998,0.006749,57.9005775,0.0223680008,58.108313,0
8,1.3e-05,0.110528,0.004597,57.9766388,0.0284480006,58.27083,0
9,1.4e-05,0.106271997,0.00576,57.1828499,0.0252480004,57.606198,0
10,1.3e-05,0.136416003,0.004718,57.3767052,0.0286720004,57.939473,0
11,1.4e-05,0.112095997,0.004923,57.5062408,0.0223680008,57.677083,0
12,1.3e-05,0.107487999,0.004274,58.0946579,0.0325120017,58.277678,0
13,1.4e-05,0.132159993,0.00362,57.8507195,0.0257600006,58.052532,0
14,1.3e-05,0.128831998,0.006463,57.6598091,0.0266239997,58.097318,0
15,1.2e-05,0.114143997,0.005349,57.9168968,0.028864,58.343711,0
16,1.2e-05,0.117183998,0.006907,57.5516167,0.0223999992,57.72828,0
17,1.6e-05,0.107808001,0.004553,57.7031021,0.0228799991,57.873022,0
18,1.2e-05,0.109343998,0.005,57.5184631,0.0211839993,57.687209,0
19,1.3e-05,0.109247997,0.004334,57.3489914,0.0260160007,57.657593,0
20,1.4e-05,0.117728002,0.004784,57.3352966,0.0217279997,57.512413,0
21,1.2e-05,0.108736001,0.005017,57.8552322,0.0232640002,58.027031,0
22,1.3e-05,0.107008003,0.006857,58.0548782,0.0263359994,58.233788,0
23,1.2e-05,0.126880005,0.005527,57.8299522,0.023488,58.020956,0
24,1.2e-05,0.109760001,0.005433,57.3534393,0.0252800006,57.662423,0
25,1.3e-05,0.138336003,0.004328,57.3006706,0.0241279993,57.507033,0
26,1.4e-05,0.106848001,0.006164,57.7368011,0.0225920007,57.904016,0
27,1.4e-05,0.106112003,0.00471,57.6807022,0.0224959999,57.848185,0
28,1.2e-05,0.109343998,0.004659,57.426815,0.0300479997,57.736444,0
29,1.3e-05,0.113664001,0.003899,57.2826576,0.0231999997,57.458621,0
