repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,2.4e-05,0.112768002,0.013546,54.2338867,0.0226240009,54.41511,0
1,3.1e-05,0.111488,0.008302,52.2769585,0.0237440001,52.459862,0
2,1.4e-05,0.107072003,0.008457,51.4199982,0.0155199999,51.583626,0
3,1.3e-05,0.0739199966,0.004902,51.7875214,0.0235200003,52.254807,0
4,1.3e-05,0.103008002,0.007239,51.5688324,0.0213440005,51.73534,0
5,1.2e-05,0.101375997,0.005401,51.4251518,0.0158079993,51.591184,0
6,1.3e-05,0.0754880011,0.00773,51.4233589,0.0143360002,51.561407,0
7,1.2e-05,0.0756480023,0.006647,51.4188156,0.0138879996,51.548859,0
8,1.3e-05,0.0737280026,0.005351,52.2515526,0.0218880009,52.387432,0
9,1.4e-05,0.101728,0.004894,51.4274254,0.0209279992,51.591149,0
10,1.3e-05,0.0772159994,0.004224,52.1367989,0.0201600008,52.274925,0
11,1.2e-05,0.104479998,0.00483,51.5512009,0.0223040003,51.721162,0
12,1.2e-05,0.115263999,0.004661,51.4158096,0.0128960004,51.58228,0
13,1.2e-05,0.0747200027,0.002564,52.2628479,0.0250879992,52.408795,0
14,1.3e-05,0.118592001,0.005982,51.3799667,0.0244479999,51.594411,0
15,3.3e-05,0.0767040029,0.022476,52.2600327,0.0248639993,52.412849,0
16,1.9e-05,0.117792003,0.008474,51.4052162,0.0130559998,51.580987,0
17,2.5e-05,0.0754880011,0.004268,52.2659836,0.0215039998,52.403968,0
18,1.2e-05,0.100639999,0.00488,51.4010239,0.0268159993,51.577855,0
19,1.3e-05,0.076063998,0.008404,51.4057922,0.013696,51.537871,0
20,1.3e-05,0.0737600029,0.005935,51.4128952,0.0161920004,51.552254,0
21,1.2e-05,0.0753279999,0.007379,51.3891182,0.0139840003,51.521006,0
22,1.3e-05,0.0736960024,0.008022,52.2632942,0.0219519995,52.400316,0
23,1.2e-05,0.103968002,0.006026,51.3665924,0.0149119999,51.526282,0
24,1.3e-05,0.0743359998,0.005716,52.2506256,0.0220480002,52.385919,0
25,1.3e-05,0.106688,0.004215,51.3776321,0.0147839999,51.538355,0
26,1.2e-05,0.0742399991,0.005712,51.3953934,0.0157120004,51.707375,0
27,1.4e-05,0.0788799971,0.01109,52.0674896,0.0231999997,52.213311,0
28,1.4e-05,0.115616001,0.006483,52.4533119,0.0215680003,52.634292,0
29,2e-05,0.106399998,0.00399,53.768383,0.0240320005,53.9476,0
