repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.3e-05,0.0271359999,0.009005,40.5650864,0.0235200003,41.073666,0
1,1.5e-05,0.0257920008,0.008885,40.0450897,0.0265280008,40.560407,0
2,1.7e-05,0.0268159993,0.004416,40.8831673,0.0207679998,41.387778,0
3,1.8e-05,0.027648,0.009785,41.4859848,0.0251839999,41.606703,0
4,1.3e-05,0.0287999995,0.006572,40.4697914,0.0238080006,40.594091,0
5,1.4e-05,0.0260480009,0.013575,41.3983688,0.0224959999,41.511027,0
6,1.2e-05,0.0260160007,0.006446,40.1067505,0.0207039993,40.217156,0
7,1.4e-05,0.0253439993,0.007037,40.0442543,0.0254720002,40.161969,0
8,1.2e-05,0.0254720002,0.010473,40.5269775,0.0237119999,40.639964,0
9,1.9e-05,0.0271359999,0.006776,40.1241913,0.0236799996,40.24101,0
10,1.6e-05,0.0245120004,0.010174,40.2891502,0.0225600004,40.397146,0
11,1.2e-05,0.0248639993,0.005061,39.9481926,0.0260799993,40.06297,0
12,1.3e-05,0.0292799994,0.004376,40.6677437,0.0302080009,41.15795,0
13,1.3e-05,0.0298880003,0.012435,39.8514252,0.0308800004,40.292884,0
14,1.3e-05,0.0300799999,0.004199,40.9017906,0.0280319992,41.417614,0
15,1.3e-05,0.0268799998,0.008859,40.0167046,0.0217279997,40.404354,0
16,1.4e-05,0.0270080008,0.005344,40.1012497,0.0274560004,40.614259,0
17,1.2e-05,0.0268159993,0.005426,39.701664,0.0227840003,40.227223,0
18,1.9e-05,0.0268479995,0.009308,40.3123856,0.019808,40.420523,0
19,1.1e-05,0.0259840004,0.004691,41.2414398,0.0288319997,41.486369,0
20,1.3e-05,0.0281920005,0.013558,40.6688004,0.0192639995,40.896286,0
21,1.3e-05,0.0260160007,0.007018,40.199585,0.0212159995,40.309778,0
22,1.2e-05,0.0255360007,0.006269,40.7785606,0.0223360006,40.892504,0
23,1.2e-05,0.0281600002,0.009486,40.4400978,0.0249600001,40.568366,0
24,1.2e-05,0.028864,0.005107,40.1407661,0.0249600001,40.263448,0
25,1.4e-05,0.0256319996,0.012352,40.8893776,0.0214719996,40.999741,0
26,1.2e-05,0.0248319991,0.006913,40.665535,0.0259520002,41.154934,0
27,1.4e-05,0.0366399996,0.01016,39.8689919,0.02128,40.298423,0
28,1.4e-05,0.026912,0.004249,40.2296638,0.0201600008,40.651406,0
29,1.3e-05,0.0256319996,0.006082,40.0029449,0.0263999999,40.399274,0
