repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.2e-05,0.129183993,0.011811,78.3315506,0.0221759994,80.462656,0
1,1.2e-05,0.110624,0.015968,76.105629,0.0259520002,78.891342,0
2,1.2e-05,0.108287998,0.011332,75.6356506,0.0234559998,78.097229,0
3,1.4e-05,0.111167997,0.010982,75.6336975,0.0255999994,78.411363,0
4,1.4e-05,0.120927997,0.006312,78.4400635,0.0234559998,81.222277,0
5,1.2e-05,0.112383999,0.007723,75.7259827,0.0488959998,78.423795,0
6,1.3e-05,0.127488002,0.010372,75.790947,0.0257600006,78.474506,0
7,1.2e-05,0.110335998,0.007311,77.9773788,0.0408959985,78.556782,0
8,1.2e-05,0.129120007,0.003815,78.6848602,0.0238080006,81.371036,0
9,1.3e-05,0.118784003,0.009034,75.3487396,0.0254079998,78.027339,0
10,1.6e-05,0.119039997,0.01466,75.5692139,0.0223040003,78.364646,0
11,1.3e-05,0.114111997,0.011481,78.2396469,0.0261119995,81.025609,0
12,1.3e-05,0.107936002,0.009017,75.4990692,0.0255679991,78.295534,0
13,1.3e-05,0.113215998,0.007712,75.6302414,0.0321279988,78.109064,0
14,1.2e-05,0.131359994,0.006207,75.9618912,0.0244479999,78.456106,0
15,1.3e-05,0.113824002,0.004166,78.3444824,0.0282879993,81.012,0
16,1.3e-05,0.110143997,0.007604,75.7972794,0.0261439998,78.477912,0
17,1.3e-05,0.109215997,0.007822,75.8021774,0.0243200008,78.459145,0
18,1.3e-05,0.111423999,0.008682,78.5042572,0.0273279995,81.16159,0
19,1.2e-05,0.126176,0.006957,40.4299507,0.0256319996,40.621783,0
20,1.1e-05,0.110207997,0.005612,38.4155197,0.0233600009,38.587601,0
21,1.3e-05,0.111071996,0.005377,38.5927048,0.0356799997,38.804082,0
22,2.5e-05,0.133504003,0.023168,40.1385269,0.0282240007,40.449301,0
23,1.9e-05,0.11552,0.008135,40.3410568,0.0239359997,40.622973,0
24,1.1e-05,0.114399999,0.004667,74.0207977,0.0260799993,76.818697,0
25,1.3e-05,0.112063996,0.012626,74.6732178,0.0255040005,77.139565,0
26,1.2e-05,0.111359999,0.012605,78.8211823,0.0262080003,81.60284,0
27,1.3e-05,0.109439999,0.005692,74.3735657,0.0284160003,77.156205,0
28,1.2e-05,0.112095997,0.007873,74.8165131,0.0270080008,77.486897,0
29,1.3e-05,0.130175993,0.009957,78.4804153,0.0268159993,81.22711,0
