target_id,best_seed_id,q,pos_err_mm,rot_err_deg,pose_cost,limit_score,iters,near_limit
69,4,[ 1.90142354 -4.84291333 -1.38177107  5.21219104 -5.30963099 -3.6404273 ],0.04995435856250139,0.13206313763188843,5.315228039762436e-06,0.0,19,False
70,3,[-4.14371248 -3.42632438  2.58416666  0.12912261 -4.53095874 -3.91222978],1.8878657131937266,0.03883894831275243,4.023541333951943e-06,0.0,39,False
71,15,[-3.26904247 -5.43634537  2.16413788  5.01539309 -1.71725591 -1.65220544],0.04781018999370781,0.04020796560933459,4.947548563219537e-07,0.0,14,False
72,14,[ 2.17347373 -2.90764216 -0.33961749 -4.13895283 -4.18527082  3.2025757 ],0.23600113955204285,0.03213611131110007,3.7028397925083836e-07,0.0,16,False
73,12,[-0.75252256 -4.69778762 -2.88922169  2.28724547  4.76247814  1.7504794 ],3.6389158447232597,0.29533977722334415,3.9812140865594896e-05,0.0,23,False
74,6,[-1.01337804 -1.67503969  0.9532029  -4.14643465  4.23521486  2.76532115],0.27690508469196795,0.000145761513071242,7.668289795750785e-08,0.0,19,False
75,9,[ 1.24461423  5.15281688 -2.29806552  3.29092601  5.77576537  2.66870289],0.15724908309648664,0.19965605336438258,1.2167551246952506e-05,0.0,17,False
76,8,[ 1.87585803  4.18239512  0.89325528  1.35452683 -1.8340402   5.3615745 ],0.48494317125771075,0.0322082173367159,5.511706279179825e-07,0.0,21,False
77,6,[ 0.1302007  -4.05828616 -2.58000947 -4.74987411 -1.95525848 -4.02663785],0.6877760978135552,0.005114243317675983,4.81003376990001e-07,0.0,29,False
78,10,[-1.75076925 -4.69310093 -1.80482996  1.01523169 -2.82123624  3.59257956],0.0542073735185746,0.14736557246088405,6.618196737064077e-06,0.0,51,False
79,15,[-5.03386103 -2.34314741 -1.33305451  1.99945281 -4.77994534 -2.76270559],0.3278403871083505,0.010592244523845029,1.4165606702206313e-07,0.0,13,False
80,14,[-3.80548652 -5.55641481  2.55904475  3.39621092  1.01642181  0.92362096],0.2064417173436083,0.011713077801305403,8.441053254326823e-08,0.0,17,False
81,2,[ 2.8612625  -1.35071685  1.93452068  6.09249689 -1.43203493 -0.82669895],0.05517688607454443,0.004332310776590233,8.761827723555085e-09,0.0,37,False
82,8,[ 2.34308677  1.56894185  2.21253048 -2.14855989  5.15620961 -0.34717709],0.06244238762316898,0.010886442699902028,4.0000673988642675e-08,0.0,24,False
83,4,[ 0.49577533  6.17605767  0.75223511 -1.75303662 -4.98037423 -2.09564869],0.03728817796126228,0.15476380973781462,7.297537134773817e-06,0.0,15,False
84,11,[ 4.82288884 -2.69310374  2.16891788  0.36577566  1.61987958  5.2169257 ],0.40738353139253913,0.23787166645824245,1.7402107391939702e-05,0.0,54,False
85,7,[-3.43898646 -1.93500768  1.13369695 -1.6358124  -5.29047147 -0.56937864],1.6483066478084911,0.24110252461650247,2.042445560372287e-05,0.0,10,False
86,0,[-0.21303873  5.42193024 -0.87079815  0.76792307  1.74745234  5.18938926],0.05089563361305527,0.02086282842475333,1.3517741558526161e-07,0.0,29,False
87,13,[-3.3248774  -1.94119449  1.25220912 -1.26298589  1.94340144 -4.65758122],0.09409799632379315,0.1736116489547796,9.190329500026544e-06,0.0,16,False
88,13,[-4.05926073  1.89145206 -0.80427364  5.69242825  5.00168698 -0.31862476],3.5888236694453783,0.06375581775622008,1.411786552749429e-05,0.0,14,False
89,10,[-3.71711853 -4.41534463  2.19701487 -5.302456   -4.51208039 -3.85471365],1.3067967718766598,0.13259642526091164,7.063444007156941e-06,0.0,15,False
90,13,[-5.3694022  -0.04987994 -2.03139222  4.0388984  -1.70582712  0.73227161],0.004400317597700561,0.17704924452788467,9.548689508319253e-06,0.0,19,False
91,2,[-1.82021678 -3.07649042 -2.02687521 -2.66946802  1.41045699  0.484246  ],0.09130335429172241,0.01671066649228362,9.3399612625339e-08,0.0,10,False
92,3,[ 5.39590846  1.87102214 -0.30133254 -0.71109485  3.38209439  1.38340085],1.1900460312098178,0.016908975114388318,1.5033037705963993e-06,0.0,27,False
93,7,[ 0.93941701 -6.15339037 -0.18413469 -1.99859012  2.84498302 -3.12623154],4.353374385124583,0.3250835826983828,5.11436351149559e-05,0.0,22,False
94,11,[-1.78831217 -5.62863166 -1.80230469 -6.0649235  -4.15083948 -5.42599567],0.08300658414188121,0.001281749241638476,7.3905432182189464e-09,0.0,11,False
95,3,[ 2.78458465  4.57372278 -1.14096904  1.18463485 -5.11729492 -4.8775644 ],0.06972880693148321,0.09112894249399783,2.534552644017533e-06,0.0,49,False
96,6,[-4.36424766 -0.02762254 -2.7681906  -0.13782389  1.77555774  4.52817112],0.8503750350530561,0.00637213519357501,7.355064185257837e-07,0.0,18,False
97,5,[ 0.12690859 -3.50339761 -2.54995703 -1.63377996 -4.12830529  4.14583589],0.23552426367786317,0.02777404552975327,2.9045282687279857e-07,0.0,18,False
98,6,[-3.19641894 -0.34028625  0.84668422 -1.00161471  5.0112603   5.36900557],1.3348883932741273,0.09159678425871978,4.33765830604093e-06,0.0,37,False
99,15,[-1.43527555  3.06226697  2.19811444  1.7332565  -0.66848573 -2.01358657],0.05439446102266341,0.01794396256712509,1.0104123874290023e-07,0.0,6,False
