repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.2e-05,0.0271039996,0.003497,40.2363205,0.0256960001,40.330232,0
1,1.2e-05,0.0253439993,0.002425,40.7327042,0.0266559999,40.948553,0
2,1.3e-05,0.0277440008,0.003157,40.5882225,0.0260480009,40.803557,0
3,1.3e-05,0.0250560008,0.00278,40.7840309,0.0251519997,40.999407,0
4,1.4e-05,0.028864,0.003679,40.5187531,0.0193600003,40.608899,0
5,1.3e-05,0.0254720002,0.003193,40.345665,0.0278399996,40.470624,0
6,1.2e-05,0.0294400007,0.010526,40.4122543,0.0212479997,40.506374,0
7,1.3e-05,0.0233600009,0.003823,40.0481262,0.0236799996,40.158209,0
8,1.3e-05,0.0251839999,0.004239,40.2294083,0.0339200012,40.366754,0
9,2.4e-05,0.0319040008,0.021155,40.4475517,0.023968,40.566956,0
10,1.7e-05,0.0248639993,0.013494,40.6013107,0.0272000004,40.714589,0
11,2.7e-05,0.0260480009,0.016312,42.2146568,0.026912,42.637221,0
12,1.3e-05,0.0258239992,0.00523,40.5160332,0.0222399998,41.004352,0
13,1.3e-05,0.0239359997,0.005737,40.5048332,0.0212159995,40.600571,0
14,1.2e-05,0.0251199994,0.010505,41.0807686,0.023488,41.299612,0
15,1.7e-05,0.0269760005,0.014541,40.7342415,0.0256319996,40.962417,0
16,1.2e-05,0.0433279984,0.016187,39.7667198,0.0269440003,39.896655,0
17,1.3e-05,0.0243519992,0.003631,42.1911697,0.0203520004,42.284279,0
18,1.2e-05,0.0250879992,0.006002,41.013504,0.0210560001,41.108693,0
19,1.3e-05,0.0246079993,0.00845,41.2068481,0.0242560003,41.613636,0
20,1.7e-05,0.0257280003,0.013927,41.0287361,0.0228160005,41.529487,0
21,1.3e-05,0.0247680005,0.011778,39.5694084,0.0293119997,40.011523,0
22,1.3e-05,0.0301760007,0.018645,40.6954575,0.0193920005,41.075518,0
23,1.2e-05,0.0256639998,0.007745,39.6800957,0.0217279997,39.775814,0
24,1.2e-05,0.0252160002,0.009994,39.8552971,0.0273279995,40.362997,0
25,2e-05,0.0316159986,0.017829,41.3650551,0.0216959994,41.587754,0
26,1.2e-05,0.0275839996,0.012524,39.6516495,0.0247360002,39.870436,0
27,1.3e-05,0.0283840001,0.004576,39.6932793,0.0241279993,39.915289,0
28,1.8e-05,0.0300159995,0.007186,40.5718727,0.0247680005,40.793838,0
29,1.3e-05,0.0263999999,0.012517,39.8203506,0.0269440003,39.938991,0
