repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.4e-05,0.107936002,0.008088,115.898369,0.0302399993,118.566822,0
1,1.7e-05,0.110111997,0.007779,115.776413,0.0239039995,118.502338,0
2,1.3e-05,0.115616001,0.007075,115.861603,0.0231679995,118.529274,0
3,1.3e-05,0.112383999,0.004681,119.360733,0.0312959999,122.035927,0
4,1.3e-05,0.126944005,0.012391,115.683006,0.0251839999,118.48612,0
5,1.3e-05,0.116927996,0.009523,115.839615,0.0285439994,118.640266,0
6,2.5e-05,0.116800003,0.007566,106.396095,0.0247360002,106.58898,0
7,1.3e-05,0.112383999,0.007144,57.9575996,0.02544,58.251745,0
8,1.3e-05,0.114496,0.005876,58.3504333,0.0279360004,58.544613,0
9,2.5e-05,0.118720002,0.013922,59.4754868,0.0261439998,60.118054,0
10,1.5e-05,0.111488,0.007679,114.609283,0.022016,117.412398,0
11,1.2e-05,0.115359999,0.009962,116.690239,0.0301760007,119.501039,0
12,1.2e-05,0.133855999,0.010134,119.048096,0.0288319997,121.753682,0
13,1.4e-05,0.128608003,0.010873,116.723938,0.0238080006,119.527439,0
14,1.4e-05,0.114432,0.009307,116.560478,0.0298560001,119.361067,0
15,1.3e-05,0.115648001,0.006653,119.318466,0.0265599992,121.985632,0
16,1.3e-05,0.114271998,0.006824,116.488609,0.0286079999,118.981947,0
17,1.6e-05,0.110399999,0.008254,119.46656,0.0298560001,121.989257,0
18,1.3e-05,0.122528002,0.00529,117.211075,0.0262080003,119.996726,0
19,1.3e-05,0.116896003,0.008632,117.049889,0.0285119992,119.724407,0
20,1.3e-05,0.112159997,0.006397,119.176193,0.0267200004,121.842278,0
21,1.3e-05,0.133663997,0.009867,116.801666,0.0223999992,119.449601,0
22,1.4e-05,0.115359999,0.009305,117.411392,0.0295039993,120.142369,0
23,1.4e-05,0.134271994,0.007291,120.436958,0.0243200008,123.000329,0
24,1.2e-05,0.110271998,0.006937,117.430367,0.028128,119.97488,0
25,1.5e-05,0.110592,0.009683,119.64624,0.0225920007,120.111126,0
26,1.4e-05,0.108287998,0.004969,120.140419,0.030336,122.934729,0
27,1.2e-05,0.114784002,0.009673,117.564606,0.0311040003,120.36409,0
28,1.3e-05,0.117728002,0.009302,119.941887,0.0276800003,122.572145,0
29,1.2e-05,0.112832002,0.007951,117.282532,0.0231999997,119.91214,0
