repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.4e-05,0.112736002,0.006151,57.8529282,0.0219519995,58.189389,0
1,1.3e-05,0.108896002,0.008652,57.3691216,0.0304959994,57.835936,0
2,5.2e-05,0.119392,0.006731,57.9435844,0.0287040006,58.310479,0
3,1.3e-05,0.116319999,0.004609,57.5639343,0.0320000015,57.817677,0
4,2.4e-05,0.123296,0.018832,57.8994255,0.0220480002,58.129652,0
5,1.8e-05,0.106144004,0.007018,57.7019196,0.0229439996,58.0326,0
6,1.8e-05,0.111744002,0.007621,57.1792946,0.0298880003,57.536899,0
7,1.3e-05,0.132768005,0.006762,57.3336639,0.0214399993,57.568619,0
8,1.2e-05,0.106592,0.005408,57.5656013,0.0263039991,57.785898,0
9,1.3e-05,0.127616003,0.006293,57.7502708,0.0231999997,57.984791,0
10,1.3e-05,0.110752001,0.009746,57.530529,0.0229759999,57.75075,0
11,1.2e-05,0.107199997,0.007812,57.4987526,0.0283199996,57.848921,0
12,1.2e-05,0.110528,0.006439,57.3786888,0.0226879995,57.5946,0
13,1.3e-05,0.107776001,0.006308,58.1477127,0.023488,58.55289,0
14,1.3e-05,0.106848001,0.008771,58.1122246,0.0259199999,58.539121,0
15,1.2e-05,0.113952003,0.006786,58.1719055,0.023968,58.396958,0
16,1.2e-05,0.108415999,0.009238,58.1758385,0.0328640006,58.538567,0
17,1.2e-05,0.136480004,0.006268,58.0360641,0.0252160002,58.410304,0
18,1.3e-05,0.111616001,0.006172,57.6270065,0.0216320008,57.840168,0
19,1.3e-05,0.111904003,0.006807,57.9878387,0.0231359992,58.401298,0
20,1.3e-05,0.111616001,0.008849,58.2433586,0.0241599996,58.661876,0
21,1.3e-05,0.106399998,0.004526,58.0647049,0.0230720006,58.276945,0
22,1.3e-05,0.104832001,0.007665,58.1542702,0.0292479992,58.638704,0
23,1.3e-05,0.143007994,0.006917,58.1717453,0.0279040001,58.562439,0
24,1.4e-05,0.128959998,0.005192,57.6392632,0.0234559998,57.873985,0
25,1.2e-05,0.108832002,0.007625,58.2545929,0.0277120005,58.688472,0
26,1.3e-05,0.110367998,0.004522,58.0965118,0.0284480006,58.501262,0
27,1.5e-05,0.128128007,0.010935,57.8917427,0.022016,58.124659,0
28,1.3e-05,0.106431998,0.006209,58.0576324,0.0230080001,58.521079,0
29,2.4e-05,0.122368,0.01915,58.2630386,0.0231999997,58.731857,0
