repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.2e-05,0.0134720001,0.002879,19.9185925,0.012352,20.161618,0
1,1.7e-05,0.0135679999,0.00394,21.4361916,0.0116800005,21.502672,0
2,2.1e-05,0.0128640002,0.003547,22.1768951,0.0119040003,22.606438,0
3,1.3e-05,0.0143999998,0.00413,21.2555847,0.0113599999,21.566378,0
4,1.9e-05,0.0129279997,0.003534,21.661377,0.0169280004,21.732202,0
5,1.8e-05,0.0131519996,0.002943,20.1200314,0.0158079993,20.187908,0
6,1.4e-05,0.0126719996,0.003236,21.2255363,0.0114559997,21.481172,0
7,1.2e-05,0.0131519996,0.003004,20.8989124,0.0132799996,21.144352,0
8,1.5e-05,0.013088,0.00364,20.7246075,0.0187199991,20.796085,0
9,1.8e-05,0.0123840002,0.002849,21.0218239,0.0105600003,21.084759,0
10,1.2e-05,0.0121600004,0.003097,20.3305283,0.020064,20.405841,0
11,1.2e-05,0.0151359998,0.003012,20.2906876,0.0122239999,20.357707,0
12,1.3e-05,0.0134399999,0.003054,21.1589756,0.0214719996,21.480857,0
13,1.3e-05,0.0152000003,0.003165,21.4485111,0.0139199998,21.949272,0
14,1.3e-05,0.0140159996,0.00284,19.7150078,0.0119359996,20.183083,0
15,1.4e-05,0.0133119998,0.003263,20.2190723,0.0164160002,20.690184,0
16,1.3e-05,0.0155520001,0.002945,20.1361923,0.0176640004,20.619267,0
17,1.2e-05,0.0147839999,0.002855,21.1706886,0.0187839996,21.244956,0
18,1.3e-05,0.0128319999,0.002989,21.6129913,0.0106239999,21.677408,0
19,1.4e-05,0.013088,0.003002,20.1996803,0.0105600003,20.262972,0
20,1.2e-05,0.0127360001,0.003282,21.4974728,0.0189759992,21.57194,0
21,1.3e-05,0.0156800002,0.002712,21.8591042,0.0126719996,22.273375,0
22,1.3e-05,0.0147519996,0.003408,20.1172791,0.0176960006,20.517155,0
23,1.3e-05,0.015904,0.003639,20.0337601,0.019808,20.399129,0
24,1.2e-05,0.0162879992,0.003014,19.2400951,0.0132799996,19.696138,0
25,1.3e-05,0.0175359994,0.003164,21.5809917,0.0148160001,21.939248,0
26,1.3e-05,0.014432,0.003563,19.9587841,0.010272,20.306641,0
27,1.3e-05,0.0140800001,0.005153,21.1758404,0.0126719996,21.363279,0
28,1.3e-05,0.0120000001,0.00338,21.2380486,0.0182399992,21.307957,0
29,1.3e-05,0.0143999998,0.002999,19.9365768,0.0195840001,20.012006,0
