repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.3e-05,0.00582400011,0.00277,7.51705599,0.0120320003,7.55301,0
1,1.3e-05,0.006176,0.00296,7.28889608,0.0117119998,7.324253,0
2,1.4e-05,0.00585599989,0.002179,7.07068777,0.00927999988,7.440507,0
3,1.4e-05,0.00963199977,0.002049,7.1118722,0.0115520004,7.149075,0
4,1.2e-05,0.00569600007,0.002363,7.53955221,0.011744,7.573581,0
5,1.2e-05,0.00572799984,0.002097,7.35625601,0.0117760003,7.391616,0
6,1.8e-05,0.006176,0.002089,7.11865616,0.00719999988,7.375739,0
7,1.2e-05,0.00585599989,0.002912,7.02335978,0.00403199997,7.050272,0
8,1.3e-05,0.00624000002,0.002657,7.4490881,0.011744,7.484543,0
9,1.3e-05,0.00585599989,0.002953,7.29049587,0.0116480002,7.324974,0
10,1.3e-05,0.00569600007,0.002705,6.71404791,0.00288000004,6.739116,0
11,1.3e-05,0.00566399982,0.002073,7.50992012,0.0116800005,7.544533,0
12,1.2e-05,0.00624000002,0.002434,7.29244804,0.00528000016,7.450096,0
13,1.3e-05,0.00595200015,0.002399,6.91212797,0.00931200013,7.207567,0
14,1.3e-05,0.00611199997,0.002186,7.09267187,0.0122239999,7.128127,0
15,1.4e-05,0.00582400011,0.002574,7.51347208,0.00326399994,7.540241,0
16,1.2e-05,0.00576000009,0.002377,6.52438402,0.00867199991,6.94558,0
17,1.3e-05,0.00627199979,0.002206,5.96425581,0.0104320003,5.996862,0
18,1.2e-05,0.0055999998,0.00202,6.57231998,0.00758400001,6.721815,0
19,1.2e-05,0.00563200004,0.002295,6.14259195,0.00553599978,6.562061,0
20,1.3e-05,0.00582400011,0.002556,5.96707201,0.0111680003,6.00012,0
21,1.3e-05,0.00553599978,0.00221,6.56217623,0.00844800007,6.7112,0
22,1.1e-05,0.00569600007,0.002743,5.81948805,0.00614400022,6.156058,0
23,1.3e-05,0.00556800002,0.002278,6.45859194,0.00707199983,6.499447,0
24,1.8e-05,0.00755200023,0.00802,6.57263994,0.00454400014,6.726831,0
25,1.3e-05,0.00675200019,0.007943,5.82617617,0.00508800009,6.212282,0
26,1.4e-05,0.00579199987,0.002078,6.35452795,0.0115200002,6.3887,0
27,1.2e-05,0.00595200015,0.002723,6.15619183,0.00998399965,6.585004,0
28,1.4e-05,0.00595200015,0.002622,5.96415997,0.00524799991,6.302599,0
29,1.3e-05,0.0055999998,0.002322,6.45567989,0.00323199993,6.4811,0
