repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.8e-05,0.0854400024,0.005257,29.7929916,0.0220480002,29.9319,23
1,1.4e-05,0.0773440003,0.005405,29.7457275,0.0302080009,29.892807,23
2,1.4e-05,0.0892160013,0.005288,28.2725124,0.0335679986,28.430117,23
3,1.4e-05,0.0867839977,0.005478,28.7398071,0.0459199995,29.051657,23
4,1.3e-05,0.0913600028,0.004148,28.6077118,0.0338240005,28.772377,23
5,1.8e-05,0.0927039981,0.005196,30.6383362,0.0231999997,30.783571,23
6,1.4e-05,0.0751999989,0.006035,32.8278732,0.0209919997,32.946185,23
7,1.7e-05,0.0760959983,0.003917,30.4023361,0.030816,30.546006,23
8,1.5e-05,0.0875520036,0.006709,28.6792316,0.0391680002,28.845483,23
9,1.4e-05,0.135232002,0.006804,30.9951687,0.0296960007,31.205678,23
10,1.3e-05,0.0869759992,0.006069,29.8874569,0.0408000015,30.063929,23
11,1.4e-05,0.131584004,0.003797,31.2479038,0.022752,31.534242,23
12,1.4e-05,0.0783680007,0.005921,31.6424313,0.0314560011,31.788064,23
13,1.3e-05,0.0841279998,0.004574,28.3514557,0.0399039984,28.524339,23
14,1.3e-05,0.132287994,0.005384,30.626976,0.0402240008,31.164077,23
15,1.4e-05,0.0759679973,0.005704,28.2692795,0.0314240009,28.426689,23
16,1.4e-05,0.0856639966,0.003803,28.3223362,0.0246719997,28.464709,23
17,1.5e-05,0.285504013,0.007965,31.2501755,0.0233280007,31.584273,23
18,1.4e-05,0.0771839991,0.005377,30.8869762,0.0379839987,31.03257,23
19,1.3e-05,0.0888319984,0.00583,29.8174725,0.0523199998,29.999112,23
20,1.4e-05,0.117696002,0.003651,29.3235836,0.0379519984,29.525042,23
21,1.4e-05,0.101184003,0.00578,29.8963203,0.0423679985,30.086371,23
22,1.4e-05,0.135647997,0.004492,31.4034882,0.0224319994,31.695058,23
23,1.4e-05,0.0766400024,0.005613,30.3184643,0.0317759998,30.46444,23
24,1.3e-05,0.0805440024,0.004654,28.2239361,0.0298239999,28.375019,23
25,1.3e-05,0.0847039968,0.005489,28.2886391,0.348511994,29.294697,23
26,1.3e-05,0.167871997,0.006106,30.9226246,0.0309440009,31.157912,23
27,1.2e-05,0.0925119966,0.006232,28.2975368,0.0364480019,28.466903,23
28,1.4e-05,0.0901120007,0.003541,30.8851833,0.0230080001,31.031997,23
29,1.4e-05,0.0796160027,0.005366,29.7869434,0.0304959994,29.934393,23
