repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,2.3e-05,0.66662401,0.021114,285.182922,0.145408005,286.277205,230
1,2.4e-05,0.627232015,0.018765,287.329315,0.150943995,288.451696,230
2,2.4e-05,0.683103979,0.018571,275.703674,0.251520008,276.703257,230
3,2.7e-05,1.01891196,0.028884,274.963928,0.158976004,276.193422,230
4,2.5e-05,0.634656012,0.020581,277.573517,0.164992005,278.946063,230
5,2.5e-05,0.703999996,0.021047,267.622162,0.184863999,268.554503,230
6,1.7e-05,0.726848006,0.017914,265.606903,0.239712,266.625085,230
7,1.4e-05,1.00297594,0.024473,264.747314,0.251488,266.057418,230
8,2.3e-05,1.00432003,0.030663,270.927582,0.181088001,272.165936,230
9,2.4e-05,0.671808004,0.022033,266.771179,0.241119996,267.730788,230
10,1.6e-05,0.975968003,0.021145,263.724731,0.170208007,264.909174,230
11,1.5e-05,0.662303984,0.010603,266.368622,0.187007993,267.275912,230
12,2.4e-05,0.683776021,0.022096,264.793884,0.242975995,265.76613,230
13,2.6e-05,1.01110399,0.026191,265.318176,0.239040002,266.617167,230
14,2.4e-05,0.995519996,0.016516,271.099701,0.158815995,272.305823,230
15,2.3e-05,0.626528025,0.019683,285.210052,0.188160002,286.173861,230
16,2.6e-05,0.855679989,0.018797,282.332886,0.148672,283.374955,230
17,1.3e-05,0.625056028,0.012857,284.765045,0.151263997,285.711833,230
18,1.8e-05,0.656063974,0.012139,286.023224,0.155039996,287.02887,230
19,2.4e-05,0.651744008,0.016039,283.706085,0.201215997,284.607325,230
20,2.3e-05,0.820671976,0.017985,282.470001,0.148512006,283.475839,230
21,2.3e-05,0.625216007,0.01428,285.207153,0.156256005,286.032594,230
22,2.3e-05,0.62262398,0.017285,282.436188,0.161696002,283.26932,230
23,2.5e-05,0.638271987,0.019267,283.135162,0.145408005,284.254152,230
24,2.3e-05,0.624448001,0.019577,282.943054,0.151552007,283.937693,230
25,2.7e-05,0.624800026,0.019491,284.486023,0.160607994,285.321324,230
26,2.3e-05,0.623488009,0.019176,285.934174,0.169888005,286.773947,230
27,2.6e-05,0.656415999,0.018868,283.526886,0.189983994,284.54315,230
28,2.3e-05,0.902432024,0.01946,282.772614,0.157887995,284.034569,230
29,1.4e-05,0.669312,0.012975,279.970245,0.160991997,280.848654,230
