repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.4e-05,0.011744,0.002408,7.01497602,0.0117119998,7.065092,0
1,1.3e-05,0.0114879999,0.002336,7.01312017,0.0116800005,7.064119,0
2,1.4e-05,0.0118720001,0.002758,7.01001596,0.0116800005,7.057656,0
3,1.3e-05,0.0116800005,0.002517,7.01356792,0.0107840002,7.061468,0
4,1.4e-05,0.0114559997,0.00223,7.01900816,0.0103040002,7.068584,0
5,1.4e-05,0.0112960003,0.002655,7.00963211,0.011744,7.057531,0
6,1.4e-05,0.0114240004,0.002599,7.0159359,0.0106880004,7.059293,0
7,1.4e-05,0.0156479999,0.002222,6.93599987,0.00591999991,7.141546,0
8,1.4e-05,0.0141759999,0.002842,8.66499233,0.0123199997,8.718098,0
9,1.5e-05,0.0172799993,0.003173,6.80204821,0.0114240004,6.975055,0
10,1.3e-05,0.01712,0.004047,6.72899199,0.00412799977,6.774136,0
11,1.3e-05,0.0129920002,0.005858,6.30223989,0.00499199983,6.339574,0
12,1.4e-05,0.0120000001,0.004046,6.15791988,0.0110400002,6.368013,0
13,1.4e-05,0.0122560002,0.004138,6.2432642,0.00463999994,6.280942,0
14,1.4e-05,0.0152639998,0.003335,6.24070406,0.00518399989,6.286354,0
15,1.5e-05,0.0120959999,0.003206,6.23526382,0.0116800005,6.286374,0
16,1.3e-05,0.011616,0.003459,6.24054384,0.00412799977,6.277418,0
17,1.5e-05,0.0163519997,0.004049,6.23974419,0.0114879999,6.29404,0
18,1.2e-05,0.0108160004,0.002298,6.24639988,0.00543999998,6.284108,0
19,1.4e-05,0.0151040005,0.002594,6.15462399,0.00528000016,6.200653,0
20,1.4e-05,0.0155520001,0.002505,6.24486399,0.011616,6.301903,0
21,1.4e-05,0.0112960003,0.002722,6.24406385,0.0115839997,6.292432,0
22,1.3e-05,0.0115200002,0.002343,6.24809599,0.0114559997,6.293858,0
23,1.4e-05,0.0113920001,0.002202,6.24028778,0.0105919996,6.289628,0
24,1.4e-05,0.0112640001,0.002464,6.24118423,0.0106880004,6.285725,0
