repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.3e-05,0.307200015,0.010652,57.8706551,0.0480960011,58.277965,46
1,1.4e-05,0.186783999,0.00869,57.3504944,0.0378240012,57.603258,46
2,1.4e-05,0.145728007,0.006617,56.9275208,0.0609279983,57.179165,46
3,1.4e-05,0.193887994,0.021456,56.1694069,0.072544001,56.48513,46
4,1.3e-05,0.312032014,0.019401,58.9687042,0.0558720008,59.927656,46
5,1.3e-05,0.189695999,0.01004,56.1035538,0.0606079996,56.40165,46
6,1.4e-05,0.414463997,0.012227,55.6783371,0.0472000018,56.198808,46
7,1.4e-05,0.183359995,0.007662,56.4666557,0.0688000023,56.761732,46
8,1.4e-05,0.307871997,0.00971,56.7266884,0.052832,57.133573,46
9,1.3e-05,0.18592,0.00899,57.3185616,0.0513920002,57.600121,46
10,1.3e-05,0.191520005,0.009725,57.5195503,0.0384000018,57.781553,46
11,1.3e-05,0.147136003,0.00752,57.4987183,0.0491200015,57.738952,46
12,1.4e-05,0.193120003,0.009572,55.9950066,0.0496000014,56.286117,46
13,1.3e-05,0.171103999,0.007093,55.3129616,0.0421440005,55.560259,46
14,1.5e-05,0.160288006,0.008345,56.0350418,0.0476480015,56.286529,46
15,1.4e-05,0.184128001,0.007982,56.271904,0.0506240018,56.556832,46
16,1.3e-05,0.183967993,0.007643,58.020031,0.0400639996,58.408146,46
17,1.3e-05,0.165792003,0.007519,56.5295372,0.0506559983,56.786592,46
18,1.4e-05,0.182495996,0.006988,55.8873596,0.050528001,56.171396,46
19,1.3e-05,0.182720006,0.007999,55.9308815,0.0388480015,56.184582,46
20,1.3e-05,0.145439997,0.006805,57.5001297,0.052480001,57.74024,46
21,2.4e-05,0.184448004,0.016635,55.6241608,0.051231999,55.907988,46
22,2e-05,0.202976003,0.011762,56.2917137,0.0372480005,56.567371,46
23,2e-05,0.158528,0.007959,56.5559349,0.0701119974,56.820273,46
24,1.3e-05,0.313888013,0.008706,56.1483841,0.069343999,56.574872,46
25,1.4e-05,0.313695997,0.01137,56.8350716,0.0388800018,57.221456,46
26,1.2e-05,0.150015995,0.005859,56.3718719,0.0498879999,56.612993,46
27,1.3e-05,0.184543997,0.006368,56.2749138,0.0675520003,56.573965,46
28,1.3e-05,0.309504002,0.012606,57.2305603,0.0402880013,57.748326,46
29,1.3e-05,0.157664001,0.005724,57.4768944,0.0483519994,57.732124,46
