repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,2e-05,0.948224008,0.023901,264.094574,0.149823993,265.347254,0
1,2e-05,0.631392002,0.014534,263.263733,0.150879994,264.083063,0
2,1.7e-05,0.620768011,0.012145,263.129181,0.157920003,263.954809,0
3,2.4e-05,0.628319979,0.020454,262.997284,0.151776001,263.813954,0
4,1.4e-05,0.629408002,0.014855,263.053101,0.148640007,263.865546,0
5,1.3e-05,0.62191999,0.011118,264.022827,0.158912003,265.049909,0
6,1.3e-05,0.65484798,0.01285,263.974518,0.150335997,264.947449,0
7,1.3e-05,0.648096025,0.014034,264.551575,0.161727995,265.771744,0
8,1.3e-05,0.67542398,0.01456,263.631561,0.151296005,264.60875,0
9,1.3e-05,0.620544016,0.013179,264.998779,0.153536007,265.925438,0
10,1.3e-05,0.625056028,0.013431,264.522278,0.194304004,265.379955,0
11,1.4e-05,0.835904002,0.015187,264.984467,0.158623993,266.026328,0
12,2.5e-05,0.62134397,0.020953,264.913483,0.152671993,265.724996,0
13,2.3e-05,0.628448009,0.014068,263.582703,0.155711994,264.409925,0
14,2.3e-05,0.623488009,0.020799,262.96814,0.159327999,263.788867,0
15,1.4e-05,0.648768008,0.014727,263.533447,0.202496007,264.428353,0
16,1.3e-05,0.678272009,0.01525,262.534332,0.200351998,263.586944,0
17,1.3e-05,0.876991987,0.016222,263.767975,0.205183998,265.006738,0
18,1.3e-05,0.924127996,0.013718,262.840057,0.164192006,263.970039,0
19,1.4e-05,0.662720025,0.020135,265.174652,0.158176005,266.04546,0
20,2.4e-05,0.631008029,0.019802,263.605835,0.196255997,264.473814,0
21,1.4e-05,0.836000025,0.017798,263.493317,0.153280005,264.520358,0
22,1.3e-05,0.621504009,0.013859,263.700623,0.193151996,264.557613,0
23,1.4e-05,0.921631992,0.014437,261.122711,0.240735993,262.654996,0
24,2.3e-05,1.02729595,0.020435,263.353638,0.154944003,264.911406,0
25,2.4e-05,0.655488014,0.023484,262.848511,0.195296004,263.855097,0
26,2.3e-05,0.850431979,0.027561,263.539368,0.160799995,264.605132,0
27,1.7e-05,0.629696012,0.020935,264.216431,0.208095998,265.11142,0
28,2.4e-05,0.837855995,0.027619,263.962036,0.153119996,264.992734,0
29,2e-05,0.625792027,0.015843,263.092438,0.166079998,263.936079,0
