repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.7e-05,0.0747840032,0.00547,30.6918716,0.0223040003,30.811478,0
1,1.4e-05,0.072672002,0.004614,30.5132484,0.0242240001,30.82041,0
2,1.3e-05,0.263680011,0.005875,30.3870392,0.0248639993,30.832274,0
3,1.2e-05,0.0832000002,0.007536,30.1036167,0.0230720006,30.232353,0
4,1.3e-05,0.0782079995,0.004423,30.6735687,0.0267520007,30.801017,0
5,1.4e-05,0.0964479968,0.0042,30.6395836,0.0272959992,30.788382,0
6,1.4e-05,0.0961280018,0.005455,30.6201286,0.0219519995,30.761542,0
7,1.4e-05,0.0771839991,0.006598,30.553793,0.0297279991,30.877167,0
8,1.3e-05,0.100000001,0.006811,30.3883839,0.0260799993,30.538386,0
9,1.3e-05,0.0933760032,0.004915,30.5691833,0.0291520003,30.84875,0
10,1.3e-05,0.0797440037,0.005703,29.9686718,0.0224639997,30.211038,0
11,1.4e-05,0.0787200034,0.007212,30.3028793,0.0281600002,30.438854,0
12,1.3e-05,0.0828799978,0.0136,30.6410236,0.0271039996,30.778981,0
13,1.3e-05,0.0858239979,0.012534,30.6197758,0.0229759999,30.753368,0
14,1.3e-05,0.088064,0.006801,30.4941444,0.0223999992,30.627925,0
15,1.2e-05,0.07632,0.004986,30.1346569,0.0275839996,30.636522,0
16,1.4e-05,0.166464001,0.006393,30.1919689,0.0264960006,30.525522,0
17,1.2e-05,0.0794560015,0.004636,30.4882565,0.035360001,30.774593,0
18,1.3e-05,0.321024001,0.00549,31.0217609,0.0222079996,31.389124,0
19,1.3e-05,0.0773440003,0.005455,30.7291203,0.0229119994,30.852219,0
20,1.4e-05,0.0752319992,0.005127,30.5004158,0.0272959992,30.892252,0
21,1.4e-05,0.0764160007,0.004254,30.1712952,0.0293119997,30.435073,0
22,1.4e-05,0.0931520015,0.005337,30.0607357,0.0227840003,30.199296,0
23,1.3e-05,0.0760959983,0.004782,30.6097603,0.0243839994,30.735173,0
24,1.3e-05,0.0819519982,0.006668,30.70928,0.0240640007,30.839143,0
25,1.3e-05,0.0781759992,0.006018,30.7102089,0.0233280007,30.83588,0
26,1.3e-05,0.0774400011,0.006259,30.5482883,0.028128,30.867434,0
27,1.4e-05,0.0784640014,0.004546,30.1383038,0.0232319999,30.395361,0
28,1.2e-05,0.0792640001,0.004682,30.1817913,0.0293119997,30.687509,0
29,1.3e-05,0.167968005,0.005105,30.1480312,0.0229119994,30.36345,0
