repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.8e-05,0.177279994,0.005603,30.3423367,0.0231359992,30.566728,0
1,1.3e-05,0.078015998,0.006688,30.2001591,0.0325759985,30.567346,0
2,1.2e-05,0.104960002,0.007414,30.0321598,0.0331199989,30.207119,0
3,2.5e-05,0.0884480029,0.018595,30.2142715,0.027648,30.60099,0
4,1.5e-05,0.0823680013,0.011533,29.6618881,0.0208640005,29.786399,0
5,1.4e-05,0.0753920004,0.003732,30.1984005,0.0220800005,30.318387,0
6,1.2e-05,0.0808959976,0.004341,30.6142406,0.0223680008,30.741647,0
7,1.4e-05,0.0756160021,0.006334,30.1441593,0.0242880005,30.552254,0
8,1.3e-05,0.0799999982,0.003815,30.2311363,0.0272000004,30.361713,0
9,1.4e-05,0.0938559994,0.004953,30.1255684,0.0294720009,30.407676,0
10,1.4e-05,0.101728,0.004375,29.8194237,0.0217599999,29.964751,0
11,1.4e-05,0.0755840018,0.004402,30.4793911,0.0215360001,30.598544,0
12,1.3e-05,0.0764160007,0.004085,30.4189758,0.0223999992,30.540469,0
13,1.1e-05,0.077696003,0.005234,30.1568642,0.023488,30.281986,0
14,1.3e-05,0.0856000036,0.005291,30.3545914,0.0242560003,30.488685,0
15,1.2e-05,0.07632,0.005501,29.7811203,0.0248000007,30.278619,0
16,1.3e-05,0.169343993,0.007718,29.956768,0.0209279992,30.169804,0
17,1.5e-05,0.077568002,0.004372,30.4885769,0.0225600004,30.61088,0
18,1.3e-05,0.0751679987,0.003522,30.3426552,0.0266880002,30.469088,0
19,1.4e-05,0.0889279991,0.004816,30.3688641,0.0258559994,30.506762,0
20,1.4e-05,0.0907199979,0.004398,30.1848965,0.0236479994,30.566396,0
21,1.3e-05,0.0747840032,0.004251,30.0864315,0.0226559993,30.205452,0
22,1.4e-05,0.0760959983,0.005151,30.3325119,0.0280319992,30.461241,0
23,1.3e-05,0.0940160006,0.006974,30.2568951,0.0280959997,30.404162,0
24,1.3e-05,0.0978239998,0.00694,30.1482239,0.0278399996,30.540905,0
25,1.3e-05,0.089887999,0.003643,30.0647678,0.0254079998,30.204639,0
26,1.4e-05,0.096288003,0.004573,30.1714878,0.0280959997,30.566445,0
27,2.1e-05,0.0860479996,0.016499,29.7136002,0.0230080001,29.846847,0
28,1.3e-05,0.0795840025,0.008799,30.3423672,0.0228799991,30.469115,0
29,1.2e-05,0.0783360004,0.009258,30.6084156,0.0218560006,30.73244,0
