repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.4e-05,0.0926079974,0.004377,55.7483826,0.0262080003,55.911872,0
1,1.4e-05,0.120480001,0.009988,52.4019852,0.0152319996,52.576726,0
2,1.4e-05,0.078143999,0.007055,52.4222412,0.0143999998,52.551921,0
3,1.2e-05,0.081791997,0.006782,52.4015694,0.0184000004,52.54604,0
4,1.5e-05,0.0940160006,0.003758,52.4008331,0.0313920006,52.60182,0
5,1.4e-05,0.143776,0.03766,55.7055359,0.0292160008,55.940834,0
6,1.4e-05,0.144768,0.013746,52.7549744,0.0233600009,52.963388,0
7,1.4e-05,0.118752003,0.007069,52.4058571,0.0267200004,52.597773,0
8,1.5e-05,0.106016003,0.005826,52.416256,0.0154240001,52.582155,0
9,1.3e-05,0.0836799964,0.004101,52.3976631,0.0170879997,52.541118,0
10,1.3e-05,0.106944002,0.003715,56.2675209,0.0258239992,56.445895,0
11,1.5e-05,0.124608003,0.010872,52.4193916,0.0176320001,52.601633,0
12,1.3e-05,0.101567999,0.003832,52.5707512,0.0208960008,52.732236,0
13,1.4e-05,0.106944002,0.005253,52.4263039,0.0184000004,52.592245,0
14,1.3e-05,0.100896001,0.004017,52.3964157,0.0173760001,52.56488,0
15,1.4e-05,0.0869119987,0.006327,57.1906891,0.0298239999,57.362522,0
16,1.4e-05,0.141184002,0.011547,52.4152946,0.0179520007,52.61071,0
17,1.4e-05,0.0810559988,0.007587,52.7493744,0.0232319999,52.896228,0
18,1.2e-05,0.114111997,0.011045,52.410881,0.0176320001,52.583757,0
19,1.9e-05,0.0804800019,0.012403,52.4210548,0.0183680002,52.563687,0
20,1.3e-05,0.0807359964,0.014309,55.9311371,0.0337920003,56.097141,0
21,1.6e-05,0.142655998,0.016222,52.4073601,0.0378880017,52.657498,0
22,4e-05,0.0898239985,0.028927,52.4076805,0.0303039998,52.606575,0
23,1.9e-05,0.0812800005,0.029684,52.4363823,0.0295039993,52.62335,0
24,2.4e-05,0.0864320025,0.026295,54.616703,0.0307839997,55.108444,0
25,2.6e-05,0.121376,0.017746,52.669857,0.0385919996,52.908074,0
26,2.4e-05,0.135552004,0.023524,52.4253426,0.0154560003,52.6103,0
27,1.4e-05,0.0786240026,0.003762,52.3996468,0.0192000009,52.541621,0
28,1.4e-05,0.0944959968,0.008336,52.5723839,0.0235520005,52.728945,0
29,1.3e-05,0.117951997,0.003721,53.3580475,0.0255040005,54.277207,0
30,2.4e-05,0.132192001,0.018298,54.1503029,0.0285119992,54.369876,0
31,1.3e-05,0.143360004,0.010734,52.5734062,0.0314240009,52.799227,0
32,1.2e-05,0.110016003,0.01723,52.4192963,0.0160639994,52.584472,0
33,2.6e-05,0.076448001,0.007857,52.4048004,0.0231359992,52.563721,0
34,2.3e-05,0.0928959996,0.01312,54.8974724,0.0253120009,55.900386,0
35,1.9e-05,0.126080006,0.010604,53.4962883,0.0258879997,53.692696,0
36,1.4e-05,0.126944005,0.011269,52.4010239,0.0242560003,52.605031,0
37,2.1e-05,0.115936004,0.010156,52.4119987,0.0142719997,52.594502,0
38,1.4e-05,0.0811519995,0.006323,52.397377,0.0211200006,52.551547,0
39,2.3e-05,0.0761599988,0.01413,54.2136002,0.0296640005,54.809798,0
40,2e-05,0.114528,0.0081,53.6919022,0.0274880007,53.884299,0
41,1.4e-05,0.153439999,0.012029,52.399807,0.0182080008,52.611727,0
42,1.3e-05,0.102944002,0.005545,52.4030724,0.0192959998,52.568128,0
43,1.2e-05,0.0965759978,0.002883,52.4050255,0.0167360008,52.560346,0
44,1.5e-05,0.0896639973,0.00348,54.7444801,0.0237440001,55.008143,0
45,1.3e-05,0.119999997,0.006775,53.2336655,0.0279680006,53.426147,0
46,1.5e-05,0.146720007,0.008154,52.405056,0.0224639997,52.633525,0
47,1.3e-05,0.0805120021,0.018176,52.4180145,0.0154879997,52.547043,0
48,1.4e-05,0.0830079988,0.004132,52.3989449,0.0245760009,52.552932,0
49,1.4e-05,0.0985279977,0.003725,55.8951035,0.0266559999,56.238169,0
50,1.4e-05,0.120191999,0.005657,53.219265,0.0280639995,53.412652,0
51,1.5e-05,0.146239996,0.010149,52.7227516,0.0299200006,52.937109,0
52,1.3e-05,0.126399994,0.004951,52.4043503,0.0186880007,52.589987,0
53,1.3e-05,0.0949440002,0.004183,52.4102097,0.0179839991,52.560452,0
54,1.3e-05,0.0888319984,0.004013,53.2635841,0.0286400001,54.027222,0
55,1.4e-05,0.131072,0.004906,54.343647,0.0246719997,54.539109,0
56,1.4e-05,0.118975997,0.008947,52.3974724,0.0175679997,52.578619,0
57,1.5e-05,0.0973440036,0.005021,52.4055023,0.0280959997,52.577043,0
58,1.4e-05,0.0985279977,0.004536,52.399231,0.0197439995,52.556569,0
59,1.4e-05,0.0900480002,0.006159,52.4074249,0.0162879992,52.549186,0
60,1.4e-05,0.0839999989,0.005557,55.8120956,0.0245760009,55.964252,0
61,1.4e-05,0.122015998,0.006356,52.3969612,0.0162879992,52.571731,0
62,1.5e-05,0.0780799985,0.00542,52.7306862,0.0237440001,52.866028,0
63,1.3e-05,0.119680002,0.004285,52.4019508,0.0180159993,52.582661,0
64,1.4e-05,0.0988480002,0.003452,52.3969917,0.0175999999,52.550304,0
65,1.2e-05,0.0890880004,0.002834,55.8607025,0.0307839997,56.028488,0
66,1.4e-05,0.146559998,0.012,52.4127045,0.0146239996,52.611735,0
67,1.4e-05,0.0815040022,0.004524,52.4148483,0.0176960006,52.559258,0
68,1.4e-05,0.0920000002,0.003602,52.5643501,0.0207359996,52.710862,0
69,1.4e-05,0.103551999,0.003688,52.4022713,0.0184640009,52.566466,0
70,2.5e-05,0.0777280033,0.010636,57.0342712,0.0249920003,57.176771,0
71,1.3e-05,0.123616003,0.011283,52.4064636,0.0226879995,52.596411,0
72,1.3e-05,0.0996799991,0.004697,52.406559,0.0182719994,52.571033,0
73,1.4e-05,0.0947519988,0.004099,52.5556145,0.0241599996,52.705461,0
74,1.4e-05,0.125088006,0.003329,52.4606705,0.0160319991,52.642553,0
75,1.3e-05,0.100383997,0.004802,55.8937912,0.0253759995,56.063859,0
76,1.3e-05,0.121151999,0.006317,52.3947182,0.0152960001,52.565809,0
77,1.4e-05,0.0809279978,0.005943,52.3902092,0.0179200005,52.533667,0
78,1.3e-05,0.0940480009,0.006805,52.4145279,0.0231359992,52.571659,0
79,1.4e-05,0.0940160006,0.005699,52.4004173,0.0248639993,52.56045,0
80,1.4e-05,0.0956159979,0.003189,55.831295,0.0300159995,56.003827,0
81,1.4e-05,0.148543999,0.010122,52.393055,0.0152639998,52.59751,0
82,1.3e-05,0.0828799978,0.008256,52.4139824,0.0172160007,52.564673,0
83,1.4e-05,0.0870079994,0.00494,52.3909454,0.026912,52.54424,0
84,1.4e-05,0.100768,0.004062,52.3911362,0.0183039997,52.558446,0
85,1.4e-05,0.0877119973,0.004239,56.3234863,0.0254079998,56.477237,0
86,1.4e-05,0.124031998,0.008006,52.3975029,0.0172799993,52.588067,0
87,1.4e-05,0.091839999,0.004949,52.5398712,0.0315839984,52.703206,0
88,1.4e-05,0.129183993,0.004487,52.393856,0.0170879997,52.588353,0
89,1.4e-05,0.0943360031,0.005995,52.3928642,0.0153919999,52.536616,0
90,1.4e-05,0.0799359977,0.004439,57.017601,0.0287040006,57.179003,0
91,1.2e-05,0.140864,0.008166,52.391201,0.0188159999,52.596533,0
92,1.4e-05,0.0796800032,0.01252,52.3984947,0.01664,52.541943,0
93,1.4e-05,0.0989440009,0.004715,52.3945274,0.0330239981,52.56601,0
94,1.3e-05,0.103487998,0.004055,52.3905296,0.0154879997,52.551746,0
95,1.4e-05,0.148895994,0.003916,55.4077759,0.0380799994,55.660203,0
96,1.2e-05,0.141663998,0.014554,52.7232971,0.0287040006,52.941451,0
97,1.4e-05,0.147231996,0.010127,52.4028816,0.0182719994,52.617119,0
98,1.4e-05,0.0950080007,0.00601,52.3904305,0.0170879997,52.543722,0
99,1.3e-05,0.0847039968,0.005725,52.3858223,0.0204160009,52.537382,0
