method,N,K,warmup,repeat,gpu_stream_ms_mean,gpu_stream_ms_std,e2e_ms_mean,e2e_ms_std,raw_throughput_mean,raw_throughput_std,valid_throughput_strict,loose_sr,medium_sr,strict_sr,pos_p50_all_mm,pos_p95_all_mm,pos_p99_all_mm,pos_max_all_mm,pos_p95_suc_mm,rot_p50_all_deg,rot_p95_all_deg,rot_p95_suc_deg,near_limit_ratio,iter_mean,iter_p95,monotonic_pass,nan_count,inf_count
CUDA-V4-AK-8+8-analytic,5000,8,10,30,1490.17545,5.16791994,1490.17545,5.16791994,3355.3096,0,3100.30607,0.946,0.929,0.924,0.234837156,36.093694,123.892015,182.88872,3.5951266,0.069385865,0.831462589,0.683825668,0.021,19,60,1,0,0
