repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.3e-05,0.069343999,0.004704,47.6112328,0.0135359997,47.73182,0
1,1.3e-05,0.0688640028,0.004984,49.9183693,0.0200960003,50.044606,0
2,1.2e-05,0.0863040015,0.006818,48.5600967,0.0203520004,48.704824,0
3,1.2e-05,0.0827839971,0.006013,49.9963531,0.0201600008,50.137915,0
4,1.8e-05,0.0882240012,0.00602,49.7032013,0.0257920008,49.875613,0
5,2.4e-05,0.0820159987,0.017676,50.3790092,0.0240640007,50.533622,0
6,1.7e-05,0.0896639973,0.013376,49.4136314,0.0215039998,49.570331,0
7,1.2e-05,0.081791997,0.012824,47.6154556,0.0263039991,47.79094,0
8,1.9e-05,0.0707200021,0.02384,47.6287689,0.0238719992,47.784037,0
9,2.8e-05,0.0697600022,0.020337,48.5820465,0.0275519993,48.740294,0
10,3.9e-05,0.0890880004,0.02054,47.620575,0.0209919997,47.783934,0
11,2.1e-05,0.0696640015,0.020042,47.6222076,0.0154879997,47.748372,0
12,1.7e-05,0.0671359971,0.011589,49.3299828,0.0237119999,49.469437,0
13,1.9e-05,0.0946879983,0.013874,48.2065926,0.0274240002,48.387818,0
14,2.4e-05,0.087935999,0.018112,49.4859848,0.0251199994,49.761617,0
15,2.6e-05,0.0938239992,0.018787,48.3014412,0.0295359995,48.490213,0
16,4.4e-05,0.0805120021,0.019711,48.4900169,0.0290239993,48.655045,0
17,2.5e-05,0.0874880031,0.02233,47.6723518,0.0217920002,47.842197,0
18,2.5e-05,0.0700159967,0.019247,48.5412178,0.0264640003,48.694602,0
19,2.4e-05,0.0951040015,0.017252,49.5200005,0.0270719994,49.698134,0
20,2.5e-05,0.083168,0.020051,48.8133125,0.0249600001,49.142944,0
21,2.3e-05,0.0866559967,0.018673,49.005825,0.0279680006,49.175835,0
22,2.5e-05,0.0882560015,0.019193,49.03088,0.0305599999,49.211251,0
23,2.6e-05,0.102591999,0.01916,49.5508461,0.0284480006,49.741762,0
24,2.5e-05,0.0950720012,0.019854,49.5477448,0.0224959999,49.825681,0
25,2.2e-05,0.0853440017,0.018421,48.5118408,0.0238400009,48.784201,0
26,2.5e-05,0.0951360017,0.020974,55.1514893,0.0274880007,55.462288,0
27,2e-05,0.126368001,0.032208,50.9696312,0.0301440004,51.18836,0
28,3e-05,0.103263997,0.020754,52.8767357,0.0252800006,53.311135,0
29,2.4e-05,0.107519999,0.019628,52.2328339,0.0293760002,52.426892,0
