repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.3e-05,0.0313280001,0.007458,23.8130245,0.0130559998,23.896387,0
1,1.9e-05,0.0337920003,0.015079,24.7573433,0.00870400015,24.828682,0
2,1.7e-05,0.032159999,0.005917,23.8265915,0.0072639999,23.892376,0
3,1.4e-05,0.0313600004,0.004594,23.8136005,0.00748800021,23.878691,0
4,1.2e-05,0.0312319994,0.005034,24.9525127,0.0153280003,25.043393,0
5,2.4e-05,0.0343360007,0.018029,24.7356472,0.00793599989,24.808008,0
6,1.3e-05,0.032159999,0.005233,23.9621449,0.00707199983,24.027358,0
7,1.2e-05,0.0322239995,0.004286,23.8311996,0.00815999974,23.89758,0
8,1.4e-05,0.0320320018,0.004345,23.8190079,0.00758400001,23.883572,0
9,1.3e-05,0.0313600004,0.004201,24.7985287,0.0099200001,24.86677,0
10,1.3e-05,0.0327039994,0.005124,23.8089275,0.00710400008,23.87463,0
11,1.4e-05,0.0312639996,0.00445,23.8340473,0.00691200001,23.897083,0
12,1.3e-05,0.0314240009,0.003694,23.8221111,0.00729600014,23.88542,0
13,1.3e-05,0.0315839984,0.003561,24.0663681,0.00742400018,24.13165,0
14,1.3e-05,0.0318720005,0.004474,24.5254726,0.00867199991,24.591111,0
15,1.3e-05,0.0320639983,0.00376,23.8062077,0.00687999977,23.871926,0
16,1.3e-05,0.0320000015,0.004625,23.8082886,0.00704000005,23.872516,0
17,1.2e-05,0.0313280001,0.003264,23.8269768,0.00723200012,23.890545,0
18,1.3e-05,0.0313600004,0.003511,24.6877441,0.00844800007,24.752224,0
19,1.4e-05,0.0320959985,0.003784,23.8075848,0.00697600003,23.872258,0
20,1.2e-05,0.0318400003,0.004194,24.5368633,0.0153919999,24.726863,0
21,1.2e-05,0.0318080001,0.004494,23.8203831,0.00729600014,23.884897,0
22,1.2e-05,0.0316799991,0.004335,23.8136005,0.00697600003,23.87658,0
23,1.3e-05,0.0313920006,0.003671,23.8079681,0.00652799988,23.870175,0
24,1.4e-05,0.0311999992,0.002998,23.8112965,0.00630400004,23.874711,0
25,1.4e-05,0.0313920006,0.003508,24.7491207,0.00908800028,24.817753,0
26,1.2e-05,0.032159999,0.0054,24.1958408,0.0100800004,24.268892,0
27,1.3e-05,0.0325439982,0.007827,23.8188152,0.00905600004,23.888515,0
28,1.3e-05,0.0314880013,0.006677,23.8068485,0.0101119997,23.880988,0
29,1.4e-05,0.0316479988,0.008608,24.0481606,0.00809600018,24.116601,0
