method,N,K,warmup,repeat,gpu_stream_ms_mean,gpu_stream_ms_std,e2e_ms_mean,e2e_ms_std,raw_throughput_mean,raw_throughput_std,valid_throughput_strict,loose_sr,medium_sr,strict_sr,pos_p50_all_mm,pos_p95_all_mm,pos_p99_all_mm,pos_max_all_mm,pos_p95_suc_mm,rot_p50_all_deg,rot_p95_all_deg,rot_p95_suc_deg,near_limit_ratio,iter_mean,iter_p95,monotonic_pass,nan_count,inf_count
CUDA-V4-opt0_baseline_rebuild-finite_diff,1000,16,10,30,646.025281,3.80719854,646.025281,3.80719854,1547.92704,0,1476.7224,0.965,0.955,0.954,0.181123836,4.50895888,96.6366175,169.785555,2.56037798,0.0299011634,0.555012789,0.450538477,0.007,19,60,1,0,0
