target_id,pos_error_m,rot_error_rad,num_iterations,converged
283,9.375794338165e-03,1.567732558511e-03,16.000000,1
284,9.206726996608e-03,2.417621074127e-03,15.000000,1
285,6.415912128736e-04,2.211008774094e-04,19.000000,1
286,1.318738303620e-03,2.205286697650e-03,22.000000,1
287,1.977179291599e-03,6.219076522019e-04,19.000000,1
288,3.262910529668e-04,0.000000000000e+00,16.000000,1
289,7.859719699762e-03,2.286264297424e-03,18.000000,1
290,7.610679667146e-04,3.248035922570e-04,21.000000,1
291,4.696978876582e-03,1.596013190641e-03,16.000000,1
292,1.948305652143e-03,2.107889111010e-03,16.000000,1
293,9.406231324599e-04,9.500452406326e-04,27.000000,1
294,6.506979959755e-03,2.463171224034e-03,25.000000,1
295,1.006524313689e-03,7.468538358071e-04,19.000000,1
296,4.988245035798e-03,1.129497091157e-02,18.000000,1
297,7.017402104253e-03,1.658841505570e-03,15.000000,1
298,8.201059940211e-03,1.534555760957e-03,23.000000,1
299,2.677610404350e-03,4.856050810824e-04,15.000000,1
300,1.106237759644e-03,1.455210529131e-03,22.000000,1
301,1.029248049702e-03,1.528152087047e-03,25.000000,1
302,6.028938811081e-03,1.998206875540e-03,17.000000,1
303,5.793523334472e-04,7.652411814833e-04,18.000000,1
304,1.908368354257e-03,4.783351193360e-04,19.000000,1
305,2.114202050498e-03,4.373621384831e-03,14.000000,1
306,5.704035770774e-03,3.251666861514e-03,21.000000,1
307,5.324400756777e-03,8.851716025750e-03,18.000000,1
308,7.703904515827e-03,1.311505537078e-02,21.000000,1
309,5.229801344775e-03,2.429269724386e-03,19.000000,1
310,6.027578807166e-03,7.069153181689e-03,14.000000,1
311,7.761806255984e-03,7.058214522616e-03,23.000000,1
312,1.830697749527e-03,2.371482208312e-03,20.000000,1
313,7.332907020117e-03,2.560789681451e-03,19.000000,1
314,9.937696454311e-05,0.000000000000e+00,23.000000,1
315,6.334311193656e-03,1.259412217244e-02,17.000000,1
316,3.889159067246e-04,0.000000000000e+00,21.000000,1
317,9.161485684817e-03,1.402456381478e-03,31.000000,1
318,6.254654246478e-03,2.752850605370e-03,16.000000,1
319,4.902129179445e-03,8.766590021734e-03,17.000000,1
320,1.217169508805e-03,1.429541184363e-03,23.000000,1
321,5.247072918875e-04,4.749865240802e-04,17.000000,1
322,6.415665172116e-04,2.741453554804e-04,20.000000,1
323,3.706622762069e-03,1.749692177145e-03,22.000000,1
324,9.686636956427e-03,8.046693808975e-04,18.000000,1
325,1.072111415221e-03,0.000000000000e+00,16.000000,1
326,2.123520401194e-03,2.589577776857e-03,17.000000,1
327,1.112610236710e-03,1.539117511143e-03,22.000000,1
328,8.593072431139e-03,4.237711231560e-03,17.000000,1
329,9.516296292196e-03,3.680532062917e-03,18.000000,1
330,8.176159995648e-03,3.782730240546e-04,20.000000,1
331,2.203056110353e-03,1.476377055282e-03,20.000000,1
332,5.785750566792e-03,1.132061850857e-02,14.000000,1
333,1.601173826145e-03,4.702894416094e-04,23.000000,1
334,9.009169072918e-03,1.465560014434e-03,17.000000,1
