target_id,pos_error_m,rot_error_rad,converged_loose,converged_medium,converged_strict
445,6.237940741761785e-08,2.200130084191774e-07,1,1,1
446,6.990399256977016e-08,1.1348386266624797e-07,1,1,1
447,1.420231641385188e-07,1.0106459234841571e-07,1,1,1
448,5.83236434656372e-07,1.2990531157078375e-07,1,1,1
449,6.188776250606019e-08,6.989264130329237e-08,1,1,1
450,9.634979407343369e-08,1.429269171748377e-07,1,1,1
451,7.179021814670668e-08,4.712160915387242e-08,1,1,1
452,4.822871372264109e-08,5.960464477539064e-08,1,1,1
453,1.171168280745907e-07,1.5196262340524166e-07,1,1,1
454,9.571402225075805e-08,1.576990670600291e-07,1,1,1
455,1.9996530966488827e-07,1.4136482746161737e-07,1,1,1
456,1.3951847638160483e-07,1.3978528260658483e-07,1,1,1
457,1.9456840202049042e-07,4.712160915387242e-08,1,1,1
458,1.149757938686848e-07,7.300048299977716e-08,1,1,1
459,1.7569606688832592e-07,2.4027400458748843e-07,1,1,1
460,1.383487010296376e-07,1.460009659995544e-07,1,1,1
461,8.643795605245499e-08,1.2990531157078375e-07,1,1,1
462,5.2516244426360966e-08,1.0323827311807144e-07,1,1,1
463,1.9604583447362005e-07,1.5485740967710726e-07,1,1,1
464,8.458118716935918e-08,2.318076668099177e-07,1,1,1
465,8.321035262797847e-08,5.16191365590357e-08,1,1,1
466,5.180109311195722e-08,2.1073424255447017e-08,1,1,1
467,1.99763839447371e-07,2.384185791015631e-07,1,1,1
468,6.248510224708452e-08,1.0745380149674388e-07,1,1,1
469,1.1090187242682029e-08,1.0950072449966577e-07,1,1,1
470,7.207153540679491e-08,9.424321830774487e-08,1,1,1
471,1.4796334727688e-07,1.460009659995544e-07,1,1,1
472,1.415791087499138e-07,2.1073424255447054e-07,1,1,1
473,1.2706977402007758e-07,1.429269171748377e-07,1,1,1
474,4.907006683716401e-08,1.8128044993574107e-07,1,1,1
475,1.1508958923901754e-07,9.65705618025044e-08,1,1,1
476,5.525346748154698e-08,8.161702118890975e-08,1,1,1
477,2.909823481887897e-08,9.65705618025044e-08,1,1,1
478,8.294545482361639e-08,7.300048299977716e-08,1,1,1
479,5.475847825358619e-08,1.3978528260658483e-07,1,1,1
480,8.098260382039225e-08,8.161702118890975e-08,1,1,1
481,1.0022077478613872e-07,9.65705618025044e-08,1,1,1
482,1.001042868074881e-07,1.0323827311807144e-07,1,1,1
483,8.289981523234973e-08,1.429269171748377e-07,1,1,1
484,1.0151078975355574e-07,3.2578723295145546e-07,1,1,1
485,2.3194168126072245e-08,1.0536712127723512e-07,1,1,1
486,1.0402365295530164e-07,1.5196262340524166e-07,1,1,1
487,1.3640926165755957e-07,1.7377590819732272e-07,1,1,1
488,4.46023643491023e-08,9.884312124119404e-08,1,1,1
489,1.3111906894095387e-07,1.1151007970493862e-07,1,1,1
490,1.2647029497263568e-07,7.884953353001449e-08,1,1,1
491,1.682593011945167e-08,1.3978528260658483e-07,1,1,1
492,1.354766979821566e-07,1.332800374925012e-07,1,1,1
493,9.471010623772237e-08,1.5485740967710726e-07,1,1,1
494,5.413819496887336e-08,9.884312124119404e-08,1,1,1
495,1.0901677057509483e-07,1.0950072449966577e-07,1,1,1
496,1.5243288761558477e-08,8.940696716308596e-08,1,1,1
497,6.726652313269844e-08,8.429369702178808e-08,1,1,1
498,6.271862686327686e-08,6.322027276634106e-08,1,1,1
499,1.0297982453981625e-07,9.424321830774487e-08,1,1,1
500,7.039755201618632e-08,1.2818463544611084e-07,1,1,1
501,1.8346771980258587e-07,9.65705618025044e-08,1,1,1
502,1.1396780996765021e-08,1.3978528260658483e-07,1,1,1
503,1.2861335709317178e-07,1.4751396978812924e-07,1,1,1
504,9.68887149114942e-08,7.300048299977716e-08,1,1,1
505,1.1604544693952633e-07,7.598131170262078e-08,1,1,1
506,2.2677300106636874e-08,1.460009659995544e-07,1,1,1
507,8.750246012216371e-08,1.2818463544611084e-07,1,1,1
508,6.919330662773483e-08,5.16191365590357e-08,1,1,1
509,7.45640539805971e-08,2.1073424255447017e-08,1,1,1
510,1.3602367424652381e-07,1.1920928955078133e-07,1,1,1
511,3.3365973827127955e-08,8.688795409866128e-08,1,1,1
512,1.1194828623939645e-07,2.4027400458748843e-07,1,1,1
513,4.8667303203405204e-08,1.5628469708117136e-07,1,1,1
514,6.058019898514791e-08,1.698993779866605e-07,1,1,1
515,5.0038016685917136e-08,7.884953353001449e-08,1,1,1
516,5.647562147131284e-08,2.0647654623614315e-07,1,1,1
517,2.0522932658265799e-07,4.712160915387242e-08,1,1,1
518,4.139026809581997e-08,1.2990531157078375e-07,1,1,1
519,7.628561945845141e-08,4.2146848510894035e-08,1,1,1
520,1.1697019327834975e-07,1.0745380149674388e-07,1,1,1
521,5.12847261664814e-08,1.1151007970493862e-07,1,1,1
522,6.092938299160265e-08,3.6500241499888574e-08,1,1,1
523,4.565487000746647e-08,1.3493575361575816e-07,1,1,1
524,2.3768647197652282e-08,1.1733186057227575e-07,1,1,1
525,8.45500224998969e-08,9.65705618025044e-08,1,1,1
526,6.116858724882055e-08,9.884312124119404e-08,1,1,1
527,5.850766528515772e-08,1.0745380149674388e-07,1,1,1
528,5.847174775083369e-08,1.1151007970493862e-07,1,1,1
529,9.558693292512015e-08,1.6049041769309372e-07,1,1,1
530,3.137475419738796e-07,1.0536712127723512e-07,1,1,1
531,8.970624709658987e-08,1.1151007970493862e-07,1,1,1
532,6.772300947911346e-08,6.989264130329237e-08,1,1,1
533,8.166718819725513e-08,1.1542389828584848e-07,1,1,1
534,1.7250777421107725e-07,2.3084779657169732e-07,1,1,1
535,5.538777786729687e-08,6.989264130329237e-08,1,1,1
536,6.967195523458084e-08,1.0950072449966577e-07,1,1,1
537,2.793591790277453e-07,1.2990531157078375e-07,1,1,1
538,5.1953353596961225e-08,7.884953353001449e-08,1,1,1
539,6.54156927316816e-08,6.989264130329237e-08,1,1,1
540,4.172298482751487e-08,1.534168443230839e-07,1,1,1
541,7.975731924464813e-08,7.884953353001449e-08,1,1,1
542,8.142257285209656e-08,1.6049041769309372e-07,1,1,1
543,3.0379307704045963e-07,1.2287812309317777e-07,1,1,1
544,2.898928828377902e-07,1.7120130796843874e-07,1,1,1
545,2.8935173992769723e-08,6.664001874625058e-08,1,1,1
546,6.338445347051714e-08,1.0106459234841571e-07,1,1,1
547,1.8985677723268822e-07,1.7756782901008428e-07,1,1,1
548,4.961623615492444e-08,1.4751396978812924e-07,1,1,1
549,6.433495698791091e-08,2.2101993820356363e-07,1,1,1
550,7.329084242991599e-08,9.884312124119404e-08,1,1,1
551,4.501034278980905e-08,1.3657139822709094e-07,1,1,1
552,1.226320277334524e-07,1.2467205919833125e-07,1,1,1
553,1.393003104489337e-07,5.16191365590357e-08,1,1,1
554,1.1977533381840624e-07,1.1348386266624797e-07,1,1,1
555,5.078061889650309e-08,8.940696716308596e-08,1,1,1
556,1.704646743166469e-07,2.9802322387695312e-08,1,1,1
557,1.398314973075321e-07,9.424321830774487e-08,1,1,1
558,5.417358609193874e-08,9.185692672385244e-08,1,1,1
559,6.02099723845101e-08,1.0106459234841571e-07,1,1,1
560,5.8859425668518786e-08,1.8848643661548996e-07,1,1,1
561,1.1086431893594716e-07,1.3657139822709094e-07,1,1,1
562,3.8421526654402084e-08,1.0745380149674388e-07,1,1,1
563,1.207095455141583e-07,1.1348386266624797e-07,1,1,1
564,3.537401958198717e-08,1.0323827311807144e-07,1,1,1
565,6.0363615484205e-08,1.2467205919833125e-07,1,1,1
566,7.282111738318181e-08,2.466581070012881e-07,1,1,1
567,8.232302444801111e-08,1.2105760581248948e-07,1,1,1
568,2.0423828988927373e-07,9.185692672385244e-08,1,1,1
569,6.2975752457828e-08,2.7151207861734413e-07,1,1,1
570,4.246874037848673e-08,1.0536712127723512e-07,1,1,1
571,1.843418455595445e-08,1.6186804311275822e-07,1,1,1
572,1.2547061461281227e-07,2.053983323587514e-07,1,1,1
573,3.6362668156752574e-07,7.300048299977716e-08,1,1,1
574,5.758236757088855e-08,6.664001874625058e-08,1,1,1
575,8.678131618952735e-08,2.2891598188485577e-07,1,1,1
576,3.132103540050471e-07,2.384185791015631e-07,1,1,1
577,5.475497665026994e-08,1.2818463544611084e-07,1,1,1
578,3.119241231651482e-07,2.827296549232355e-07,1,1,1
579,7.333104129479908e-08,4.712160915387242e-08,1,1,1
580,7.459582772533799e-08,2.2500259981366294e-07,1,1,1
581,1.4732850149245627e-07,1.444721179430584e-07,1,1,1
582,4.4261142190552993e-07,1.0745380149674388e-07,1,1,1
583,4.9123188409386174e-08,5.960464477539064e-08,1,1,1
584,3.330846971834382e-07,1.0745380149674388e-07,1,1,1
585,1.0484878329864397e-07,2.5023304855446086e-07,1,1,1
586,1.9548372991114387e-07,2.0861625671386756e-07,1,1,1
587,2.434334194391467e-07,5.960464477539064e-08,1,1,1
588,6.760547398239134e-08,7.884953353001449e-08,1,1,1
589,7.699354018625085e-08,1.460009659995544e-07,1,1,1
590,5.8138375040888515e-08,6.989264130329237e-08,1,1,1
591,1.5829603744599335e-07,8.161702118890975e-08,1,1,1
592,7.871732699424199e-08,1.7504900879369298e-07,1,1,1
593,8.934210720758359e-08,9.884312124119404e-08,1,1,1
594,1.3957253962519486e-07,1.2990531157078375e-07,1,1,1
595,4.280249883674109e-07,1.8848643661548996e-07,1,1,1
596,1.4733083868966712e-07,1.0745380149674388e-07,1,1,1
597,1.9983287916526147e-08,7.300048299977716e-08,1,1,1
598,3.919234748967835e-07,1.1151007970493862e-07,1,1,1
599,8.119960764736739e-08,8.688795409866128e-08,1,1,1
600,7.084009683504895e-08,1.534168443230839e-07,1,1,1
601,7.801132983662749e-08,2.2302015940987762e-07,1,1,1
602,3.414711769586296e-08,9.424321830774487e-08,1,1,1
603,6.831918294571601e-08,3.132789737228859e-07,1,1,1
604,5.406845393490517e-08,5.16191365590357e-08,1,1,1
605,9.669710272797563e-08,2.546311540996299e-07,1,1,1
606,5.1036945597555666e-08,6.322027276634106e-08,1,1,1
607,7.823361648539933e-08,1.7631291696726156e-07,1,1,1
608,8.763247030786881e-08,9.65705618025044e-08,1,1,1
609,7.853115683738698e-08,1.1542389828584848e-07,1,1,1
610,1.237801526828936e-08,1.1348386266624797e-07,1,1,1
611,7.24701272942902e-08,6.664001874625058e-08,1,1,1
612,7.06719917857955e-08,1.429269171748377e-07,1,1,1
613,3.397661865742172e-08,1.6323404237781964e-07,1,1,1
614,4.4145670104450105e-08,1.698993779866605e-07,1,1,1
615,7.39138016605401e-08,2.021291846968317e-07,1,1,1
616,1.0982562878377271e-07,9.424321830774487e-08,1,1,1
617,4.518697932524473e-08,6.989264130329237e-08,1,1,1
618,7.16171076115741e-08,1.659323085197815e-07,1,1,1
619,4.40583907195045e-08,1.0536712127723512e-07,1,1,1
620,4.775807614700802e-08,8.161702118890975e-08,1,1,1
621,8.73541548668873e-08,1.7120130796843874e-07,1,1,1
622,5.7496923690684695e-08,6.322027276634106e-08,1,1,1
623,9.729452330264116e-08,8.161702118890975e-08,1,1,1
624,3.209681370621739e-08,1.3160349229466696e-07,1,1,1
625,6.725152186282039e-08,1.534168443230839e-07,1,1,1
626,7.009206107308518e-08,1.659323085197815e-07,1,1,1
627,5.232934655097586e-08,2.1900144899933185e-07,1,1,1
628,8.105612156785595e-08,1.1348386266624797e-07,1,1,1
629,3.186661764709628e-08,1.6858739404357632e-07,1,1,1
630,9.577116777200994e-08,2.3654860059004396e-07,1,1,1
631,7.556575389059885e-08,6.989264130329237e-08,1,1,1
632,3.651852876490049e-08,1.0323827311807144e-07,1,1,1
633,5.970698648558138e-08,1.1542389828584848e-07,1,1,1
634,8.212102499982264e-08,2.269677253324963e-07,1,1,1
635,5.424963823777145e-08,8.429369702178808e-08,1,1,1
636,4.012244663236026e-08,1.264405455326822e-07,1,1,1
637,8.902253327335552e-08,1.7249341164216756e-07,1,1,1
638,3.426606799145637e-08,7.598131170262078e-08,1,1,1
639,6.026595168512182e-08,1.9314112360500902e-07,1,1,1
640,8.598839670236096e-08,2.3934808975769653e-07,1,1,1
641,2.6565572959290213e-07,1.1348386266624797e-07,1,1,1
642,6.608588001918603e-08,1.3657139822709094e-07,1,1,1
643,1.20223194747809e-07,1.5628469708117136e-07,1,1,1
644,1.2704798077735988e-07,1.3493575361575816e-07,1,1,1
645,1.4258918356486135e-07,1.99920056238752e-07,1,1,1
646,2.8239247266461175e-07,7.598131170262078e-08,1,1,1
647,1.1546591723176959e-07,5.960464477539064e-08,1,1,1
648,4.4975711787678926e-07,1.2990531157078375e-07,1,1,1
649,1.7742194658376153e-07,7.598131170262078e-08,1,1,1
650,1.1136478342731462e-07,1.1151007970493862e-07,1,1,1
651,1.1881244165402579e-07,4.2146848510894035e-08,1,1,1
652,1.5262333696571754e-07,1.1542389828584848e-07,1,1,1
653,1.8091609855500165e-07,1.0323827311807144e-07,1,1,1
654,1.665249188215501e-07,2.2598729860936304e-07,1,1,1
655,2.436865282653876e-07,2.0861625671386756e-07,1,1,1
656,1.9558003150062423e-07,8.940696716308596e-08,1,1,1
657,6.589325527974688e-08,1.9198803196437874e-07,1,1,1
658,4.119490415903644e-08,1.1920928955078133e-07,1,1,1
659,1.977184098285984e-07,7.300048299977716e-08,1,1,1
660,5.862927450547079e-08,3.6500241499888574e-08,1,1,1
661,8.220707058897672e-08,1.6858739404357632e-07,1,1,1
662,4.253349926196209e-07,1.3657139822709094e-07,1,1,1
663,5.034954722103027e-07,1.264405455326822e-07,1,1,1
664,1.0693658475968646e-07,5.575503985246929e-08,1,1,1
665,7.05709223070347e-08,2.0647654623614315e-07,1,1,1
666,1.8158647103204766e-07,6.989264130329237e-08,1,1,1
667,1.2018397704965004e-07,4.712160915387242e-08,1,1,1
668,1.8916637586892652e-07,1.1348386266624797e-07,1,1,1
669,3.0093207925175223e-07,1.9880628681371146e-07,1,1,1
670,1.3133239360157762e-07,1.332800374925012e-07,1,1,1
671,1.3593278517555096e-07,1.444721179430584e-07,1,1,1
672,3.723676205531359e-07,1.332800374925012e-07,1,1,1
673,2.4106353827810875e-07,1.3160349229466696e-07,1,1,1
674,1.1774659485738663e-07,4.2146848510894035e-08,1,1,1
675,3.192092932764256e-07,1.534168443230839e-07,1,1,1
676,3.542715774836139e-07,2.9802322387695312e-08,1,1,1
677,1.941077511445038e-07,1.2818463544611084e-07,1,1,1
678,1.5928863804278343e-08,1.8371385344770506e-07,1,1,1
679,1.3764778070654643e-07,1.1542389828584848e-07,1,1,1
680,1.0869389643885404e-07,1.2287812309317777e-07,1,1,1
681,1.6492122417235886e-07,8.940696716308596e-08,1,1,1
682,2.1166182507657324e-07,6.664001874625058e-08,1,1,1
683,5.913996186259876e-08,1.8966081829902343e-07,1,1,1
684,1.4239772843556628e-07,1.6323404237781964e-07,1,1,1
685,1.0041688946121408e-07,1.8491854736195318e-07,1,1,1
686,1.0301846910368774e-07,8.429369702178808e-08,1,1,1
687,4.741489326242898e-08,1.444721179430584e-07,1,1,1
688,8.583648915000599e-08,1.3493575361575816e-07,1,1,1
689,3.1720081259911084e-07,7.598131170262078e-08,1,1,1
690,5.184582060509041e-07,1.264405455326822e-07,1,1,1
691,6.836353444687189e-08,1.264405455326822e-07,1,1,1
692,2.5011034674512683e-07,5.960464477539064e-08,1,1,1
693,1.7948403367376776e-07,1.0745380149674388e-07,1,1,1
694,3.099754527868344e-07,2.021291846968317e-07,1,1,1
695,6.144969108616874e-07,8.161702118890975e-08,1,1,1
696,3.2481986421865526e-07,7.300048299977716e-08,1,1,1
697,1.080642127426672e-07,1.0536712127723512e-07,1,1,1
698,2.3138933043711573e-07,1.490116119384767e-07,1,1,1
699,2.3126111418957284e-07,4.2146848510894035e-08,1,1,1
700,1.1702123899157011e-07,9.424321830774487e-08,1,1,1
701,2.0493905204294717e-07,1.332800374925012e-07,1,1,1
702,7.836787005262542e-08,2.269677253324963e-07,1,1,1
703,4.171240552783135e-07,1.5628469708117136e-07,1,1,1
704,3.077572593618803e-07,4.037087316556024e-07,1,1,1
705,6.300967288937628e-08,7.300048299977716e-08,1,1,1
706,4.314003867826025e-08,1.8848643661548996e-07,1,1,1
707,3.683769838502148e-07,1.7120130796843874e-07,1,1,1
708,2.876700120990555e-07,7.300048299977716e-08,1,1,1
709,4.0638921625331276e-07,5.575503985246929e-08,1,1,1
710,3.7654704192047086e-08,7.884953353001449e-08,1,1,1
711,3.453178630317205e-07,1.1920928955078133e-07,1,1,1
712,2.428797202870729e-08,1.698993779866605e-07,1,1,1
713,2.2652431200435287e-07,1.8848643661548996e-07,1,1,1
714,4.0982738758904535e-08,2.2500259981366294e-07,1,1,1
715,5.7888976517811644e-08,5.960464477539064e-08,1,1,1
716,3.186566703558148e-08,1.2105760581248948e-07,1,1,1
717,1.1435212918556351e-07,8.161702118890975e-08,1,1,1
718,3.6621411395668797e-07,1.3160349229466696e-07,1,1,1
719,7.501248779314407e-08,2.3560804576936265e-07,1,1,1
720,1.6434610525510014e-07,7.598131170262078e-08,1,1,1
721,5.687043361160452e-08,9.424321830774487e-08,1,1,1
722,3.3243024951755854e-07,1.1920928955078133e-07,1,1,1
723,8.699836751698926e-08,1.0745380149674388e-07,1,1,1
724,4.645626259270361e-08,1.576990670600291e-07,1,1,1
725,4.155683921689743e-08,2.1900144899933185e-07,1,1,1
726,2.0834179721148457e-07,9.65705618025044e-08,1,1,1
727,1.550995484303373e-07,1.264405455326822e-07,1,1,1
728,8.98640303037147e-08,2.053983323587514e-07,1,1,1
729,4.7686183202771796e-08,2.0102765505361653e-07,1,1,1
730,2.800212129196849e-08,2.747638361839329e-07,1,1,1
731,4.6853480017327545e-08,5.960464477539064e-08,1,1,1
732,1.309614800378379e-07,9.884312124119404e-08,1,1,1
733,1.4070552578227263e-07,5.960464477539064e-08,1,1,1
734,7.999574173738516e-08,1.8491854736195318e-07,1,1,1
735,2.3817674058462446e-08,1.460009659995544e-07,1,1,1
736,7.880486387604814e-08,8.940696716308596e-08,1,1,1
737,3.587455629863249e-08,6.322027276634106e-08,1,1,1
738,8.066279149789491e-08,1.0745380149674388e-07,1,1,1
739,2.913069513280362e-07,2.2101993820356363e-07,1,1,1
740,8.309439580552507e-08,1.429269171748377e-07,1,1,1
741,4.742363342122958e-08,1.0106459234841571e-07,1,1,1
742,3.1669760191956433e-07,1.1151007970493862e-07,1,1,1
743,5.2370391357515945e-08,1.1542389828584848e-07,1,1,1
744,2.0332620414152248e-07,7.300048299977716e-08,1,1,1
745,7.773772702743444e-08,1.1348386266624797e-07,1,1,1
746,6.731284570616974e-08,1.576990670600291e-07,1,1,1
747,2.5163012569596797e-07,1.9082797281243975e-07,1,1,1
748,7.933919848014506e-08,1.0745380149674388e-07,1,1,1
749,6.662763242335597e-08,2.2794393510786276e-07,1,1,1
750,2.0049393706436202e-07,1.490116119384767e-07,1,1,1
751,2.1651769378872977e-07,1.3978528260658483e-07,1,1,1
752,3.377999888775456e-08,9.884312124119404e-08,1,1,1
753,4.3359495555843296e-08,2.9802322387695312e-08,1,1,1
754,1.7921557722507544e-08,1.0950072449966577e-07,1,1,1
755,2.7801888746978055e-07,9.884312124119404e-08,1,1,1
756,1.104557971166629e-07,1.1733186057227575e-07,1,1,1
757,4.147705448302227e-08,1.3493575361575816e-07,1,1,1
758,3.071895511932842e-08,1.444721179430584e-07,1,1,1
759,8.13484611052269e-08,2.384185791015631e-07,1,1,1
760,1.0298336162481648e-07,8.688795409866128e-08,1,1,1
761,5.160546442864627e-08,1.3818768405162858e-07,1,1,1
762,6.932115804278697e-09,7.300048299977716e-08,1,1,1
763,7.004430624528699e-08,1.1348386266624797e-07,1,1,1
764,6.003494031911673e-08,8.940696716308596e-08,1,1,1
765,4.375072711261336e-07,5.575503985246929e-08,1,1,1
766,6.272585709712273e-08,8.940696716308596e-08,1,1,1
767,2.299689237261937e-08,1.3978528260658483e-07,1,1,1
768,3.837074246944143e-08,1.591008641128439e-07,1,1,1
769,5.341594143498625e-08,2.0431442857983876e-07,1,1,1
770,6.667064500065865e-08,1.9428737179048833e-07,1,1,1
771,1.0717391609839458e-07,9.65705618025044e-08,1,1,1
772,1.913621258713956e-08,9.185692672385244e-08,1,1,1
773,4.154088464214294e-08,7.300048299977716e-08,1,1,1
774,7.262975595057905e-08,1.6049041769309372e-07,1,1,1
775,2.971909561227062e-08,1.264405455326822e-07,1,1,1
776,9.187862035408325e-08,5.960464477539064e-08,1,1,1
777,4.049669102697735e-08,1.7249341164216756e-07,1,1,1
778,1.0657580291439462e-07,7.598131170262078e-08,1,1,1
779,7.512646085054274e-08,6.322027276634106e-08,1,1,1
780,2.4757733654047214e-08,1.3978528260658483e-07,1,1,1
781,2.154592750887041e-08,1.7120130796843874e-07,1,1,1
782,4.497963289979721e-08,1.7504900879369298e-07,1,1,1
783,5.53799688552183e-08,1.9768624248238833e-07,1,1,1
784,7.878813937273298e-08,1.0745380149674388e-07,1,1,1
785,2.7041682111882926e-07,2.7797755757239e-07,1,1,1
786,7.541285995735796e-08,2.0431442857983876e-07,1,1,1
787,6.740373340853937e-08,3.2578723295145546e-07,1,1,1
788,7.819062735466967e-08,6.989264130329237e-08,1,1,1
789,3.065219212770628e-08,1.1920928955078133e-07,1,1,1
790,7.853979807521132e-08,9.185692672385244e-08,1,1,1
791,5.3766513067831346e-08,5.16191365590357e-08,1,1,1
792,2.6942458219693775e-08,1.3160349229466696e-07,1,1,1
793,8.801002780407887e-08,8.429369702178808e-08,1,1,1
794,9.967127972647423e-08,2.421152116249794e-07,1,1,1
795,3.0540473024832145e-07,2.546311540996299e-07,1,1,1
796,5.710513919071019e-07,8.688795409866128e-08,1,1,1
797,6.681826964447114e-08,1.8371385344770506e-07,1,1,1
798,3.562771540719586e-07,6.664001874625058e-08,1,1,1
799,1.0052689765893626e-08,1.7249341164216756e-07,1,1,1
800,7.533548723790011e-08,4.2146848510894035e-08,1,1,1
801,1.715422923244601e-08,8.429369702178808e-08,1,1,1
802,6.841854573347186e-08,1.2467205919833125e-07,1,1,1
803,4.447994412269549e-08,1.429269171748377e-07,1,1,1
804,4.958802342731545e-08,9.884312124119404e-08,1,1,1
805,9.984560010440576e-08,1.659323085197815e-07,1,1,1
806,5.9469515494786206e-08,0.0,1,1,1
807,7.54639429882104e-08,1.3978528260658483e-07,1,1,1
808,8.86460375538529e-08,8.429369702178808e-08,1,1,1
809,2.1295291485329454e-08,1.5196262340524166e-07,1,1,1
810,4.766271006906445e-08,8.161702118890975e-08,1,1,1
811,5.7469452825746945e-08,1.2818463544611084e-07,1,1,1
812,5.639171078327339e-08,1.659323085197815e-07,1,1,1
813,1.301101352742944e-07,1.429269171748377e-07,1,1,1
814,9.081450696796292e-08,1.9880628681371146e-07,1,1,1
815,7.081773779295378e-08,1.8005141576520485e-07,1,1,1
816,4.626980872633291e-08,1.0745380149674388e-07,1,1,1
817,3.620201776046803e-07,7.884953353001449e-08,1,1,1
818,7.988540655484067e-08,1.0536712127723512e-07,1,1,1
819,1.2614654374541754e-07,1.6323404237781964e-07,1,1,1
820,3.56215030309265e-08,1.1733186057227575e-07,1,1,1
821,6.31193358661156e-08,2.2302015940987762e-07,1,1,1
822,8.00731570959965e-08,1.7120130796843874e-07,1,1,1
823,1.1150224114615171e-07,9.884312124119404e-08,1,1,1
824,1.7320345586462794e-07,1.1151007970493862e-07,1,1,1
825,1.1716483010059835e-07,1.2818463544611084e-07,1,1,1
826,7.014696091356119e-08,1.2990531157078375e-07,1,1,1
827,7.184836960252223e-08,2.021291846968317e-07,1,1,1
828,4.569706534970418e-08,1.3978528260658483e-07,1,1,1
829,6.384745983158034e-08,8.940696716308596e-08,1,1,1
830,1.0777366223518894e-08,1.99920056238752e-07,1,1,1
831,2.914541767615695e-07,9.185692672385244e-08,1,1,1
832,2.2233123413169712e-07,1.4136482746161737e-07,1,1,1
833,3.777089445954419e-07,1.0745380149674388e-07,1,1,1
834,8.131790531251581e-08,1.1920928955078133e-07,1,1,1
835,5.791248665702258e-08,0.0,1,1,1
836,3.048984083930813e-08,1.2990531157078375e-07,1,1,1
837,7.553855930849869e-08,2.5288109106536486e-07,1,1,1
838,3.126959902374046e-07,1.6323404237781964e-07,1,1,1
839,2.946694210950203e-07,4.712160915387242e-08,1,1,1
840,6.82345778156929e-08,2.0861625671386756e-07,1,1,1
841,2.20697835995745e-07,7.300048299977716e-08,1,1,1
842,1.1008430330789797e-07,2.0967792390987746e-07,1,1,1
843,1.7914001923341583e-07,1.1733186057227575e-07,1,1,1
844,2.993300709259953e-08,1.429269171748377e-07,1,1,1
845,9.688570738526656e-08,5.960464477539064e-08,1,1,1
846,7.888386809453028e-08,2.2302015940987762e-07,1,1,1
847,4.055765768272805e-07,1.698993779866605e-07,1,1,1
848,1.1388461448380327e-07,9.185692672385244e-08,1,1,1
849,9.555646952631332e-08,2.021291846968317e-07,1,1,1
850,2.3425921517248068e-07,1.6323404237781964e-07,1,1,1
851,4.2039059525090493e-07,5.960464477539064e-08,1,1,1
852,9.954273568693909e-08,1.0745380149674388e-07,1,1,1
853,7.601782427582209e-08,1.8611544365878127e-07,1,1,1
854,9.35725150725568e-08,4.2146848510894035e-08,1,1,1
855,1.1564241084930615e-07,1.8730469182098736e-07,1,1,1
856,3.0791128759965645e-08,1.534168443230839e-07,1,1,1
857,9.025366400963e-08,9.185692672385244e-08,1,1,1
858,1.8681377922526692e-07,1.2287812309317777e-07,1,1,1
859,7.342687741100003e-08,1.0536712127723512e-07,1,1,1
860,9.667150082193018e-08,2.1073424255447017e-08,1,1,1
861,1.5162782244341148e-07,2.2302015940987762e-07,1,1,1
862,6.930584367361363e-08,1.429269171748377e-07,1,1,1
863,1.2408683207656264e-07,2.3276357876976346e-07,1,1,1
864,1.3689547731789395e-07,1.9314112360500902e-07,1,1,1
865,3.466950629720752e-08,2.5288109106536486e-07,1,1,1
866,4.691056998822047e-08,9.65705618025044e-08,1,1,1
867,1.1713112669553513e-07,8.688795409866128e-08,1,1,1
868,1.1511940618351054e-07,1.8371385344770506e-07,1,1,1
869,8.617241427571623e-08,1.3493575361575816e-07,1,1,1
870,3.9678032444914133e-07,1.264405455326822e-07,1,1,1
871,1.3387092309612615e-07,1.2105760581248948e-07,1,1,1
872,1.4007062817949865e-07,1.576990670600291e-07,1,1,1
873,2.908119953872509e-08,1.3818768405162858e-07,1,1,1
874,1.6983814235465757e-07,9.884312124119404e-08,1,1,1
875,6.198191593007951e-08,4.2146848510894035e-08,1,1,1
876,3.669094772458332e-08,1.9880628681371146e-07,1,1,1
877,1.0139304516042051e-07,1.1542389828584848e-07,1,1,1
878,1.0867649427691006e-07,1.332800374925012e-07,1,1,1
879,2.5195433010580613e-07,1.2818463544611084e-07,1,1,1
880,1.5579641070531926e-07,1.2105760581248948e-07,1,1,1
881,5.7413238331864374e-08,1.576990670600291e-07,1,1,1
882,6.52185528106704e-08,1.6858739404357632e-07,1,1,1
883,7.904560080293392e-08,1.7631291696726156e-07,1,1,1
884,3.451160203557874e-08,1.9198803196437874e-07,1,1,1
885,1.138754500186396e-07,1.8128044993574107e-07,1,1,1
886,1.0515336148054866e-07,8.429369702178808e-08,1,1,1
887,1.5009430361802696e-07,1.490116119384767e-07,1,1,1
888,1.0267109427087728e-07,1.7504900879369298e-07,1,1,1
889,8.703829243867496e-08,4.712160915387242e-08,1,1,1
890,5.1115201122499764e-08,2.2988391847225347e-07,1,1,1
891,3.8009397855628655e-08,2.11785292678355e-07,1,1,1
892,1.0322700476456247e-07,1.0323827311807144e-07,1,1,1
893,2.256922998096713e-07,5.575503985246929e-08,1,1,1
894,1.0963982490473228e-07,1.1348386266624797e-07,1,1,1
895,4.118538617679691e-08,1.1542389828584848e-07,1,1,1
896,1.9720658924298047e-07,2.384185791015631e-07,1,1,1
