target_id,pos_error_m,rot_error_rad,converged_loose,converged_medium,converged_strict
314,9.420008383988861e-08,1.7504900879369298e-07,1,1,1
315,1.099573472528621e-07,9.424321830774487e-08,1,1,1
316,2.669947912549263e-07,1.3493575361575816e-07,1,1,1
317,1.848583106305046e-07,9.185692672385244e-08,1,1,1
318,6.34587289930305e-08,1.2990531157078375e-07,1,1,1
319,1.858897568774014e-07,1.1920928955078133e-07,1,1,1
320,3.7986863064259057e-08,1.0323827311807144e-07,1,1,1
321,1.164778903738643e-08,1.3160349229466696e-07,1,1,1
322,2.2326064011492175e-07,1.1542389828584848e-07,1,1,1
323,4.609996941219996e-07,1.8128044993574107e-07,1,1,1
324,9.22834867193373e-08,7.300048299977716e-08,1,1,1
325,6.012158491082708e-08,7.300048299977716e-08,1,1,1
326,3.430067005575251e-08,8.940696716308596e-08,1,1,1
327,8.7204986051159e-08,8.940696716308596e-08,1,1,1
328,8.878523972190077e-08,5.960464477539064e-08,1,1,1
329,1.247438464738879e-07,4.712160915387242e-08,1,1,1
330,4.832356872031816e-08,6.322027276634106e-08,1,1,1
331,7.667247264704822e-08,1.1920928955078133e-07,1,1,1
332,2.486023815429997e-07,1.99920056238752e-07,1,1,1
333,1.3173414809628765e-07,2.4027400458748843e-07,1,1,1
334,7.724386610768997e-08,2.9802322387695312e-08,1,1,1
335,3.339065813734624e-08,1.332800374925012e-07,1,1,1
336,4.2411131495937345e-07,5.960464477539064e-08,1,1,1
337,8.847088085440154e-08,1.2105760581248948e-07,1,1,1
338,1.9975069204293776e-08,2.0967792390987746e-07,1,1,1
339,1.6262221090539535e-07,1.4136482746161737e-07,1,1,1
340,5.81849314192137e-08,7.884953353001449e-08,1,1,1
341,3.1934429374593666e-07,1.1920928955078133e-07,1,1,1
342,4.893348177550833e-08,1.6323404237781964e-07,1,1,1
343,5.310532211131892e-07,1.1733186057227575e-07,1,1,1
344,1.1228624723838576e-07,2.9802322387695312e-08,1,1,1
345,9.258788265420558e-08,8.429369702178808e-08,1,1,1
346,1.1526855382807817e-07,7.300048299977716e-08,1,1,1
347,6.11783514268225e-08,5.16191365590357e-08,1,1,1
348,6.125909373474859e-08,2.0431442857983876e-07,1,1,1
349,2.687487058157359e-07,1.264405455326822e-07,1,1,1
350,3.119318575457464e-07,1.5196262340524166e-07,1,1,1
351,2.0419724248600664e-07,1.0745380149674388e-07,1,1,1
352,8.051897787080166e-08,8.688795409866128e-08,1,1,1
353,3.7135898675349006e-07,9.185692672385244e-08,1,1,1
354,1.9834168876930377e-07,1.1151007970493862e-07,1,1,1
355,3.3747804836080685e-07,8.161702118890975e-08,1,1,1
356,1.5292714510360094e-07,1.4751396978812924e-07,1,1,1
357,1.2075429483623365e-07,4.2146848510894035e-08,1,1,1
358,3.829329568325135e-08,2.1696418193818725e-07,1,1,1
359,4.8642832207702994e-08,1.4136482746161737e-07,1,1,1
360,9.575336211005589e-08,1.0536712127723512e-07,1,1,1
361,1.6642037707902626e-07,1.8371385344770506e-07,1,1,1
362,1.3589184321455937e-07,1.2990531157078375e-07,1,1,1
363,2.2231067354685595e-07,1.2990531157078375e-07,1,1,1
364,6.055461079913262e-08,1.5196262340524166e-07,1,1,1
365,1.1397284738471676e-07,1.9314112360500902e-07,1,1,1
366,1.6651487027601562e-07,8.688795409866128e-08,1,1,1
367,5.471733599029941e-08,1.1348386266624797e-07,1,1,1
368,1.0275865915035074e-07,1.490116119384767e-07,1,1,1
369,1.0707639947464305e-07,1.6858739404357632e-07,1,1,1
370,1.7538811979851754e-07,1.0745380149674388e-07,1,1,1
371,1.520582828804333e-07,1.6323404237781964e-07,1,1,1
372,1.4515552339352833e-07,2.1283115233608674e-07,1,1,1
373,3.202793445934357e-07,1.2287812309317777e-07,1,1,1
374,9.95104597181021e-08,9.65705618025044e-08,1,1,1
375,1.1431328518030952e-07,8.940696716308596e-08,1,1,1
376,5.6979313398229523e-08,2.439425221643588e-07,1,1,1
