target_id,pos_error_m,rot_error_rad,converged_loose,converged_medium,converged_strict
62,1.344514679350287e-07,1.8611544365878127e-07,1,1,1
63,4.64908119631263e-08,2.269677253324963e-07,1,1,1
64,5.39216848856898e-08,2.965293637235831e-07,1,1,1
65,6.554482979077247e-08,1.3818768405162858e-07,1,1,1
66,7.907554539863441e-08,1.2287812309317777e-07,1,1,1
67,6.09633920165952e-08,1.1920928955078133e-07,1,1,1
68,7.482204699380956e-08,7.300048299977716e-08,1,1,1
69,8.413557740487367e-08,1.6323404237781964e-07,1,1,1
70,5.704957387342216e-08,1.6186804311275822e-07,1,1,1
71,7.864353993231975e-08,1.9082797281243975e-07,1,1,1
72,3.276105956848569e-08,6.989264130329237e-08,1,1,1
73,5.648436658714103e-08,3.513641989991563e-07,1,1,1
74,8.24717780811251e-08,5.960464477539064e-08,1,1,1
75,6.144457961601687e-08,2.2101993820356363e-07,1,1,1
76,3.0780573744208517e-08,1.1348386266624797e-07,1,1,1
77,5.669041744956158e-08,2.5288109106536486e-07,1,1,1
78,8.82324034609588e-08,2.149076029934881e-07,1,1,1
79,1.247645960055587e-07,2.9876735293512787e-07,1,1,1
80,5.792832044881591e-08,1.9428737179048833e-07,1,1,1
81,4.7010615303686103e-08,2.682209014892586e-07,1,1,1
82,5.5336207648560326e-08,1.7120130796843874e-07,1,1,1
83,7.56329625710883e-08,9.424321830774487e-08,1,1,1
84,8.387546683035001e-08,7.884953353001449e-08,1,1,1
85,5.636208612867179e-08,1.460009659995544e-07,1,1,1
86,8.85655060724792e-08,9.65705618025044e-08,1,1,1
87,6.932986533606379e-08,2.1696418193818725e-07,1,1,1
88,5.4099775671115195e-08,2.45756246186356e-07,1,1,1
89,7.90249785898135e-08,1.9428737179048833e-07,1,1,1
90,1.002172015184092e-07,2.2302015940987762e-07,1,1,1
91,9.409109639814378e-08,5.16191365590357e-08,1,1,1
92,6.547986555609571e-08,1.3818768405162858e-07,1,1,1
93,6.168936142421156e-08,2.747638361839329e-07,1,1,1
94,1.0691563152342058e-07,1.0950072449966577e-07,1,1,1
95,8.095525735324271e-08,1.3160349229466696e-07,1,1,1
96,1.1325138232337892e-07,1.1920928955078133e-07,1,1,1
97,5.452140803099334e-08,3.2167186058942965e-07,1,1,1
98,1.0962325360274549e-07,1.7377590819732272e-07,1,1,1
99,3.377370926177343e-08,1.9198803196437874e-07,1,1,1
100,7.290031062459143e-08,2.537576312709815e-07,1,1,1
101,5.2440389814937744e-08,2.269677253324963e-07,1,1,1
102,1.1841612423917748e-07,2.0431442857983876e-07,1,1,1
103,6.158892478548454e-08,3.2098083538618844e-07,1,1,1
104,1.230224101793116e-07,9.424321830774487e-08,1,1,1
105,6.926780523583004e-08,1.9768624248238833e-07,1,1,1
106,1.5491583214365314e-07,2.149076029934881e-07,1,1,1
107,1.304633096691088e-07,1.9655981597711058e-07,1,1,1
108,8.111724258054467e-08,5.16191365590357e-08,1,1,1
109,6.562833265604703e-08,2.4119636500237414e-07,1,1,1
110,1.1797616254187706e-07,2.384185791015631e-07,1,1,1
111,7.008227849057969e-08,2.580956827951792e-07,1,1,1
112,9.262350354942897e-08,9.424321830774487e-08,1,1,1
113,5.3772477404573875e-08,1.6049041769309372e-07,1,1,1
114,9.17531817154424e-08,2.49344118396663e-07,1,1,1
115,1.0457130364183795e-07,1.460009659995544e-07,1,1,1
116,7.17013827686847e-08,2.580956827951792e-07,1,1,1
117,1.174447068112812e-07,9.185692672385244e-08,1,1,1
118,2.469057810527953e-08,2.9802322387695312e-08,1,1,1
119,8.182032838764508e-08,1.698993779866605e-07,1,1,1
120,5.971747952995864e-08,2.511188320272082e-07,1,1,1
121,2.4793731362089926e-08,2.1900144899933185e-07,1,1,1
122,6.101795848935814e-08,2.7637536810325784e-07,1,1,1
123,7.908085674353433e-08,9.185692672385244e-08,1,1,1
124,1.3802697044515848e-07,6.329047853230136e-07,1,1,1
125,1.3386731363031513e-07,1.7504900879369298e-07,1,1,1
126,2.0880531711742816e-07,3.139869497076506e-07,1,1,1
127,5.866444675947733e-08,1.6049041769309372e-07,1,1,1
128,4.2031833693456714e-08,1.3657139822709094e-07,1,1,1
129,1.2707031001242658e-07,1.576990670600291e-07,1,1,1
130,3.768718376472797e-08,1.4751396978812924e-07,1,1,1
131,2.8986547158181833e-08,5.575503985246929e-08,1,1,1
132,7.666256010535562e-08,1.1542389828584848e-07,1,1,1
133,4.289155743819036e-08,5.16191365590357e-08,1,1,1
134,6.671233480370798e-08,9.014894641789607e-07,1,1,1
135,8.633485438753898e-09,6.664001874625058e-08,1,1,1
136,3.5819181025823096e-08,1.0745380149674388e-07,1,1,1
137,6.756437647750008e-08,2.2302015940987762e-07,1,1,1
138,1.855399186730357e-08,1.8848643661548996e-07,1,1,1
139,2.5150919949710872e-08,1.8371385344770506e-07,1,1,1
140,9.123239992874064e-08,7.884953353001449e-08,1,1,1
141,1.8290757539862792e-08,1.7120130796843874e-07,1,1,1
142,8.210417745175713e-08,1.9082797281243975e-07,1,1,1
143,1.015462046046661e-07,3.6983709472390795e-07,1,1,1
144,1.5370563616974865e-07,2.053983323587514e-07,1,1,1
145,1.8870631358569943e-08,1.5628469708117136e-07,1,1,1
146,6.554589572774295e-08,5.960464477539064e-08,1,1,1
147,1.4114680470465985e-07,1.2105760581248948e-07,1,1,1
148,1.0822326911849457e-07,3.722308873175641e-07,1,1,1
149,2.6880673268297106e-08,4.2146848510894035e-08,1,1,1
150,8.408276009213804e-08,2.7717762049642705e-07,1,1,1
151,6.324438308187278e-08,1.7504900879369298e-07,1,1,1
152,2.2763293561513805e-08,2.1387189767371642e-07,1,1,1
153,3.244000327552229e-08,5.16191365590357e-08,1,1,1
154,2.230333567617126e-08,1.8848643661548996e-07,1,1,1
155,1.672854338874672e-08,1.2990531157078375e-07,1,1,1
156,1.5434359040709292e-07,9.424321830774487e-08,1,1,1
157,5.136348001997465e-08,8.429369702178808e-08,1,1,1
158,5.503588241708836e-08,9.65705618025044e-08,1,1,1
159,7.165904467077836e-08,1.1348386266624797e-07,1,1,1
160,5.721789096545994e-08,8.940696716308596e-08,1,1,1
161,8.595022973197326e-09,1.3978528260658483e-07,1,1,1
162,2.524430787784867e-08,6.989264130329237e-08,1,1,1
163,7.47955883501975e-08,1.429269171748377e-07,1,1,1
164,1.0574924531972997e-07,1.3160349229466696e-07,1,1,1
165,4.9703329216437995e-08,9.185692672385244e-08,1,1,1
166,5.7411822038700235e-08,1.264405455326822e-07,1,1,1
167,2.6195515910333006e-08,9.185692672385244e-08,1,1,1
168,5.910095036115234e-08,1.5628469708117136e-07,1,1,1
169,3.187667110755549e-08,8.429369702178808e-08,1,1,1
170,2.406190128401821e-08,1.7120130796843874e-07,1,1,1
171,6.825163380690802e-08,1.5628469708117136e-07,1,1,1
172,3.493751239899073e-08,8.161702118890975e-08,1,1,1
173,6.737584901575096e-08,6.664001874625058e-08,1,1,1
174,4.7113111960923984e-08,4.2146848510894035e-08,1,1,1
175,5.1348027129374876e-08,1.5196262340524166e-07,1,1,1
176,8.217506821643492e-08,1.6323404237781964e-07,1,1,1
177,1.021629109872316e-08,5.960464477539064e-08,1,1,1
178,1.7241009359794398e-08,0.0,1,1,1
179,7.525022449943452e-08,1.1542389828584848e-07,1,1,1
180,9.45126044792886e-08,4.313622363248539e-07,1,1,1
181,7.103334660930278e-08,1.1151007970493862e-07,1,1,1
182,3.419196946497387e-08,6.664001874625058e-08,1,1,1
183,1.0349057470353313e-07,1.264405455326822e-07,1,1,1
184,2.6412317688989514e-08,2.3276357876976346e-07,1,1,1
185,1.0195907700767671e-07,1.2818463544611084e-07,1,1,1
186,8.474910154946982e-08,1.429269171748377e-07,1,1,1
187,3.601837238393585e-08,6.322027276634106e-08,1,1,1
188,2.5801984182997772e-08,5.575503985246929e-08,1,1,1
189,3.827238645427129e-08,1.3978528260658483e-07,1,1,1
190,4.212811008443417e-08,1.3978528260658483e-07,1,1,1
191,2.6756923401562757e-08,2.1073424255447017e-08,1,1,1
192,6.535242398112127e-08,8.429369702178808e-08,1,1,1
193,1.9233437081251948e-08,2.9802322387695312e-08,1,1,1
194,6.905685018689438e-08,8.161702118890975e-08,1,1,1
195,4.858095026403809e-08,6.664001874625058e-08,1,1,1
196,4.280173031229459e-08,6.989264130329237e-08,1,1,1
197,4.9958301811659e-08,1.1151007970493862e-07,1,1,1
198,6.484175696601195e-08,1.6726511955740805e-07,1,1,1
199,6.447251867339288e-08,1.6049041769309372e-07,1,1,1
200,6.037387843751028e-08,1.0323827311807144e-07,1,1,1
201,6.598243930397129e-08,7.598131170262078e-08,1,1,1
202,7.686382948190952e-08,1.429269171748377e-07,1,1,1
203,1.012815991896795e-07,2.1073424255447017e-08,1,1,1
204,4.227061835928194e-08,8.688795409866128e-08,1,1,1
205,1.2212378759416276e-07,1.0745380149674388e-07,1,1,1
206,1.6557319431520702e-07,1.1151007970493862e-07,1,1,1
207,3.178015158105995e-08,1.659323085197815e-07,1,1,1
208,8.02270629108744e-08,1.1733186057227575e-07,1,1,1
209,2.9277602935646422e-08,5.960464477539064e-08,1,1,1
210,3.216993485714058e-08,7.300048299977716e-08,1,1,1
211,3.80219335364673e-08,1.0323827311807144e-07,1,1,1
212,1.8131551197344966e-07,2.5895457263265276e-07,1,1,1
213,5.5042970862947627e-08,1.534168443230839e-07,1,1,1
214,2.1147416415727934e-08,6.989264130329237e-08,1,1,1
215,4.891558998785345e-08,2.5723392518806633e-07,1,1,1
216,9.996728794306132e-08,1.7504900879369298e-07,1,1,1
217,1.0036022907570682e-07,1.7249341164216756e-07,1,1,1
218,6.837054626186088e-08,1.7249341164216756e-07,1,1,1
219,1.2237064777668969e-08,8.688795409866128e-08,1,1,1
220,9.326996055738977e-08,6.989264130329237e-08,1,1,1
221,5.1697986362551767e-08,2.1798519549262258e-07,1,1,1
222,5.459776642321703e-08,1.8966081829902343e-07,1,1,1
223,3.075486760542544e-08,1.429269171748377e-07,1,1,1
224,7.642864299654264e-08,1.8128044993574107e-07,1,1,1
225,3.466349809672035e-08,6.664001874625058e-08,1,1,1
226,5.427699436841788e-08,1.698993779866605e-07,1,1,1
227,4.887116098900742e-08,7.884953353001449e-08,1,1,1
228,3.500378492714673e-08,1.2105760581248948e-07,1,1,1
229,1.1384285055161576e-07,1.3818768405162858e-07,1,1,1
230,6.282536233644516e-08,1.659323085197815e-07,1,1,1
231,7.775649128839534e-08,7.598131170262078e-08,1,1,1
232,1.9065671279433156e-08,1.5628469708117136e-07,1,1,1
233,6.041764846553872e-08,1.1151007970493862e-07,1,1,1
234,6.631858134469123e-08,1.8128044993574107e-07,1,1,1
235,1.1775751152346898e-07,1.2990531157078375e-07,1,1,1
236,8.236463765777894e-08,1.698993779866605e-07,1,1,1
237,8.19935274755655e-08,9.65705618025044e-08,1,1,1
238,7.991332304043462e-08,1.0323827311807144e-07,1,1,1
239,3.768668250354202e-08,2.4027400458748843e-07,1,1,1
240,3.384967364692928e-08,1.7249341164216756e-07,1,1,1
241,4.670989091886251e-08,9.65705618025044e-08,1,1,1
242,2.6978532798628362e-08,5.575503985246929e-08,1,1,1
243,9.508214965480296e-08,8.161702118890975e-08,1,1,1
244,2.9272261242710564e-08,1.444721179430584e-07,1,1,1
245,3.3637527079197135e-08,7.300048299977716e-08,1,1,1
246,2.671850402744994e-08,2.9802322387695312e-08,1,1,1
247,3.9126500603166063e-08,1.0745380149674388e-07,1,1,1
248,1.2203383042051955e-07,1.5485740967710726e-07,1,1,1
249,6.371914426096778e-08,1.3493575361575816e-07,1,1,1
250,6.622948367947615e-08,1.9542689693874154e-07,1,1,1
251,8.027533438958883e-09,9.424321830774487e-08,1,1,1
252,6.807756256402622e-08,1.2105760581248948e-07,1,1,1
253,9.879460687677592e-08,1.490116119384767e-07,1,1,1
254,1.574753604890899e-07,1.5628469708117136e-07,1,1,1
255,6.813981467844201e-08,1.2105760581248948e-07,1,1,1
256,3.8232304333290516e-08,1.9082797281243975e-07,1,1,1
257,3.345764874459439e-08,2.2101993820356363e-07,1,1,1
258,3.0913708580979284e-08,1.332800374925012e-07,1,1,1
259,7.638268219362042e-08,6.664001874625058e-08,1,1,1
260,5.395764008484449e-08,8.688795409866128e-08,1,1,1
261,5.105406824456389e-08,1.0536712127723512e-07,1,1,1
262,4.574574860267596e-08,1.3978528260658483e-07,1,1,1
263,8.759147164191596e-08,1.6858739404357632e-07,1,1,1
264,1.197249527582031e-07,7.884953353001449e-08,1,1,1
265,4.9627107976833576e-08,1.6458870496134868e-07,1,1,1
266,2.7509993685983314e-08,6.664001874625058e-08,1,1,1
267,5.731845237336178e-08,2.4303058430999715e-07,1,1,1
268,1.2914696249854719e-08,1.264405455326822e-07,1,1,1
269,2.679345710970397e-08,2.269677253324963e-07,1,1,1
270,2.656221142566163e-08,1.6186804311275822e-07,1,1,1
271,6.751746177762177e-08,1.8128044993574107e-07,1,1,1
272,8.051207329656532e-08,3.024605383006411e-07,1,1,1
273,6.219664138131702e-08,9.65705618025044e-08,1,1,1
274,3.215942359987297e-08,2.9802322387695312e-08,1,1,1
275,5.670671928466483e-08,1.9314112360500902e-07,1,1,1
276,3.263623438678284e-08,1.3818768405162858e-07,1,1,1
277,9.215002445655005e-08,2.1073424255447054e-07,1,1,1
278,3.561349180671369e-08,2.0861625671386756e-07,1,1,1
279,3.387971128960381e-08,1.460009659995544e-07,1,1,1
280,6.202580670040491e-08,9.65705618025044e-08,1,1,1
281,6.499491089182758e-08,5.16191365590357e-08,1,1,1
282,1.0940595604898957e-07,7.300048299977716e-08,1,1,1
283,2.4760613575690517e-08,9.884312124119404e-08,1,1,1
284,5.863838908556133e-08,2.0322474385776937e-07,1,1,1
285,7.206117713809663e-08,2.021291846968317e-07,1,1,1
286,6.492407152342198e-08,1.0950072449966577e-07,1,1,1
287,7.435678868085675e-08,1.5196262340524166e-07,1,1,1
288,6.316199534078914e-08,9.884312124119404e-08,1,1,1
289,2.217130410344377e-08,2.0861625671386756e-07,1,1,1
290,3.166067123739513e-08,6.664001874625058e-08,1,1,1
291,5.435382020623972e-08,1.2105760581248948e-07,1,1,1
292,5.995061852097755e-08,7.598131170262078e-08,1,1,1
293,3.577591559335969e-08,6.664001874625058e-08,1,1,1
294,7.89004497768794e-08,2.45756246186356e-07,1,1,1
295,1.8084747460471927e-08,9.65705618025044e-08,1,1,1
296,7.077597859956601e-08,8.940696716308596e-08,1,1,1
297,1.4643586830689542e-07,1.3657139822709094e-07,1,1,1
298,6.903154660845058e-08,1.7377590819732272e-07,1,1,1
299,6.593920833235617e-08,1.0323827311807144e-07,1,1,1
300,1.4783302636791264e-07,5.960464477539064e-08,1,1,1
301,8.743630517929498e-08,4.712160915387242e-08,1,1,1
302,7.096047912233272e-08,1.6323404237781964e-07,1,1,1
303,9.525829179982078e-08,2.7957056521317034e-07,1,1,1
304,4.500508587902579e-08,1.7631291696726156e-07,1,1,1
305,6.921648830830164e-08,1.0745380149674388e-07,1,1,1
306,3.0185766113149826e-08,1.7756782901008428e-07,1,1,1
307,5.941788215599112e-08,1.0536712127723512e-07,1,1,1
308,9.889000566605328e-08,1.332800374925012e-07,1,1,1
309,2.27600952056299e-08,2.1283115233608674e-07,1,1,1
310,5.636714044860998e-08,1.7120130796843874e-07,1,1,1
311,7.568840512568481e-08,1.0950072449966577e-07,1,1,1
312,1.0023151249005708e-07,1.7631291696726156e-07,1,1,1
313,5.951975304639994e-08,4.2146848510894035e-08,1,1,1
314,7.374813969019344e-08,8.940696716308596e-08,1,1,1
315,6.618882181709588e-08,3.6500241499888574e-08,1,1,1
316,9.246622415686672e-08,1.0106459234841571e-07,1,1,1
317,9.560109115556079e-08,1.1920928955078133e-07,1,1,1
318,3.6138773123878245e-08,1.2287812309317777e-07,1,1,1
319,6.80663070525179e-08,1.7120130796843874e-07,1,1,1
320,1.6657558379696162e-07,2.3654860059004396e-07,1,1,1
321,7.750365655896987e-08,1.7631291696726156e-07,1,1,1
322,2.172383547639781e-08,1.2990531157078375e-07,1,1,1
323,9.928184150809469e-08,9.424321830774487e-08,1,1,1
324,4.099016251156955e-08,1.2105760581248948e-07,1,1,1
325,6.620199708608528e-08,2.5288109106536486e-07,1,1,1
326,1.0574006101489906e-08,9.884312124119404e-08,1,1,1
327,1.7029759759304164e-08,8.940696716308596e-08,1,1,1
328,2.5050496563359458e-08,1.3978528260658483e-07,1,1,1
329,5.312224112278921e-08,8.161702118890975e-08,1,1,1
330,7.898156821800662e-08,1.1542389828584848e-07,1,1,1
331,6.404606996758709e-08,5.575503985246929e-08,1,1,1
332,7.200480117264225e-08,2.1900144899933185e-07,1,1,1
333,4.2038774763402e-08,4.2146848510894035e-08,1,1,1
334,9.349515628550664e-08,1.3978528260658483e-07,1,1,1
335,6.938428058485234e-08,1.429269171748377e-07,1,1,1
336,4.656437101964324e-08,6.664001874625058e-08,1,1,1
337,4.8960063059382734e-08,1.6858739404357632e-07,1,1,1
338,1.0991802600484933e-08,7.598131170262078e-08,1,1,1
339,8.025946407191354e-08,1.1542389828584848e-07,1,1,1
340,3.578022154530605e-08,1.0950072449966577e-07,1,1,1
341,6.404275075139326e-08,6.322027276634106e-08,1,1,1
342,2.814437919687361e-08,1.5485740967710726e-07,1,1,1
343,8.521507978657377e-09,2.3560804576936265e-07,1,1,1
344,9.449869003876292e-08,6.322027276634106e-08,1,1,1
345,4.324866715565584e-08,1.429269171748377e-07,1,1,1
346,7.582848469044263e-08,7.300048299977716e-08,1,1,1
347,6.427990022650231e-08,9.65705618025044e-08,1,1,1
348,2.7749712341823065e-08,1.332800374925012e-07,1,1,1
349,1.070569215300998e-07,1.1542389828584848e-07,1,1,1
350,5.7177001943538965e-08,2.9802322387695312e-08,1,1,1
351,5.4116704254890576e-08,1.1542389828584848e-07,1,1,1
352,6.967506520395615e-08,5.16191365590357e-08,1,1,1
353,6.041064161422484e-08,1.7120130796843874e-07,1,1,1
354,6.841937358252844e-08,2.2598729860936304e-07,1,1,1
355,3.46559200546366e-08,2.546311540996299e-07,1,1,1
356,4.115120676268925e-08,1.2287812309317777e-07,1,1,1
357,6.613522314110471e-08,6.989264130329237e-08,1,1,1
358,4.238993337776181e-08,1.0745380149674388e-07,1,1,1
359,3.9511634234602906e-08,1.2818463544611084e-07,1,1,1
360,1.0930308328044237e-07,9.424321830774487e-08,1,1,1
361,1.593842279437989e-07,2.511188320272082e-07,1,1,1
362,7.203126996534376e-08,8.429369702178808e-08,1,1,1
363,1.773279127364305e-08,9.424321830774487e-08,1,1,1
364,5.542996543470119e-08,8.429369702178808e-08,1,1,1
365,3.43978880854156e-08,1.6049041769309372e-07,1,1,1
366,4.9277858418608765e-08,1.8848643661548996e-07,1,1,1
367,7.002313693555208e-08,4.2146848510894035e-08,1,1,1
368,5.4769420553701666e-08,8.161702118890975e-08,1,1,1
369,4.549384484887377e-08,1.6458870496134868e-07,1,1,1
370,1.511328248977107e-08,1.6858739404357632e-07,1,1,1
371,3.345518415726739e-08,2.0647654623614315e-07,1,1,1
372,2.131837033804903e-07,2.9802322387695312e-08,1,1,1
373,5.4385947254876536e-08,1.460009659995544e-07,1,1,1
374,2.9794910221236513e-08,1.3160349229466696e-07,1,1,1
375,4.0156587708093164e-08,9.185692672385244e-08,1,1,1
376,4.560424802460643e-08,1.460009659995544e-07,1,1,1
377,2.7775504218014754e-08,1.444721179430584e-07,1,1,1
378,5.1652763488357726e-08,6.322027276634106e-08,1,1,1
379,7.358781214206028e-08,6.664001874625058e-08,1,1,1
380,5.417266148309984e-08,5.16191365590357e-08,1,1,1
381,6.882724711879842e-08,1.8611544365878127e-07,1,1,1
382,2.6692466290452725e-07,1.490116119384767e-07,1,1,1
383,3.2646508372754355e-08,1.7120130796843874e-07,1,1,1
384,3.49795598225289e-08,1.2287812309317777e-07,1,1,1
385,4.02676980367043e-08,1.0323827311807144e-07,1,1,1
386,1.0321172210647201e-07,1.0745380149674388e-07,1,1,1
387,4.375445740756697e-08,8.940696716308596e-08,1,1,1
388,5.5061809482315525e-08,9.884312124119404e-08,1,1,1
389,3.239053618707195e-08,4.2146848510894035e-08,1,1,1
390,3.359609703225599e-08,1.2990531157078375e-07,1,1,1
391,8.26329993146751e-08,5.960464477539064e-08,1,1,1
392,8.365670824707368e-08,7.598131170262078e-08,1,1,1
393,6.649050556756895e-08,6.989264130329237e-08,1,1,1
394,1.9177361999354786e-08,1.3493575361575816e-07,1,1,1
395,9.156549886853379e-08,6.664001874625058e-08,1,1,1
396,2.7386742500347745e-08,5.960464477539064e-08,1,1,1
397,6.305734179615042e-08,8.940696716308596e-08,1,1,1
398,3.003012191489903e-08,1.0536712127723512e-07,1,1,1
399,3.6660056731656204e-08,2.7877519926234735e-07,1,1,1
400,2.8822732391279793e-08,1.0106459234841571e-07,1,1,1
401,5.2161826378099273e-08,1.1151007970493862e-07,1,1,1
402,5.370599259846476e-08,1.2990531157078375e-07,1,1,1
403,7.331453382700449e-08,2.0861625671386756e-07,1,1,1
404,4.750611708136707e-08,1.2990531157078375e-07,1,1,1
405,2.2532647122297708e-08,1.1348386266624797e-07,1,1,1
406,3.538957204388994e-08,1.8371385344770506e-07,1,1,1
407,3.96711798169244e-08,1.2990531157078375e-07,1,1,1
408,4.225836471955235e-08,1.1733186057227575e-07,1,1,1
409,1.7017463797427697e-07,2.4845200777848226e-07,1,1,1
410,5.1450788983782235e-08,1.3978528260658483e-07,1,1,1
411,7.820836513799777e-08,7.300048299977716e-08,1,1,1
412,6.501898603054239e-08,1.6858739404357632e-07,1,1,1
413,3.2585526490619985e-08,1.332800374925012e-07,1,1,1
414,7.586836829934275e-08,1.2287812309317777e-07,1,1,1
415,5.4679834562274014e-08,1.1151007970493862e-07,1,1,1
416,3.4768062569632976e-08,9.65705618025044e-08,1,1,1
417,1.6158443767137046e-07,8.940696716308596e-08,1,1,1
418,2.0683173934991806e-08,1.0745380149674388e-07,1,1,1
419,5.278031440491786e-08,2.159383408157448e-07,1,1,1
420,3.2329780599324027e-08,9.185692672385244e-08,1,1,1
421,5.8415962041930625e-08,1.0323827311807144e-07,1,1,1
422,1.8833903301569413e-07,2.2401357260902137e-07,1,1,1
423,6.667300249528753e-08,1.3818768405162858e-07,1,1,1
424,5.445974433549955e-08,1.0106459234841571e-07,1,1,1
425,4.6370221616693764e-07,9.424321830774487e-08,1,1,1
426,5.665937027210727e-08,1.1151007970493862e-07,1,1,1
427,1.5248503640731094e-07,1.9880628681371146e-07,1,1,1
428,6.457632117195737e-08,1.5485740967710726e-07,1,1,1
429,1.3648260315022178e-07,1.490116119384767e-07,1,1,1
430,1.0583431258178316e-07,4.707446396032411e-07,1,1,1
431,1.0470863376213472e-07,2.9124051758188207e-07,1,1,1
432,4.638725734957033e-08,1.2287812309317777e-07,1,1,1
433,9.626985506213887e-08,1.5628469708117136e-07,1,1,1
434,1.0677305782172079e-07,1.8128044993574107e-07,1,1,1
435,3.219749627101603e-08,5.16191365590357e-08,1,1,1
436,1.3271997589800572e-07,3.7873581132706733e-07,1,1,1
437,1.2028259052454367e-07,5.870376707193998e-07,1,1,1
438,5.766302416860579e-08,5.16191365590357e-08,1,1,1
439,5.3180875301702794e-08,1.1920928955078133e-07,1,1,1
440,1.7218054051559792e-08,1.6323404237781964e-07,1,1,1
441,4.848704770225308e-08,9.424321830774487e-08,1,1,1
442,8.164958716198557e-08,1.6458870496134868e-07,1,1,1
443,1.2752205550519645e-07,9.424321830774487e-08,1,1,1
444,5.1822071886290944e-08,2.6236201616613655e-07,1,1,1
445,3.9114131603469716e-08,1.9198803196437874e-07,1,1,1
446,6.824807142113385e-08,1.3818768405162858e-07,1,1,1
447,9.792827130880919e-08,4.39015622814189e-07,1,1,1
448,7.877980598303593e-08,2.706930357901008e-07,1,1,1
449,6.415033913596619e-08,1.0106459234841571e-07,1,1,1
450,3.619412200894456e-08,1.3657139822709094e-07,1,1,1
