target_id,pos_error_m,rot_error_rad,num_iterations,converged
404,8.288712289206e-03,1.787779419026e-03,14.000000,1
405,3.036950292474e-03,6.567918878469e-03,21.000000,1
406,1.172297074460e-03,3.590586040642e-04,23.000000,1
407,2.191554318870e-03,1.152931553354e-03,22.000000,1
408,7.437434967038e-03,2.448265181657e-03,17.000000,1
409,4.668606025733e-03,4.468516251634e-03,15.000000,1
410,4.849381357121e-03,2.154756858411e-03,16.000000,1
411,2.438041117817e-03,7.900556017292e-03,18.000000,1
412,6.480156359164e-03,2.399726822322e-03,13.000000,1
413,7.920817182044e-03,7.723171553676e-03,14.000000,1
414,6.269846769168e-03,1.335896205803e-03,18.000000,1
415,1.442852754564e-03,6.428977302350e-03,13.000000,1
416,8.264637613976e-04,1.333187424397e-03,23.000000,1
417,4.950251449716e-04,4.136967957405e-04,17.000000,1
418,7.422317620267e-04,5.257227777444e-04,21.000000,1
419,3.740290626341e-03,9.198179153057e-04,23.000000,1
420,4.545529889465e-03,1.518801698389e-03,17.000000,1
421,4.864033045600e-03,1.745392901275e-03,14.000000,1
422,9.132106123045e-03,1.934829417171e-03,15.000000,1
423,5.694537411254e-03,7.249078982965e-03,16.000000,1
424,3.398689200477e-03,5.811932906274e-03,15.000000,1
425,6.495908154982e-03,2.406942043203e-03,14.000000,1
426,3.058639249965e-03,1.216544604624e-02,13.000000,1
427,7.403864832542e-03,1.093412570730e-02,13.000000,1
428,4.539612608599e-03,2.191180219875e-03,20.000000,1
429,2.829400423010e-03,1.449014353701e-03,14.000000,1
430,5.705375399299e-03,9.877477344032e-04,14.000000,1
431,7.326388503601e-03,1.073703858657e-02,18.000000,1
432,6.442274871319e-03,2.519027717716e-03,14.000000,1
433,6.596824622898e-04,4.014923211985e-04,15.000000,1
434,9.351440267312e-03,1.230942957680e-02,19.000000,1
435,3.548528752704e-04,0.000000000000e+00,20.000000,1
436,5.021411942102e-04,1.677735243346e-03,16.000000,1
437,2.364952785720e-03,1.319049805971e-03,18.000000,1
438,9.310738467005e-03,6.636996835483e-03,19.000000,1
439,7.253491724225e-03,7.602224125726e-03,14.000000,1
440,4.974565717896e-03,2.084947095723e-03,22.000000,1
441,9.789981058764e-04,9.437520873622e-04,14.000000,1
442,5.705466160878e-03,1.265505102141e-03,20.000000,1
443,4.867674679392e-03,5.336144506320e-03,15.000000,1
444,5.908165624238e-03,9.930028850033e-04,16.000000,1
445,3.575550712593e-03,9.230467616373e-04,14.000000,1
446,8.202368600684e-03,1.352186770412e-03,17.000000,1
447,6.650140641225e-03,7.304068599872e-03,16.000000,1
448,4.633444987146e-03,1.630999990977e-03,14.000000,1
449,9.385139421760e-03,7.991142499735e-03,13.000000,1
450,6.592976834051e-03,1.276730436562e-03,13.000000,1
451,5.011477518250e-03,1.211148343518e-03,13.000000,1
452,1.194758712111e-03,7.004660790203e-04,16.000000,1
453,2.871996508949e-03,8.581926105494e-04,19.000000,1
454,4.422111396102e-03,1.166396547238e-03,25.000000,1
455,4.901085872363e-03,2.491281400697e-03,15.000000,1
456,1.608492413141e-03,1.117245941621e-03,18.000000,1
457,3.290248240363e-03,1.730613602817e-03,16.000000,1
458,2.977415313344e-03,2.232606931448e-03,14.000000,1
459,3.791325521688e-03,5.083059306143e-03,14.000000,1
460,2.781428063167e-03,1.584870290102e-03,17.000000,1
461,9.970116540006e-03,3.222189732354e-03,16.000000,1
462,7.985273693846e-03,1.131268189485e-02,14.000000,1
463,6.074274819385e-04,0.000000000000e+00,16.000000,1
464,1.141330925892e-03,1.319126419732e-03,13.000000,1
465,1.878657300865e-03,1.281227706453e-03,17.000000,1
466,4.616652947280e-03,2.833780214749e-03,14.000000,1
467,6.214483388723e-03,1.679864574584e-03,15.000000,1
468,3.077363090995e-03,2.084850237752e-03,13.000000,1
469,7.504199505345e-04,8.210389437136e-04,14.000000,1
470,1.688935929017e-03,1.320560951073e-03,14.000000,1
471,1.591085987110e-03,3.529411210783e-03,18.000000,1
472,1.930479248973e-04,0.000000000000e+00,16.000000,1
473,5.890633056076e-03,9.654723765605e-04,14.000000,1
474,3.884310408410e-03,8.449909662056e-03,12.000000,1
475,9.887193796094e-03,7.083971542468e-03,13.000000,1
