repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.4e-05,1.74451196,0.03635,255.096222,0.314208001,257.225905,0
1,1.3e-05,1.898592,0.028126,254.163391,0.200192004,256.313907,0
2,1.4e-05,1.09292805,0.022468,254.502106,0.209056005,255.864433,0
3,1.4e-05,0.895712018,0.024756,256.872742,0.207647994,258.035167,0
4,1.3e-05,0.886143982,0.017285,258.003296,0.301791996,259.256789,0
5,1.4e-05,1.337888,0.034182,256.992859,0.309408009,258.71466,0
6,1.3e-05,1.44867206,0.05606,255.687073,0.301696002,257.531809,0
7,1.8e-05,1.55123198,0.023372,264.780182,0.164544001,266.546023,0
8,2.4e-05,0.632672012,0.019169,268.346252,0.154847994,269.383041,0
9,2.4e-05,0.635839999,0.018947,267.883301,0.151488006,268.840546,0
10,1.3e-05,0.621536016,0.015374,269.202759,0.152127996,270.012316,0
11,1.4e-05,0.629599988,0.012661,270.51297,0.149120003,271.328228,0
12,1.4e-05,0.631168008,0.011907,270.408295,0.155008003,271.232446,0
13,1.3e-05,0.623008013,0.014748,270.576813,0.149792001,271.388662,0
14,1.3e-05,0.621151984,0.01239,270.790253,0.15072,271.598464,0
15,1.2e-05,0.637184024,0.011239,270.799774,0.151519999,271.627916,0
16,1.3e-05,0.62985599,0.014927,268.744904,0.159840003,269.60015,0
17,1.4e-05,0.633311987,0.018412,270.909943,0.149087995,271.728783,0
18,1.3e-05,0.624383986,0.013155,270.487091,0.160224006,271.314315,0
19,1.4e-05,0.62816,0.018185,271.177399,0.152127996,271.996819,0
20,1.3e-05,0.624639988,0.016442,270.620728,0.162047997,271.756073,0
21,1.4e-05,0.650304019,0.012627,270.435516,0.151391998,271.274876,0
22,1.3e-05,0.63440001,0.012639,270.261932,0.149504006,271.081645,0
23,1.4e-05,0.638080001,0.011203,269.778168,0.154816002,270.610898,0
24,1.2e-05,0.619679987,0.016254,271.258667,0.161952004,272.109203,0
25,1.8e-05,0.624351978,0.017525,269.054474,0.152127996,269.872962,0
26,1.4e-05,0.628095984,0.013682,270.228058,0.154303998,271.04722,0
27,1.3e-05,0.626496017,0.013108,267.55603,0.147839993,268.366343,0
28,1.4e-05,0.618239999,0.011612,270.292511,0.152480006,271.426516,0
29,1.4e-05,0.626240015,0.009694,270.023102,0.152608007,270.83902,0
