repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,2.2e-05,0.152544007,0.008642,61.3908157,0.0373440012,61.606928,46
1,2e-05,0.147936001,0.009534,59.2337608,0.0431360006,59.644593,46
2,1.4e-05,0.149248004,0.008979,59.1530876,0.0487679988,59.379099,46
3,1.3e-05,0.201567993,0.009614,58.1817284,0.0430399999,58.635117,46
4,1.3e-05,0.149023995,0.007586,58.9450226,0.0403200015,59.162764,46
5,1.4e-05,0.162655994,0.007641,59.1183662,0.0446720012,59.86876,46
6,1.3e-05,0.169919997,0.010554,58.6661453,0.0375999995,58.899926,46
7,1.3e-05,0.147679999,0.00691,58.7154236,0.0408320017,59.1719,46
8,1.5e-05,0.146752,0.005914,59.0630417,0.0369599983,59.379332,46
9,1.4e-05,0.149504006,0.007389,59.2158089,0.0403839983,59.432067,46
10,1.3e-05,0.153568,0.008503,58.7241936,0.0416320004,59.085028,46
11,1.4e-05,0.166048005,0.007473,59.2930222,0.0389439985,59.540371,46
12,1.3e-05,0.152960002,0.0081,60.5554237,0.0385919996,60.906784,46
13,1.4e-05,0.155744001,0.007014,57.8329582,0.0455680005,58.061657,46
14,1.3e-05,0.189567998,0.005835,59.7409592,0.039007999,60.128954,46
15,1.3e-05,0.147551998,0.008864,58.5955505,0.0391039997,58.914105,46
16,1.2e-05,0.151424006,0.009814,58.4482231,0.0358080007,58.971095,46
17,1.4e-05,0.157695994,0.013613,61.0559998,0.039007999,61.395541,46
18,1.3e-05,0.159104005,0.007928,60.8166084,0.0408959985,61.043734,46
19,1.4e-05,0.162111998,0.007878,60.1351051,0.0381760001,60.36191,46
20,1.2e-05,0.149728,0.008533,59.9454384,0.0388800018,60.277294,46
21,1.4e-05,0.157376006,0.007069,59.646431,0.0387200005,59.868076,46
22,1.3e-05,0.147295997,0.00655,58.8370552,0.0374399982,59.370505,46
23,1.3e-05,0.167648003,0.011054,58.0836487,0.038656,58.316626,46
24,1.4e-05,0.154495999,0.005904,59.3628807,0.0404479988,59.90367,46
25,1.4e-05,0.158112004,0.00856,59.9424629,0.0472319983,60.175622,46
26,1.3e-05,0.191967994,0.006439,61.0508156,0.0395839997,61.308886,46
27,1.4e-05,0.154016003,0.007676,58.8220177,0.040608,59.15968,46
28,1.4e-05,0.165087998,0.008112,60.5867844,0.0380799994,60.81604,46
29,1.3e-05,0.14576,0.005492,60.3849907,0.0473599993,60.605515,46
