repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,1.3e-05,0.623520017,0.010849,266.485291,0.152575999,267.295636,0
1,1.4e-05,0.636896014,0.010915,266.228668,0.146847993,267.046328,0
2,1.3e-05,0.616768003,0.009241,266.817963,0.151935995,267.622393,0
3,1.2e-05,0.649631977,0.011953,266.264801,0.152991995,267.103099,0
4,1.3e-05,0.644991994,0.011898,264.448486,0.150304005,265.279427,0
5,1.2e-05,0.62105602,0.010954,266.029205,0.153503999,266.840738,0
6,1.2e-05,0.622207999,0.014622,265.623108,0.149792001,266.430767,0
7,1.2e-05,0.626208007,0.011393,266.961395,0.153568,267.776809,0
8,1.3e-05,0.621439993,0.011289,267.494446,0.162527993,268.32343,0
9,1.4e-05,0.636223972,0.020298,265.728699,0.166751996,266.575516,0
10,1.3e-05,0.679359972,0.017703,267.804779,0.163328007,268.703759,0
11,2e-05,0.636896014,0.018937,275.339813,0.156544,276.174601,0
12,1.3e-05,0.625919998,0.017785,270.215729,0.161760002,271.047663,0
13,1.3e-05,0.650399983,0.019669,251.491455,0.186432004,252.37599,0
14,2.3e-05,0.688768029,0.021022,271.669128,0.156128004,272.555491,0
15,1.7e-05,0.633343995,0.017103,257.194946,0.247743994,258.123736,0
16,2.1e-05,1.01843202,0.0262,254.705566,0.176543996,255.9461,0
17,2.1e-05,0.664095998,0.018406,253.227844,0.249824002,254.200705,0
18,1.9e-05,0.988352001,0.032194,253.211548,0.249504,254.503821,0
19,2.2e-05,1.021088,0.029751,254.366791,0.210207999,255.756137,0
20,1.4e-05,0.957152009,0.02277,258.117615,0.184928,259.304774,0
21,1.3e-05,0.681631982,0.019612,251.578629,0.177376002,252.483273,0
22,2.5e-05,0.864192009,0.024737,253.673508,0.187647998,254.775723,0
23,2.3e-05,0.669152021,0.022243,252.66748,0.172288001,253.545449,0
24,1.3e-05,0.67158401,0.015964,254.114944,0.184992,255.010274,0
25,1.4e-05,0.763072014,0.01465,259.123688,0.162047997,260.090666,0
26,1.3e-05,0.689216018,0.01681,265.510071,0.187519997,266.691452,0
27,2.4e-05,0.653087974,0.020128,269.4021,0.15072,270.375671,0
28,2.4e-05,0.62460798,0.020746,267.290375,0.149664,268.099079,0
29,1.3e-05,0.617312014,0.009131,267.255859,0.150527999,268.05758,0
