repeat_id,host_prepare_ms,h2d_ms,graph_launch_or_kernel_launch_ms,gpu_stream_ms,d2h_ms,e2e_ms,fallback_count
0,2.6e-05,0.089759998,0.009883,30.9099846,0.0273279995,31.05803,0
1,1.8e-05,0.0839679986,0.015472,30.7326393,0.0268479995,31.151339,0
2,1.8e-05,0.0872000009,0.011947,30.4624958,0.0220800005,30.594974,0
3,1.3e-05,0.0778239965,0.006108,30.7215042,0.0278719999,30.983091,0
4,1.5e-05,0.0779519975,0.005056,29.9800968,0.0214719996,30.101727,0
5,1.3e-05,0.0764160007,0.005355,30.6499844,0.0221759994,30.77191,0
6,1.6e-05,0.0758080035,0.004884,30.5291195,0.0218240004,30.649571,0
7,1.5e-05,0.0764800012,0.005176,30.524416,0.0217599999,30.905889,0
8,2.3e-05,0.0783680007,0.010764,30.4551048,0.0230720006,30.579864,0
9,1.3e-05,0.0832320005,0.006258,30.5899849,0.0249600001,30.856833,0
10,1.4e-05,0.0832320005,0.006227,30.1543045,0.0359999985,30.448283,0
11,1.4e-05,0.344543993,0.004902,30.5678406,0.0217279997,30.958912,0
12,1.3e-05,0.0752959996,0.005047,30.8107834,0.0202559996,30.928362,0
13,1.3e-05,0.0733119994,0.003858,31.0850239,0.0234239995,31.205054,0
14,1.2e-05,0.0772159994,0.005094,30.8249607,0.0205119997,31.12984,0
15,1.2e-05,0.0746880025,0.004596,30.3413754,0.0220800005,30.460702,0
16,1.4e-05,0.0739199966,0.004048,30.6823997,0.0240000002,31.048328,0
17,1.3e-05,0.0735360011,0.004719,30.2658882,0.0218560006,30.384163,0
18,1.2e-05,0.0731839985,0.004951,30.7216644,0.0225600004,30.839863,0
19,1.3e-05,0.0757440031,0.004755,30.6565437,0.0208320003,30.774537,0
20,1.3e-05,0.0736000016,0.004264,30.5195198,0.0219199993,30.637464,0
21,1.3e-05,0.072544001,0.005053,30.4216328,0.0219839998,30.537255,0
22,1.3e-05,0.072672002,0.004477,30.4911366,0.0259520002,30.745962,0
23,1.3e-05,0.0719359964,0.0034,30.1282558,0.02128,30.243603,0
24,1.4e-05,0.0740479976,0.004176,30.5735359,0.0230080001,30.694226,0
25,1.4e-05,0.0753279999,0.005102,30.8075848,0.0218560006,30.927038,0
26,1.3e-05,0.0786560029,0.004376,30.8701763,0.0214719996,30.991737,0
27,1.4e-05,0.0799359977,0.003778,30.5556164,0.0201919992,30.786247,0
28,1.3e-05,0.0745600015,0.004793,30.7476807,0.0208320003,30.864913,0
29,1.4e-05,0.07632,0.004109,30.5972805,0.0216639992,30.962363,0
