sample_id,kind,index,value
0,T,0,0.57631595911891653
0,T,1,-0.62974662827165784
0,T,2,-0.52084460201227134
0,T,3,-0.17876615444797339
0,T,4,0.76850583922172933
0,T,5,0.20085808903505281
0,T,6,0.60749880917685117
0,T,7,1.0631792226970598
0,T,8,-0.27795447531376177
0,T,9,-0.7503833768479049
0,T,10,0.59972168328599429
0,T,11,0.74989864449308263
0,T,12,0
0,T,13,0
0,T,14,0
0,T,15,1
0,p,0,0
0,p,1,0
0,p,2,0.1273
0,p,3,0
0,p,4,0
0,p,5,0.1273
0,p,6,-0.11094963439162232
0,p,7,0.37014907886645826
0,p,8,0.60187753638649799
0,p,9,-0.10968181967904357
0,p,10,0.93689945261900154
0,p,11,0.78407618615703589
0,p,12,-0.13074428214244199
0,p,13,1.0071678324909541
0,p,14,0.69460430529411399
0,p,15,-0.17876615444797339
0,p,16,1.0631792226970598
0,p,17,0.74989864449308263
0,z,0,0
0,z,1,0
0,z,2,1
0,z,3,0.95789398635366119
0,z,4,0.28712211845744628
0,z,5,-2.0510342851533115e-10
0,z,6,0.95789398635366119
0,z,7,0.28712211845744628
0,z,8,-2.0510342851533115e-10
0,z,9,0.95789398635366119
0,z,10,0.28712211845744628
0,z,11,-2.0510342851533115e-10
0,z,12,-0.18204375508555251
0,z,13,0.60733258316294403
0,z,14,-0.77330925551358631
0,z,15,-0.52084460201227134
0,z,16,0.60749880917685117
0,z,17,0.59972168328599429
1,T,0,-0.12557800465090452
1,T,1,0.7552546710430823
1,T,2,0.6432888516176094
1,T,3,0.031258722507654157
1,T,4,0.92500811348307621
1,T,5,0.32351260047496677
1,T,6,-0.19924755286930024
1,T,7,-0.18947154360677368
1,T,8,-0.35859469424181045
1,T,9,0.5700262969385973
1,T,10,-0.73924276530791466
1,T,11,0.070197126820227551
1,T,12,0
1,T,13,0
1,T,14,0
1,T,15,1
1,p,0,0
1,p,1,0
1,p,2,0.1273
1,p,3,0
1,p,4,0
1,p,5,0.1273
1,p,6,-0.52740118280857295
1,p,7,0.28408296400257238
1,p,8,0.0020448127396265059
1,p,9,-0.1039946487887487
1,p,10,-0.13019492833488333
1,p,11,0.061245119755340929
1,p,12,-0.028052509611489446
1,p,13,-0.1711009192322242
1,p,14,0.13835530978161728
1,p,15,0.031258722507654157
1,p,16,-0.18947154360677368
1,p,17,0.070197126820227551
1,z,0,0
1,z,1,0
1,z,2,1
1,z,3,-0.47422626765833875
1,z,4,-0.88040300264301774
1,z,5,-2.0510342851533115e-10
1,z,6,-0.47422626765833875
1,z,7,-0.88040300264301774
1,z,8,-2.0510342851533115e-10
1,z,9,-0.4742262676583387
1,z,10,-0.88040300264301763
1,z,11,-2.0510342851533113e-10
1,z,12,0.6563711251275649
1,z,13,-0.35355221173155471
1,z,14,0.66646663808363316
1,z,15,0.6432888516176094
1,z,16,-0.19924755286930024
1,z,17,-0.73924276530791466
2,T,0,-0.45885499855732992
2,T,1,-0.10373991460729852
2,T,2,0.88243420174890275
2,T,3,-0.040506531534323695
2,T,4,-0.12106498324270709
2,T,5,-0.97659810431523764
2,T,6,-0.17776223581044234
2,T,7,-0.19754063128167015
2,T,8,0.88022460777428613
2,T,9,-0.18839897230387076
2,T,10,0.43555765072312697
2,T,11,-0.68149792867439496
2,T,12,0
2,T,13,0
2,T,14,0
2,T,15,1
2,p,0,0
2,p,1,0
2,p,2,0.1273
2,p,3,0
2,p,4,0
2,p,5,0.1273
2,p,6,0.11714477860136552
2,p,7,-0.44534019539863484
2,p,8,-0.27580446686776217
2,p,9,-0.10009908012167171
2,p,10,-0.26390422821397341
2,p,11,-0.79953153046090086
2,p,12,-0.12186696493557253
2,p,13,-0.18115095313994739
2,p,14,-0.72165634407106727
2,p,15,-0.040506531534323695
2,p,16,-0.19754063128167015
2,p,17,-0.68149792867439496
2,z,0,0
2,z,1,0
2,z,2,1
2,z,3,-0.96710126020900189
2,z,4,-0.25439173041229213
2,z,5,-2.0510342851533115e-10
2,z,6,-0.96710126020900189
2,z,7,-0.25439173041229213
2,z,8,-2.0510342851533115e-10
2,z,9,-0.96710126020900189
2,z,10,-0.25439173041229213
2,z,11,-2.0510342851533115e-10
2,z,12,-0.18814075033622149
2,z,13,0.7152400611411065
2,z,14,0.6730785340521489
2,z,15,0.88243420174890275
2,z,16,-0.17776223581044234
2,z,17,0.43555765072312697
3,T,0,-0.17700272283089763
3,T,1,-0.15155229165656706
3,T,2,0.97247207620789344
3,T,3,0.53690554931553891
3,T,4,0.89498212546344447
3,T,5,0.38630654296908712
3,T,6,0.22310143424058954
3,T,7,-0.61769722982394948
3,T,8,-0.40948385952487037
3,T,9,0.90983468704645232
3,T,10,0.067259282152730707
3,T,11,-0.57879472672405929
3,T,12,0
3,T,13,0
3,T,14,0
3,T,15,1
3,p,0,0
3,p,1,0
3,p,2,0.1273
3,p,3,0
3,p,4,0
3,p,5,0.1273
3,p,6,0.12171552925513386
3,p,7,-0.2884702142479238
3,p,8,-0.3985462374400901
3,p,9,0.46358349454175612
3,p,10,-0.67699326748108657
3,p,11,-0.6927911573591361
3,p,12,0.4472436238891711
3,p,13,-0.6382671820609318
3,p,14,-0.58499603253854104
3,p,15,0.53690554931553891
3,p,16,-0.61769722982394948
3,p,17,-0.57879472672405929
3,z,0,0
3,z,1,0
3,z,2,1
3,z,3,0.92134453397810134
3,z,4,0.38874702533739752
3,z,5,-2.0510342851533115e-10
3,z,6,0.92134453397810134
3,z,7,0.38874702533739752
3,z,8,-2.0510342851533115e-10
3,z,9,0.92134453397810134
3,z,10,0.38874702533739752
3,z,11,-2.0510342851533115e-10
3,z,12,-0.14122619405864342
3,z,13,0.33471119637125951
3,z,14,0.93167782904576557
3,z,15,0.97247207620789344
3,z,16,0.22310143424058954
3,z,17,0.067259282152730707
4,T,0,0.031377489588969229
4,T,1,-0.76646088768489939
4,T,2,0.64152409214024886
4,T,3,-0.92493356997163545
4,T,4,-0.95057020093263489
4,T,5,-0.22125849935565584
4,T,6,-0.21785538680917146
4,T,7,0.35632412854231926
4,T,8,0.3089202910881455
4,T,9,-0.60297793003737676
4,T,10,-0.73551741627364309
4,T,11,0.33818561267052799
4,T,12,0
4,T,13,0
4,T,14,0
4,T,15,1
4,p,0,0
4,p,1,0
4,p,2,0.1273
4,p,3,0
4,p,4,0
4,p,5,0.1273
4,p,6,-0.59136272249752986
4,p,7,0.12548529919737833
4,p,8,0.031971252365018674
4,p,9,-0.90056895766876033
4,p,10,0.35868917245156362
4,p,11,0.48409004108262943
4,p,12,-0.98408209126696644
4,p,13,0.3764103952061249
4,p,14,0.40600031845095791
4,p,15,-0.92493356997163545
4,p,16,0.35632412854231926
4,p,17,0.33818561267052799
4,z,0,0
4,z,1,0
4,z,2,1
4,z,3,0.20757500015559102
4,z,4,0.9782191059831159
4,z,5,-2.0510342851533115e-10
4,z,6,0.20757500015559102
4,z,7,0.9782191059831159
4,z,8,-2.0510342851533115e-10
4,z,9,0.20757500015559102
4,z,10,0.9782191059831159
4,z,11,-2.0510342851533115e-10
4,z,12,-0.72180755054629353
4,z,13,0.15316527877753927
4,z,14,-0.6749327798761583
4,z,15,0.64152409214024886
4,z,16,-0.21785538680917146
4,z,17,-0.73551741627364309
5,T,0,-0.93353703952582923
5,T,1,0.18318525851904405
5,T,2,-0.30814242955922322
5,T,3,-0.070286145376440429
5,T,4,-0.35721933349364593
5,T,5,-0.54741502564531563
5,T,6,0.75679002205109269
5,T,7,-0.58125891145896447
5,T,8,-0.030049020145509614
5,T,9,0.81656595003652288
5,T,10,0.57646951838691807
5,T,11,-0.19683335033001204
5,T,12,0
5,T,13,0
5,T,14,0
5,T,15,1
5,p,0,0
5,p,1,0
5,p,2,0.1273
5,p,3,0
5,p,4,0
5,p,5,0.1273
5,p,6,0.0017263235090326473
5,p,7,-0.0089866415591523321
5,p,8,-0.48463158120874061
5,p,9,-0.054621757883888546
5,p,10,-0.58468189705815921
5,p,11,-0.34390557792480636
5,p,12,-0.041875413371080042
5,p,13,-0.65103495149207524
5,p,14,-0.24998383992528589
5,p,15,-0.070286145376440429
5,p,16,-0.58125891145896447
5,p,17,-0.19683335033001204
5,z,0,0
5,z,1,0
5,z,2,1
5,z,3,-0.98204446390818312
5,z,4,-0.18864959821661192
5,z,5,-2.0510342851533115e-10
5,z,6,-0.98204446390818312
5,z,7,-0.18864959821661192
5,z,8,-2.0510342851533115e-10
5,z,9,-0.98204446390818301
5,z,10,-0.1886495982166119
5,z,11,-2.0510342851533113e-10
5,z,12,0.11016719544346157
5,z,13,-0.5734922595844083
5,z,14,0.8117695592006956
5,z,15,-0.30814242955922327
5,z,16,0.7567900220510928
5,z,17,0.57646951838691818
6,T,0,0.429070546548318
6,T,1,-0.30250901842640388
6,T,2,0.85110913510279118
6,T,3,0.15867625336807917
6,T,4,0.70064994019493243
6,T,5,-0.48321605694414027
6,T,6,-0.52496847868819185
6,T,7,0.31475405181943666
6,T,8,0.57007729948627572
6,T,9,0.82157807668051297
6,T,10,0.0046191480149422202
6,T,11,0.97421390883878056
6,T,12,0
6,T,13,0
6,T,14,0
6,T,15,1
6,p,0,0
6,p,1,0
6,p,2,0.1273
6,p,3,0
6,p,4,0
6,p,5,0.1273
6,p,6,-0.13600735934598096
6,p,7,0.55785449122406927
6,p,8,0.33906488099982002
6,p,9,0.080381874830274452
6,p,10,0.36242652892328908
6,p,11,0.85809046068214989
