method,N,K,warmup,repeat,gpu_stream_ms_mean,gpu_stream_ms_std,e2e_ms_mean,e2e_ms_std,raw_throughput_mean,raw_throughput_std,valid_throughput_strict,loose_sr,medium_sr,strict_sr,pos_p50_all_mm,pos_p95_all_mm,pos_p99_all_mm,pos_max_all_mm,pos_p95_suc_mm,rot_p50_all_deg,rot_p95_all_deg,rot_p95_suc_deg,near_limit_ratio,iter_mean,iter_p95,monotonic_pass,nan_count,inf_count
CUDA-V4-Final-K16-fp64_debug,5000,16,1,3,3186.43612,4.89570059,3186.43612,4.89570059,1569.15118,0,1496.97023,0.965,0.955,0.954,0.181123836,4.50895888,96.6366175,169.785555,2.57521261,0.0299011634,0.555012789,0.45409837,0.007,19,60,1,0,0
